Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000117,0.000128,0.000046,0.000028,0.000021,0.000224,0.000017,0.000017,0.009377,0.001129,0.001128,0.000716,0.000001,0.011614,0.000023,0.007163,0.001426,0.000498,0.000180,0.000108,0.000000,0.000810,0.000198,0.000083,0.000042,0.011660,0.011684,0.011710,0.011710,0.406651,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.020730,1.576350,,,1.020730,,0.976761,,,,,,,,,,,,1.020730,1.576350,0.976761,,,,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000123,0.000133,0.000048,0.000028,0.000021,0.000234,0.000018,0.000017,0.010838,0.001152,0.001151,0.000719,0.000001,0.013062,0.000023,0.008368,0.001556,0.000552,0.000189,0.000119,0.000000,0.000838,0.000194,0.000078,0.000040,0.013106,0.013129,0.013153,0.013153,0.406651,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.186588,1.586064,,,,1.186588,0.982283,,,,,,,,,,,,1.186588,1.586064,0.982283,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000357,0.000335,0.000100,0.000043,0.000025,0.000505,0.000028,0.000027,0.025021,0.004083,0.004082,0.001981,0.000001,0.032026,0.000045,0.020109,0.003235,0.001124,0.000337,0.000180,0.000000,0.003174,0.000656,0.000167,0.000078,0.032071,0.032119,0.032145,0.032145,0.945349,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.505251,1.388831,,1.505251,1.505251,,0.991900,,,,,,,,,,,,1.505251,1.388831,0.991900,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000359,0.000372,0.000113,0.000043,0.000025,0.000564,0.000027,0.000026,0.026569,0.004144,0.004142,0.001931,0.000001,0.034252,0.000055,0.021145,0.003580,0.001199,0.000353,0.000188,0.000000,0.003185,0.000703,0.000162,0.000075,0.034304,0.034354,0.034380,0.034380,0.945349,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.502080,1.380686,,1.502080,,1.502080,1.028429,,,,,,,,,,,,1.502080,1.380686,1.028429,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,DEFAULT,900,750,7,0.000001,0.004992,0.008063,0.001753,0.000317,0.000061,0.010194,0.000069,0.000067,0.244804,0.043663,0.043661,0.015469,0.000002,0.320060,0.000451,0.185308,0.044743,0.011203,0.002697,0.000824,0.000000,0.034229,0.007130,0.001915,0.000292,0.320120,0.320535,0.320709,0.320709,7.408306,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.450265,1.327546,,1.450265,1.450265,,1.024190,,,,,,,,,,,,1.450265,1.327546,1.024190,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005119,0.007786,0.001670,0.000267,0.000060,0.009750,0.000070,0.000067,0.254204,0.043285,0.043282,0.015981,0.000002,0.330026,0.000286,0.194805,0.046267,0.010251,0.003006,0.000819,0.000000,0.033960,0.007148,0.001891,0.000306,0.330084,0.330609,0.330721,0.330721,7.408306,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.396865,1.321464,,1.396865,,1.396865,1.008523,,,,,,,,,,,,1.396865,1.321464,1.008523,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.010781,0.015011,0.003736,0.000803,0.000151,0.019721,0.000144,0.000141,0.512741,0.102460,0.102457,0.033819,0.000002,0.685186,0.000407,0.396072,0.085832,0.023716,0.005222,0.001483,0.000000,0.082225,0.014248,0.004951,0.000973,0.685242,0.685651,0.685757,0.685757,14.440216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.363876,1.281913,,1.363876,1.363876,,1.006716,,,,,,,,,,,,1.363876,1.281913,1.006716,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.010694,0.014847,0.003536,0.000630,0.000122,0.019137,0.000139,0.000136,0.518933,0.102584,0.102581,0.037081,0.000002,0.689514,0.000432,0.402753,0.087059,0.022543,0.005374,0.001563,0.000000,0.082802,0.014088,0.004945,0.000872,0.689571,0.689997,0.690104,0.690104,14.440216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.386006,1.293000,,1.386006,,1.386006,1.019722,,,,,,,,,,,,1.386006,1.293000,1.019722,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000011,0.000020,0.000020,0.000020,0.000020,0.000081,0.000010,0.000009,0.000379,0.000093,0.000093,0.000030,0.000000,0.000610,0.000018,0.000104,0.000075,0.000065,0.000067,0.000066,0.000000,0.000028,0.000024,0.000022,0.000019,0.000630,0.000648,0.000651,0.000651,0.010541,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.504027,0.964214,1.504027,,1.504027,,1.374410,,,1.504027,0.964214,1.374410,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000011,0.000020,0.000020,0.000020,0.000020,0.000080,0.000009,0.000009,0.000521,0.000093,0.000092,0.000031,0.000000,0.000747,0.000018,0.000216,0.000097,0.000067,0.000068,0.000067,0.000000,0.000028,0.000023,0.000022,0.000020,0.000764,0.000786,0.000788,0.000788,0.010541,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.769366,0.979023,1.769366,,,1.769366,1.129533,,,1.769366,0.979023,1.129533,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000032,0.000027,0.000021,0.000020,0.000020,0.000088,0.000012,0.000012,0.000950,0.000218,0.000218,0.000043,0.000000,0.001349,0.000018,0.000544,0.000183,0.000090,0.000066,0.000065,0.000000,0.000113,0.000043,0.000036,0.000024,0.001368,0.001386,0.001400,0.001400,0.093762,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.471488,1.335964,1.471488,,1.471488,,0.993147,,,1.471488,1.335964,0.993147,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000032,0.000027,0.000021,0.000020,0.000020,0.000089,0.000012,0.000012,0.001870,0.000219,0.000219,0.000044,0.000000,0.002270,0.000018,0.001188,0.000387,0.000157,0.000083,0.000065,0.000000,0.000114,0.000043,0.000037,0.000024,0.002287,0.002305,0.002319,0.002319,0.093762,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.213114,1.322985,1.213114,,,1.213114,0.979285,,,1.213114,1.322985,0.979285,,,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000045,0.000033,0.000023,0.000020,0.000020,0.000096,0.000013,0.000013,0.002624,0.000243,0.000242,0.000061,0.000000,0.003085,0.000019,0.001772,0.000491,0.000197,0.000094,0.000068,0.000000,0.000106,0.000054,0.000042,0.000041,0.003105,0.003124,0.003148,0.003148,0.278289,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.123267,1.581671,1.123267,,1.123267,,1.002190,,,1.123267,1.581671,1.002190,,,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000045,0.000034,0.000023,0.000020,0.000020,0.000097,0.000013,0.000013,0.002911,0.000237,0.000236,0.000061,0.000000,0.003367,0.000019,0.001977,0.000538,0.000214,0.000100,0.000071,0.000000,0.000101,0.000054,0.000041,0.000040,0.003384,0.003403,0.003425,0.003425,0.278289,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.187694,1.581588,1.187694,,,1.187694,0.998517,,,1.187694,1.581588,0.998517,,,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000063,0.000042,0.000024,0.000022,0.000021,0.000109,0.000014,0.000014,0.003883,0.000354,0.000354,0.000081,0.000000,0.004514,0.000019,0.002680,0.000718,0.000279,0.000117,0.000081,0.000000,0.000168,0.000071,0.000057,0.000057,0.004534,0.004554,0.004576,0.004576,0.406651,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.895522,1.583553,,,0.895522,,0.992849,,,0.895522,1.583553,0.992849,,,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000063,0.000043,0.000025,0.000022,0.000021,0.000110,0.000014,0.000014,0.004193,0.000354,0.000353,0.000081,0.000000,0.004825,0.000019,0.002908,0.000775,0.000298,0.000122,0.000085,0.000000,0.000167,0.000070,0.000057,0.000059,0.004846,0.004866,0.004890,0.004890,0.406651,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.119670,1.585830,,,,1.119670,1.002881,,,1.119670,1.585830,1.002881,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000124,0.000078,0.000037,0.000027,0.000022,0.000165,0.000019,0.000019,0.008253,0.000859,0.000858,0.000178,0.000000,0.009595,0.000021,0.005905,0.001470,0.000561,0.000182,0.000117,0.000000,0.000392,0.000242,0.000122,0.000107,0.009637,0.009659,0.009685,0.009685,0.945349,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.987771,1.394311,,0.987771,0.987771,,0.999089,,,0.987771,1.394311,0.999089,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000125,0.000078,0.000037,0.000027,0.000022,0.000169,0.000019,0.000019,0.008606,0.000858,0.000858,0.000173,0.000000,0.009962,0.000022,0.006166,0.001545,0.000588,0.000188,0.000121,0.000000,0.000402,0.000235,0.000113,0.000107,0.009996,0.010024,0.010049,0.010049,0.945349,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.111183,1.400658,,1.111183,,1.111183,0.996971,,,1.111183,1.400658,0.996971,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.001184,0.001794,0.000332,0.000073,0.000050,0.002258,0.000120,0.000118,0.089454,0.011208,0.011206,0.004665,0.000002,0.108736,0.000388,0.069733,0.014269,0.003170,0.001122,0.000330,0.000000,0.008443,0.001719,0.000709,0.000225,0.108792,0.109181,0.109289,0.109289,7.408306,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.066138,1.376887,,1.066138,1.066138,,1.014245,,,1.066138,1.376887,1.014245,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001177,0.001679,0.000344,0.000076,0.000050,0.002138,0.000110,0.000109,0.090859,0.011180,0.011178,0.004525,0.000001,0.110653,0.000426,0.070121,0.015707,0.003429,0.001199,0.000346,0.000000,0.008502,0.001730,0.000663,0.000224,0.110709,0.111141,0.111255,0.111255,7.408306,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.048618,1.379641,,1.048618,,1.048618,0.990890,,,1.048618,1.379641,0.990890,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002526,0.004711,0.000778,0.000177,0.000091,0.005761,0.000308,0.000305,0.187604,0.025503,0.025501,0.009985,0.000002,0.234897,0.000201,0.144084,0.032856,0.006825,0.002570,0.000632,0.000000,0.018568,0.004859,0.001440,0.000491,0.234953,0.235092,0.235204,0.235204,14.440216,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.084443,1.292993,,1.084443,1.084443,,0.994962,,,1.084443,1.292993,0.994962,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002637,0.005076,0.000901,0.000170,0.000090,0.006249,0.000255,0.000253,0.187909,0.025369,0.025367,0.010179,0.000001,0.238852,0.000234,0.142586,0.034816,0.007160,0.002673,0.000703,0.000000,0.018565,0.004818,0.001453,0.000495,0.238906,0.239214,0.239323,0.239323,14.440216,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.075818,1.293284,,1.075818,,1.075818,0.982101,,,1.075818,1.293284,0.982101,,,,
