Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000025,0.000019,0.000012,0.000010,0.000009,0.000051,0.000010,0.000010,0.000483,0.000136,0.000135,0.000025,0.000000,0.000728,0.000008,0.000234,0.000090,0.000059,0.000058,0.000038,0.000000,0.000064,0.000029,0.000022,0.000020,0.000746,0.000754,0.000761,0.000761,0.007516,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.944433,1.477380,0.944433,,0.944433,,0.999982,,,,,,,,,,0.944433,1.477380,0.999982,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000018,0.000012,0.000009,0.000009,0.000047,0.000016,0.000016,0.000886,0.000150,0.000150,0.000026,0.000000,0.001150,0.000008,0.000508,0.000182,0.000072,0.000075,0.000038,0.000000,0.000072,0.000032,0.000021,0.000021,0.001167,0.001176,0.001184,0.001184,0.007516,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.756297,1.500771,1.756297,,,1.756297,1.028965,,,,,,,,,,1.756297,1.500771,1.028965,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000215,0.000137,0.000036,0.000016,0.000012,0.000201,0.000020,0.000020,0.004790,0.001769,0.001768,0.000448,0.000000,0.007370,0.000023,0.003855,0.000564,0.000181,0.000078,0.000097,0.000000,0.001307,0.000347,0.000076,0.000039,0.007403,0.007422,0.007468,0.007468,0.085324,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.493035,1.430003,0.493035,,0.493035,,0.998415,,,,,,,,,,0.493035,1.430003,0.998415,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000209,0.000160,0.000038,0.000017,0.000011,0.000227,0.000022,0.000022,0.009282,0.001867,0.001866,0.000457,0.000001,0.012051,0.000022,0.007821,0.000971,0.000277,0.000102,0.000112,0.000000,0.001422,0.000328,0.000074,0.000042,0.012088,0.012109,0.012157,0.012157,0.085324,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.246885,1.438945,0.246885,,,0.246885,0.506780,,,,,,,,,,0.246885,1.438945,0.506780,,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000401,0.000716,0.000081,0.000019,0.000014,0.000827,0.000017,0.000017,0.022556,0.005352,0.005350,0.001709,0.000001,0.030726,0.000033,0.018485,0.003359,0.000387,0.000150,0.000140,0.000000,0.004216,0.000927,0.000128,0.000083,0.030770,0.030803,0.030891,0.030891,0.225225,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.188991,1.931633,0.188991,,0.188991,,0.970969,,,,,,,,,,0.188991,1.931633,0.970969,,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000451,0.000736,0.000081,0.000020,0.000014,0.000852,0.000021,0.000021,0.028578,0.005221,0.005219,0.001748,0.000001,0.036863,0.000033,0.023097,0.004452,0.000648,0.000216,0.000186,0.000000,0.004113,0.000913,0.000144,0.000080,0.036902,0.036935,0.037017,0.037017,0.225225,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.245685,1.919680,0.245685,,,0.245685,0.965842,,,,,,,,,,0.245685,1.919680,0.965842,,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000655,0.001284,0.000175,0.000031,0.000018,0.001510,0.000033,0.000032,0.032746,0.006898,0.006897,0.003085,0.000001,0.045315,0.000033,0.025698,0.005872,0.000743,0.000247,0.000222,0.000000,0.005069,0.001508,0.000257,0.000118,0.045354,0.045387,0.045468,0.045468,0.425342,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.271849,1.507078,,,0.271849,,1.010093,,,,,,,,,,0.271849,1.507078,1.010093,,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000612,0.001272,0.000172,0.000030,0.000019,0.001487,0.000029,0.000028,0.039152,0.006916,0.006915,0.003014,0.000002,0.051162,0.000033,0.030484,0.007204,0.000871,0.000300,0.000260,0.000000,0.005010,0.001537,0.000255,0.000126,0.051200,0.051232,0.051331,0.051331,0.425342,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.311697,1.516364,,,,0.311697,1.006963,,,,,,,,,,0.311697,1.516364,1.006963,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002006,0.003281,0.000701,0.000101,0.000040,0.004126,0.000057,0.000056,0.076652,0.017504,0.017502,0.007743,0.000002,0.108142,0.000033,0.062463,0.010956,0.002390,0.000405,0.000427,0.000000,0.012863,0.003398,0.000970,0.000270,0.108182,0.108215,0.108298,0.108298,0.898948,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.454986,1.460518,,0.454986,0.454986,,1.010088,,,,,,,,,,0.454986,1.460518,1.010088,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002037,0.003353,0.000689,0.000145,0.000038,0.004211,0.000057,0.000056,0.082558,0.017668,0.017665,0.007840,0.000002,0.114822,0.000034,0.067328,0.011606,0.002608,0.000676,0.000460,0.000000,0.012729,0.003322,0.001359,0.000305,0.114867,0.114899,0.114982,0.114982,0.898948,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.435064,1.451952,,0.435064,,0.435064,0.996237,,,,,,,,,,0.435064,1.451952,0.996237,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000020,0.000012,0.000010,0.000009,0.000051,0.000011,0.000010,0.000327,0.000118,0.000118,0.000018,0.000000,0.000584,0.000007,0.000143,0.000061,0.000034,0.000047,0.000052,0.000000,0.000039,0.000028,0.000025,0.000027,0.000604,0.000612,0.000619,0.000619,0.007516,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.340347,1.352364,1.340347,,1.340347,,1.164326,,1.340347,1.352364,1.164326,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000030,0.000020,0.000012,0.000010,0.000010,0.000053,0.000013,0.000013,0.000585,0.000124,0.000124,0.000018,0.000000,0.000827,0.000007,0.000287,0.000105,0.000055,0.000081,0.000050,0.000000,0.000039,0.000030,0.000026,0.000026,0.000843,0.000851,0.000856,0.000856,0.007516,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.439149,1.373133,1.439149,,,1.439149,0.998056,,1.439149,1.373133,0.998056,,,,
1,tsukubaSet,HALF,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000200,0.000104,0.000032,0.000016,0.000014,0.000168,0.000022,0.000022,0.001586,0.000476,0.000475,0.000077,0.000000,0.002515,0.000017,0.000986,0.000275,0.000121,0.000066,0.000095,0.000000,0.000297,0.000075,0.000049,0.000042,0.002534,0.002549,0.002583,0.002583,0.085324,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.808777,1.468093,0.808777,,0.808777,,1.006865,,0.808777,1.468093,1.006865,,,,
