Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.006633,0.011775,0.001347,0.000162,0.000033,0.013317,0.000075,0.000073,0.232518,0.055013,0.055011,0.020932,0.000001,0.328540,0.000097,0.187847,0.040770,0.002979,0.000587,0.000246,0.000000,0.041650,0.011471,0.001553,0.000339,0.328578,0.328675,0.328734,0.328734,1.519356,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.149429,0.864136,,0.149429,0.149429,,1.006976,,,,,,,,,,,,0.149429,0.864136,1.006976,,,,
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.006615,0.011751,0.001362,0.000162,0.000033,0.013314,0.000075,0.000074,0.233539,0.055039,0.055037,0.020911,0.000001,0.329573,0.000096,0.188568,0.040446,0.003478,0.000719,0.000277,0.000000,0.041661,0.011428,0.001578,0.000371,0.329613,0.329706,0.329762,0.329762,1.519356,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.152559,0.859068,,0.152559,,0.152559,1.001879,,,,,,,,,,,,0.152559,0.859068,1.001879,,,,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.064943,0.081290,0.019616,0.004435,0.000571,0.105920,0.000533,0.000532,1.962709,0.391987,0.391984,0.157041,0.000001,2.683020,0.000375,1.492035,0.369955,0.080105,0.019370,0.001165,0.000000,0.293182,0.074097,0.020256,0.004442,2.683067,2.683442,2.683662,2.683662,11.756454,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.171419,0.836551,,0.171419,0.171419,,1.012997,,,,,,,,,,,,0.171419,0.836551,1.012997,,,,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.064770,0.081197,0.019653,0.004439,0.000594,0.105902,0.000526,0.000525,1.962383,0.397376,0.397374,0.155887,0.000001,2.687069,0.000382,1.491121,0.370455,0.079697,0.019618,0.001382,0.000000,0.298390,0.074236,0.020304,0.004513,2.687114,2.687496,2.687725,2.687725,11.756454,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.172711,0.832718,,0.172711,,0.172711,1.013384,,,,,,,,,,,,0.172711,0.832718,1.013384,,,,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000000,0.120664,0.152477,0.038326,0.009154,0.001584,0.201602,0.001287,0.001286,3.831162,0.778667,0.778664,0.302899,0.000001,5.235760,0.000374,2.902683,0.724135,0.156355,0.042785,0.003546,0.000000,0.579475,0.146905,0.040343,0.012121,5.235804,5.236184,5.236395,5.236395,19.702690,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.172748,0.939521,,0.172748,0.172748,,0.973658,,,,,,,,,,,,0.172748,0.939521,0.973658,,,,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.123334,0.154862,0.038945,0.009275,0.001604,0.204700,0.001498,0.001496,3.919335,0.802450,0.802448,0.304613,0.000001,5.356404,0.000379,2.970868,0.741604,0.159101,0.043204,0.003427,0.000000,0.597657,0.151301,0.041406,0.012381,5.356442,5.356823,5.357041,5.357041,19.702690,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.176918,0.947647,,0.176918,,0.176918,1.010413,,,,,,,,,,,,0.176918,0.947647,1.010413,,,,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000032,0.000022,0.000012,0.000009,0.000007,0.000051,0.000010,0.000010,0.000426,0.000179,0.000178,0.000032,0.000000,0.000735,0.000009,0.000232,0.000085,0.000046,0.000031,0.000032,0.000000,0.000056,0.000031,0.000050,0.000040,0.000751,0.000761,0.000766,0.000766,0.009787,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.807059,1.038501,0.807059,,0.807059,,0.868280,,,0.807059,1.038501,0.868280,,,,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000034,0.000023,0.000012,0.000010,0.000007,0.000052,0.000010,0.000009,0.000856,0.000181,0.000180,0.000031,0.000000,0.001166,0.000009,0.000535,0.000163,0.000066,0.000044,0.000045,0.000000,0.000058,0.000031,0.000050,0.000040,0.001182,0.001190,0.001196,0.001196,0.009787,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.867043,1.054450,0.867043,,,0.867043,0.839557,,,0.867043,1.054450,0.839557,,,,
1,tsukubaSet,HALF,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000229,0.000125,0.000036,0.000015,0.000013,0.000190,0.000037,0.000036,0.002506,0.000771,0.000771,0.000121,0.000000,0.003882,0.000024,0.001755,0.000463,0.000153,0.000076,0.000051,0.000000,0.000469,0.000159,0.000061,0.000084,0.003904,0.003927,0.003954,0.003954,0.096407,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.517381,1.299319,0.517381,,0.517381,,0.985970,,,0.517381,1.299319,0.985970,,,,
1,tsukubaSet,HALF,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000230,0.000129,0.000037,0.000015,0.000014,0.000196,0.000037,0.000037,0.004166,0.000842,0.000841,0.000122,0.000000,0.005587,0.000026,0.002992,0.000785,0.000232,0.000098,0.000059,0.000000,0.000505,0.000175,0.000070,0.000087,0.005610,0.005635,0.005663,0.005663,0.096407,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.506631,1.286696,0.506631,,,0.506631,0.998685,,,0.506631,1.286696,0.998685,,,,
2,venus,HALF,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000479,0.000275,0.000072,0.000023,0.000013,0.000385,0.000018,0.000018,0.007125,0.002209,0.002209,0.000740,0.000001,0.010953,0.000140,0.005483,0.001105,0.000330,0.000125,0.000072,0.000000,0.001522,0.000480,0.000156,0.000050,0.010993,0.011132,0.011220,0.011220,0.400476,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.302481,1.099094,0.302481,,0.302481,,0.961868,,,0.302481,1.099094,0.961868,,,,
2,venus,HALF,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000481,0.000265,0.000071,0.000023,0.000013,0.000374,0.000017,0.000016,0.009069,0.002317,0.002316,0.000789,0.000001,0.013072,0.000136,0.006943,0.001466,0.000411,0.000147,0.000074,0.000000,0.001615,0.000473,0.000169,0.000054,0.013111,0.013252,0.013324,0.013324,0.400476,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.306327,1.099037,0.306327,,,0.306327,1.001741,,,0.306327,1.099037,1.001741,,,,
3,barn1,HALF,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000001,0.000758,0.000388,0.000101,0.000031,0.000014,0.000536,0.000021,0.000020,0.021390,0.004578,0.004577,0.002369,0.000001,0.029706,0.000131,0.018995,0.001659,0.000451,0.000173,0.000085,0.000000,0.003609,0.000637,0.000240,0.000077,0.029747,0.029876,0.029942,0.029942,0.726734,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.137982,0.886091,,,0.137982,,1.000932,,,0.137982,0.886091,1.000932,,,,
3,barn1,HALF,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.000760,0.000386,0.000099,0.000031,0.000014,0.000532,0.000020,0.000019,0.022504,0.004549,0.004548,0.002389,0.000001,0.030791,0.000132,0.019659,0.002009,0.000537,0.000195,0.000091,0.000000,0.003596,0.000635,0.000237,0.000075,0.030831,0.030994,0.031059,0.031059,0.726734,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.175132,0.887365,,,,0.175132,0.996416,,,0.175132,0.887365,0.996416,,,,
4,conesQuarterSize,HALF,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001495,0.001010,0.000288,0.000087,0.000022,0.001409,0.000036,0.000035,0.054242,0.014481,0.014480,0.005860,0.000001,0.077569,0.000105,0.048641,0.004275,0.000916,0.000294,0.000126,0.000000,0.011593,0.001996,0.000749,0.000140,0.077606,0.077707,0.077764,0.077764,1.519356,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.122390,0.867545,,0.122390,0.122390,,0.994000,,,0.122390,0.867545,0.994000,,,,
4,conesQuarterSize,HALF,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001520,0.001059,0.000284,0.000093,0.000023,0.001457,0.000038,0.000037,0.056365,0.014602,0.014601,0.005864,0.000001,0.079851,0.000101,0.049830,0.004872,0.001091,0.000356,0.000150,0.000000,0.011540,0.002064,0.000823,0.000150,0.079893,0.079993,0.080063,0.080063,1.519356,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.140507,0.871494,,0.140507,,0.140507,1.004397,,,0.140507,0.871494,1.004397,,,,
5,conesHalfSize,HALF,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017381,0.022208,0.004903,0.000772,0.000175,0.028080,0.000171,0.000170,0.505296,0.111870,0.111868,0.039828,0.000001,0.702712,0.000387,0.385481,0.096468,0.020406,0.001904,0.000573,0.000000,0.082319,0.022869,0.005486,0.001200,0.702753,0.703137,0.703357,0.703357,11.756454,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.163547,0.867643,,0.163547,0.163547,,1.001313,,,0.163547,0.867643,1.001313,,,,
5,conesHalfSize,HALF,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017086,0.021840,0.004873,0.000773,0.000168,0.027671,0.000176,0.000175,0.519752,0.112789,0.112787,0.040238,0.000001,0.717748,0.000379,0.396186,0.098945,0.021555,0.002005,0.000635,0.000000,0.082896,0.023027,0.005670,0.001255,0.717791,0.718170,0.718391,0.718391,11.756454,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.163881,0.869378,,0.163881,,0.163881,0.999956,,,0.163881,0.869378,0.999956,,,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000000,0.035485,0.042646,0.010209,0.001811,0.000415,0.055238,0.000352,0.000350,1.025146,0.234303,0.234301,0.078637,0.000001,1.429076,0.000387,0.782045,0.191557,0.045815,0.004567,0.001155,0.000000,0.170941,0.045726,0.014240,0.003447,1.429117,1.429504,1.429727,1.429727,19.702690,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.178991,0.947642,,0.178991,0.178991,,0.998251,,,0.178991,0.947642,0.998251,,,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.035698,0.042819,0.010174,0.001814,0.000372,0.055185,0.000345,0.000344,1.044251,0.230860,0.230857,0.079111,0.000001,1.446621,0.000384,0.799105,0.193515,0.045861,0.004539,0.001145,0.000000,0.167765,0.045364,0.014358,0.003553,1.446665,1.447052,1.447280,1.447280,19.702690,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.181225,0.947855,,0.181225,,0.181225,1.000465,,,0.181225,0.947855,1.000465,,,,
