Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.002247,0.005123,0.000525,0.000043,0.000016,0.005724,0.000039,0.000038,0.106107,0.023798,0.023796,0.010112,0.000001,0.148003,0.000093,0.086462,0.018114,0.000982,0.000303,0.000142,0.000000,0.019659,0.003392,0.000531,0.000182,0.148044,0.148138,0.148196,0.148196,0.709482,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.083511,0.903509,,,0.083511,,1.011379,,,,,,,,,,,,0.083511,0.903509,1.011379,,,,
3,barn1,DOUBLE,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.002174,0.005068,0.000517,0.000043,0.000016,0.005655,0.000039,0.000038,0.106621,0.023785,0.023783,0.010029,0.000001,0.148512,0.000096,0.086466,0.018141,0.001312,0.000372,0.000169,0.000000,0.019622,0.003439,0.000529,0.000185,0.148553,0.148649,0.148704,0.148704,0.709482,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.106881,0.909077,,,,0.106881,1.000277,,,,,,,,,,,,0.106881,0.909077,1.000277,,,,
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.006749,0.011813,0.001351,0.000157,0.000032,0.013372,0.000074,0.000073,0.233016,0.054945,0.054943,0.021062,0.000001,0.329209,0.000096,0.188188,0.040875,0.002957,0.000550,0.000223,0.000000,0.041683,0.011426,0.001528,0.000331,0.329251,0.329347,0.329403,0.329403,1.526271,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.149244,0.860221,,0.149244,0.149244,,1.007779,,,,,,,,,,,,0.149244,0.860221,1.007779,,,,
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.006696,0.011795,0.001359,0.000168,0.000033,0.013406,0.000074,0.000073,0.234182,0.055055,0.055053,0.020936,0.000001,0.330382,0.000096,0.188781,0.040623,0.003529,0.000730,0.000278,0.000000,0.041648,0.011459,0.001569,0.000368,0.330425,0.330518,0.330574,0.330574,1.526271,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.151793,0.855176,,0.151793,,0.151793,0.999302,,,,,,,,,,,,0.151793,0.855176,0.999302,,,,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.064992,0.081554,0.019624,0.004460,0.000599,0.106242,0.000543,0.000542,1.957896,0.398922,0.398918,0.155704,0.000001,2.684546,0.000378,1.487662,0.369860,0.079649,0.019291,0.001200,0.000000,0.299632,0.074398,0.020346,0.004490,2.684586,2.684961,2.685176,2.685176,11.800835,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.172670,0.833405,,0.172670,0.172670,,1.020968,,,,,,,,,,,,0.172670,0.833405,1.020968,,,,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.064943,0.081421,0.019675,0.004434,0.000590,0.106187,0.000529,0.000527,1.959850,0.397893,0.397891,0.155399,0.000002,2.685922,0.000381,1.488122,0.369911,0.079251,0.019649,0.001410,0.000000,0.297272,0.075479,0.020510,0.004573,2.685963,2.686349,2.686568,2.686568,11.800835,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.172697,0.829586,,0.172697,,0.172697,1.012864,,,,,,,,,,,,0.172697,0.829586,1.012864,,,,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.122603,0.155341,0.038886,0.009273,0.001553,0.205078,0.001531,0.001530,3.923694,0.795954,0.795951,0.306357,0.000001,5.356576,0.000380,2.974752,0.743904,0.159434,0.042739,0.003451,0.000000,0.593022,0.149675,0.041161,0.012213,5.356617,5.357002,5.357226,5.357226,19.690938,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.176198,0.940082,,0.176198,0.176198,,1.016022,,,,,,,,,,,,0.176198,0.940082,1.016022,,,,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.122550,0.156000,0.038932,0.009250,0.001546,0.205754,0.001455,0.001454,3.920002,0.800761,0.800758,0.304874,0.000001,5.355690,0.000380,2.972829,0.742048,0.158538,0.043159,0.003291,0.000000,0.596101,0.151661,0.041094,0.012162,5.355732,5.356113,5.356330,5.356330,19.690938,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.177046,0.948213,,0.177046,,0.177046,1.011010,,,,,,,,,,,,0.177046,0.948213,1.011010,,,,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000032,0.000023,0.000012,0.000008,0.000007,0.000051,0.000012,0.000012,0.000433,0.000157,0.000156,0.000030,0.000000,0.000716,0.000008,0.000229,0.000085,0.000047,0.000035,0.000035,0.000000,0.000054,0.000027,0.000035,0.000040,0.000731,0.000742,0.000747,0.000747,0.009904,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.948663,1.026314,0.948663,,0.948663,,0.995221,,,0.948663,1.026314,0.995221,,,,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000035,0.000024,0.000012,0.000010,0.000007,0.000053,0.000010,0.000010,0.001118,0.000182,0.000182,0.000033,0.000000,0.001443,0.000009,0.000747,0.000202,0.000067,0.000042,0.000045,0.000000,0.000059,0.000031,0.000047,0.000039,0.001459,0.001469,0.001474,0.001474,0.009904,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.893008,1.042076,0.893008,,,0.893008,1.065969,,,0.893008,1.042076,1.065969,,,,
1,tsukubaSet,HALF,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000230,0.000132,0.000038,0.000016,0.000012,0.000204,0.000029,0.000028,0.002529,0.000804,0.000803,0.000120,0.000000,0.003917,0.000027,0.001761,0.000472,0.000151,0.000079,0.000053,0.000000,0.000497,0.000173,0.000068,0.000061,0.003938,0.003966,0.003993,0.003993,0.096334,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.523216,1.300299,0.523216,,0.523216,,1.006846,,,0.523216,1.300299,1.006846,,,,
1,tsukubaSet,HALF,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000236,0.000131,0.000037,0.000015,0.000011,0.000197,0.000018,0.000017,0.004163,0.000788,0.000787,0.000124,0.000000,0.005567,0.000026,0.002970,0.000778,0.000222,0.000101,0.000064,0.000000,0.000474,0.000175,0.000069,0.000067,0.005589,0.005621,0.005648,0.005648,0.096334,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.511934,1.287666,0.511934,,,0.511934,1.006377,,,0.511934,1.287666,1.006377,,,,
2,venus,HALF,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000478,0.000262,0.000069,0.000023,0.000012,0.000369,0.000018,0.000018,0.007595,0.002219,0.002218,0.000802,0.000001,0.011653,0.000142,0.005931,0.001109,0.000321,0.000120,0.000068,0.000000,0.001551,0.000472,0.000150,0.000048,0.011693,0.011837,0.011910,0.011910,0.402974,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.295661,1.092281,0.295661,,0.295661,,0.997947,,,0.295661,1.092281,0.997947,,,,
2,venus,HALF,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000486,0.000263,0.000070,0.000023,0.000012,0.000371,0.000020,0.000020,0.009210,0.002296,0.002295,0.000792,0.000001,0.013306,0.000140,0.007058,0.001485,0.000417,0.000148,0.000080,0.000000,0.001604,0.000472,0.000170,0.000055,0.013346,0.013485,0.013562,0.013562,0.402974,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.297129,1.092224,0.297129,,,0.297129,0.989008,,,0.297129,1.092224,0.989008,,,,
3,barn1,HALF,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.000761,0.000384,0.000099,0.000031,0.000015,0.000530,0.000022,0.000021,0.021384,0.004604,0.004603,0.002359,0.000001,0.029673,0.000133,0.018922,0.001686,0.000461,0.000178,0.000090,0.000000,0.003608,0.000655,0.000256,0.000074,0.029713,0.029846,0.029910,0.029910,0.709482,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.138422,0.907638,,,0.138422,,1.003047,,,0.138422,0.907638,1.003047,,,,
3,barn1,HALF,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000001,0.000766,0.000393,0.000100,0.000031,0.000014,0.000540,0.000021,0.000020,0.022465,0.004603,0.004601,0.002361,0.000001,0.030913,0.000133,0.019551,0.002022,0.000543,0.000197,0.000094,0.000000,0.003629,0.000645,0.000244,0.000073,0.030954,0.031090,0.031160,0.031160,0.709482,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.176882,0.908943,,,,0.176882,1.009633,,,0.176882,0.908943,1.009633,,,,
4,conesQuarterSize,HALF,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001507,0.001032,0.000283,0.000078,0.000020,0.001414,0.000031,0.000030,0.054058,0.014244,0.014243,0.005838,0.000001,0.077160,0.000105,0.048611,0.004242,0.000842,0.000255,0.000098,0.000000,0.011494,0.001922,0.000658,0.000130,0.077197,0.077300,0.077358,0.077358,1.526271,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.122943,0.863615,,0.122943,0.122943,,0.993274,,,0.122943,0.863615,0.993274,,,,
4,conesQuarterSize,HALF,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001542,0.001107,0.000294,0.000088,0.000022,0.001510,0.000035,0.000035,0.056246,0.014381,0.014380,0.005839,0.000001,0.079603,0.000102,0.049712,0.004958,0.001063,0.000339,0.000147,0.000000,0.011499,0.001955,0.000737,0.000147,0.079644,0.079750,0.079811,0.079811,1.526271,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.140285,0.867546,,0.140285,,0.140285,0.999652,,,0.140285,0.867546,0.999652,,,,
5,conesHalfSize,HALF,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017560,0.022268,0.004893,0.000774,0.000161,0.028151,0.000172,0.000170,0.502545,0.110981,0.110979,0.039760,0.000001,0.699545,0.000382,0.384514,0.096152,0.019295,0.001853,0.000532,0.000000,0.081532,0.022840,0.005446,0.001158,0.699584,0.700050,0.700270,0.700270,11.800835,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.162813,0.864379,,0.162813,0.162813,,0.992446,,,0.162813,0.864379,0.992446,,,,
5,conesHalfSize,HALF,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017286,0.021808,0.004924,0.000775,0.000172,0.027735,0.000168,0.000167,0.516758,0.112267,0.112265,0.040243,0.000001,0.714230,0.000379,0.394400,0.098477,0.021129,0.001950,0.000610,0.000000,0.082345,0.023063,0.005619,0.001280,0.714272,0.714654,0.714877,0.714877,11.800835,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.165051,0.866108,,0.165051,,0.165051,1.002164,,,0.165051,0.866108,1.002164,,,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.035427,0.042742,0.010248,0.001879,0.000422,0.055345,0.000351,0.000349,1.022755,0.232843,0.232841,0.078853,0.000001,1.425744,0.000378,0.779666,0.191207,0.045537,0.004718,0.001176,0.000000,0.168444,0.045952,0.014849,0.003759,1.425786,1.426164,1.426388,1.426388,19.690938,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.178720,0.948208,,0.178720,0.178720,,0.994411,,,0.178720,0.948208,0.994411,,,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.035667,0.042822,0.010233,0.001813,0.000364,0.055206,0.000333,0.000332,1.047696,0.230551,0.230549,0.079764,0.000001,1.449342,0.000380,0.801520,0.194478,0.045856,0.004559,0.001153,0.000000,0.166310,0.045922,0.014716,0.003538,1.449382,1.449762,1.449992,1.449992,19.690938,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.180284,0.948421,,0.180284,,0.180284,0.997138,,,0.180284,0.948421,0.997138,,,,
