Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,DEFAULT,450,375,3,0.000001,0.000293,0.000280,0.000096,0.000043,0.000025,0.000441,0.000030,0.000030,0.029529,0.003957,0.003956,0.002338,0.000002,0.036591,0.000168,0.023017,0.004575,0.001332,0.000415,0.000184,0.000000,0.003264,0.000491,0.000141,0.000079,0.036645,0.036813,0.036847,0.036847,0.946700,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.351064,1.378716,,1.351064,,1.351064,0.991409,,,,,,,,,,,,1.351064,1.378716,0.991409,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005083,0.007412,0.001641,0.000276,0.000060,0.009356,0.000078,0.000075,0.254449,0.039023,0.039021,0.018815,0.000002,0.329369,0.000596,0.196913,0.044909,0.010080,0.002676,0.000656,0.000000,0.028733,0.008060,0.002080,0.000364,0.329420,0.329758,0.329872,0.329872,7.411015,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.379079,1.327061,,1.379079,1.379079,,1.001743,,,,,,,,,,,,1.379079,1.327061,1.001743,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005068,0.007523,0.001673,0.000279,0.000060,0.009521,0.000078,0.000075,0.264643,0.037996,0.037994,0.018684,0.000002,0.349628,0.000376,0.200515,0.048549,0.010923,0.003160,0.000886,0.000000,0.028735,0.007177,0.001714,0.000410,0.349686,0.350971,0.351078,0.351078,7.411015,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.323705,1.320981,,1.323705,,1.323705,1.014527,,,,,,,,,,,,1.323705,1.320981,1.014527,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010687,0.015504,0.003737,0.000956,0.000196,0.020477,0.000151,0.000148,0.531940,0.080095,0.080092,0.038872,0.000002,0.680498,0.000421,0.401402,0.090783,0.022808,0.005538,0.001453,0.000000,0.060164,0.014567,0.004444,0.001016,0.680562,0.680983,0.681094,0.681094,14.494743,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.374263,1.277091,,1.374263,1.374263,,1.007486,,,,,,,,,,,,1.374263,1.277091,1.007486,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010633,0.014973,0.003996,0.000767,0.000134,0.019859,0.000141,0.000138,0.511780,0.078982,0.078980,0.038776,0.000002,0.663225,0.000777,0.386584,0.093714,0.023247,0.005756,0.001576,0.000000,0.058855,0.014840,0.004612,0.000978,0.663277,0.664055,0.664187,0.664187,14.494743,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.333448,1.288136,,1.333448,,1.333448,0.944209,,,,,,,,,,,,1.333448,1.288136,0.944209,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000020,0.000020,0.000020,0.000019,0.000079,0.000010,0.000010,0.000386,0.000093,0.000093,0.000029,0.000000,0.000614,0.000020,0.000103,0.000075,0.000065,0.000077,0.000066,0.000000,0.000027,0.000023,0.000022,0.000020,0.000642,0.000660,0.000662,0.000662,0.010706,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.445785,0.949391,1.445785,,1.445785,,1.345162,,,1.445785,0.949391,1.345162,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000019,0.000020,0.000020,0.000020,0.000080,0.000009,0.000009,0.000526,0.000094,0.000094,0.000030,0.000000,0.000777,0.000018,0.000227,0.000097,0.000067,0.000069,0.000066,0.000000,0.000028,0.000023,0.000022,0.000021,0.000796,0.000813,0.000816,0.000816,0.010706,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.593171,0.963971,1.593171,,,1.593171,1.052929,,,1.593171,0.963971,1.052929,,,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000021,0.000020,0.000020,0.000090,0.000011,0.000011,0.000951,0.000183,0.000183,0.000044,0.000000,0.001319,0.000019,0.000526,0.000205,0.000090,0.000066,0.000066,0.000000,0.000087,0.000035,0.000036,0.000025,0.001345,0.001368,0.001382,0.001382,0.093483,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.499980,1.339959,1.499980,,1.499980,,0.998843,,,1.499980,1.339959,0.998843,,,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000031,0.000029,0.000021,0.000021,0.000029,0.000100,0.000012,0.000011,0.001849,0.000185,0.000185,0.000043,0.000000,0.002211,0.000019,0.001170,0.000377,0.000148,0.000080,0.000066,0.000000,0.000086,0.000035,0.000037,0.000025,0.002228,0.002246,0.002260,0.002260,0.093483,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.275364,1.326940,1.275364,,,1.275364,1.003409,,,1.275364,1.326940,1.003409,,,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000033,0.000023,0.000020,0.000021,0.000097,0.000013,0.000013,0.002632,0.000252,0.000252,0.000062,0.000000,0.003090,0.000020,0.001773,0.000486,0.000207,0.000096,0.000069,0.000000,0.000112,0.000073,0.000031,0.000037,0.003112,0.003132,0.003155,0.003155,0.278424,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.100356,1.580903,1.100356,,1.100356,,0.983973,,,1.100356,1.580903,0.983973,,,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000049,0.000040,0.000024,0.000020,0.000020,0.000103,0.000013,0.000013,0.002930,0.000252,0.000252,0.000061,0.000000,0.003395,0.000020,0.001974,0.000540,0.000222,0.000105,0.000072,0.000000,0.000111,0.000065,0.000037,0.000040,0.003415,0.003434,0.003458,0.003458,0.278424,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.178102,1.580821,1.178102,,,1.178102,0.999871,,,1.178102,1.580821,0.999871,,,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000043,0.000024,0.000027,0.000021,0.000115,0.000014,0.000014,0.003927,0.000400,0.000400,0.000083,0.000000,0.004601,0.000021,0.002722,0.000713,0.000287,0.000116,0.000081,0.000000,0.000178,0.000120,0.000045,0.000057,0.004623,0.004644,0.004666,0.004666,0.408941,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.895903,1.574685,,,0.895903,,1.012864,,,0.895903,1.574685,1.012864,,,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000051,0.000025,0.000022,0.000021,0.000120,0.000014,0.000014,0.004276,0.000349,0.000349,0.000081,0.000000,0.005561,0.000027,0.002941,0.000775,0.000315,0.000122,0.000084,0.000000,0.000181,0.000065,0.000053,0.000058,0.005583,0.005602,0.005623,0.005623,0.408941,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.001856,1.576949,,,,1.001856,1.032036,,,1.001856,1.576949,1.032036,,,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000129,0.000090,0.000040,0.000027,0.000022,0.000180,0.000019,0.000019,0.008587,0.000894,0.000894,0.000196,0.000000,0.010179,0.000066,0.006122,0.001584,0.000562,0.000180,0.000116,0.000000,0.000441,0.000228,0.000106,0.000118,0.010220,0.010286,0.010309,0.010309,0.946700,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.941333,1.392321,,0.941333,0.941333,,1.013518,,,0.941333,1.392321,1.013518,,,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000125,0.000091,0.000043,0.000027,0.000023,0.000185,0.000025,0.000025,0.008985,0.000894,0.000893,0.000188,0.000000,0.010433,0.000049,0.006409,0.001660,0.000581,0.000187,0.000120,0.000000,0.000445,0.000226,0.000104,0.000118,0.010472,0.010522,0.010549,0.010549,0.946700,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.062954,1.398659,,1.062954,,1.062954,1.001160,,,1.062954,1.398659,1.001160,,,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000000,0.001196,0.001724,0.000350,0.000103,0.000058,0.002233,0.000141,0.000139,0.083828,0.012565,0.012563,0.004471,0.000002,0.104594,0.000215,0.064217,0.014822,0.003399,0.001126,0.000324,0.000000,0.009707,0.001957,0.000714,0.000219,0.104648,0.104834,0.104943,0.104943,7.411015,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.123513,1.376384,,1.123513,1.123513,,1.026323,,,1.123513,1.376384,1.026323,,,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001182,0.001709,0.000349,0.000109,0.000052,0.002204,0.000117,0.000116,0.087745,0.011404,0.011402,0.004655,0.000002,0.107827,0.000237,0.066712,0.016069,0.003622,0.001203,0.000342,0.000000,0.008501,0.001978,0.000731,0.000199,0.107884,0.108121,0.108233,0.108233,7.411015,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.081185,1.379136,,1.081185,,1.081185,0.993917,,,1.081185,1.379136,0.993917,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.003001,0.004648,0.000873,0.000198,0.000095,0.005815,0.000257,0.000255,0.179699,0.027121,0.027119,0.009965,0.000002,0.230287,0.000313,0.129455,0.032915,0.006724,0.002557,0.000665,0.000000,0.020259,0.004934,0.001542,0.000418,0.230341,0.231569,0.231682,0.231682,14.494743,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.173460,1.288129,,1.173460,1.173460,,1.060510,,,1.173460,1.288129,1.060510,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002740,0.004945,0.000961,0.000194,0.000098,0.006198,0.000266,0.000264,0.177702,0.024573,0.024571,0.009897,0.000002,0.221419,0.000237,0.133172,0.033910,0.007155,0.002684,0.000728,0.000000,0.017770,0.004945,0.001465,0.000391,0.221482,0.221691,0.221803,0.221803,14.494743,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.116354,1.288419,,1.116354,,1.116354,0.944499,,,1.116354,1.288419,0.944499,,,,
