Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002450,0.004501,0.000683,0.000135,0.000074,0.005370,0.000070,0.000067,0.123009,0.020481,0.020480,0.008580,0.000002,0.161157,0.000364,0.095394,0.022090,0.003718,0.001196,0.000347,0.000000,0.015182,0.004010,0.001065,0.000223,0.161207,0.161414,0.161527,0.161527,7.519983,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.389759,1.358607,,1.389759,1.389759,,0.980915,,,,,,,,,,,,,,,,,,,,,1.389759,1.358607,0.980915,,,,
5,conesHalfSize,FLOAT,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002386,0.004355,0.000745,0.000152,0.000049,0.005275,0.000064,0.000063,0.128589,0.020087,0.020086,0.008482,0.000001,0.171080,0.000210,0.097984,0.024387,0.004335,0.001331,0.000381,0.000000,0.014922,0.003942,0.001045,0.000228,0.171130,0.171321,0.171434,0.171434,7.519983,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.328433,1.363979,,1.328433,,1.328433,0.983616,,,,,,,,,,,,,,,,,,,,,1.328433,1.363979,0.983616,,,,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005679,0.008585,0.001851,0.000371,0.000079,0.011082,0.000108,0.000105,0.240539,0.041990,0.041988,0.017982,0.000002,0.332102,0.000388,0.181552,0.045472,0.010203,0.002629,0.000723,0.000000,0.030749,0.007998,0.002598,0.000525,0.332154,0.333332,0.333448,0.333448,14.548225,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.433253,1.283944,,1.433253,1.433253,,1.016703,,,,,,,,,,,,,,,,,,,,,1.433253,1.283944,1.016703,,,,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005643,0.008881,0.002146,0.000522,0.000079,0.011815,0.000110,0.000107,0.260614,0.041621,0.041619,0.017909,0.000002,0.340086,0.000743,0.198692,0.046839,0.010837,0.002768,0.000781,0.000000,0.030655,0.008117,0.002369,0.000484,0.340135,0.340879,0.340987,0.340987,14.548225,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.410586,1.279221,,1.410586,,1.410586,1.014847,,,,,,,,,,,,,,,,,,,,,1.410586,1.279221,1.014847,,,,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000012,0.000020,0.000019,0.000019,0.000019,0.000088,0.000010,0.000009,0.000439,0.000094,0.000094,0.000032,0.000000,0.000668,0.000018,0.000148,0.000086,0.000068,0.000064,0.000064,0.000000,0.000032,0.000022,0.000020,0.000019,0.000688,0.000706,0.000709,0.000709,0.010546,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.139092,1.052833,1.139092,,1.139092,,1.123656,,,,,,,,,,,,1.139092,1.052833,1.123656,,,,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000013,0.000022,0.000020,0.000020,0.000019,0.000081,0.000010,0.000010,0.000803,0.000096,0.000096,0.000033,0.000000,0.001037,0.000019,0.000413,0.000170,0.000083,0.000067,0.000066,0.000000,0.000032,0.000023,0.000020,0.000020,0.001056,0.001075,0.001078,0.001078,0.010546,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.896345,1.069502,1.896345,,,1.896345,1.012045,,,,,,,,,,,,1.896345,1.069502,1.012045,,,,
1,tsukubaSet,DOUBLE,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000038,0.000034,0.000024,0.000021,0.000020,0.000099,0.000012,0.000012,0.001539,0.000251,0.000251,0.000082,0.000000,0.002020,0.000021,0.000917,0.000306,0.000132,0.000077,0.000073,0.000000,0.000153,0.000048,0.000027,0.000023,0.002045,0.002065,0.002080,0.002080,0.094916,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.832443,1.285485,1.832443,,1.832443,,1.033595,,,,,,,,,,,,1.832443,1.285485,1.033595,,,,
1,tsukubaSet,DOUBLE,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000038,0.000034,0.000024,0.000021,0.000020,0.000097,0.000012,0.000012,0.003365,0.000240,0.000240,0.000077,0.000000,0.003818,0.000020,0.002233,0.000688,0.000266,0.000108,0.000073,0.000000,0.000147,0.000045,0.000026,0.000022,0.003847,0.003868,0.003882,0.003882,0.094916,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.257387,1.293524,1.257387,,,1.257387,0.824081,,,,,,,,,,,,1.257387,1.293524,0.824081,,,,
2,venus,DOUBLE,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000057,0.000069,0.000045,0.000024,0.000021,0.000160,0.000025,0.000025,0.004833,0.000558,0.000558,0.000195,0.000000,0.005831,0.000036,0.003355,0.000896,0.000336,0.000132,0.000085,0.000000,0.000308,0.000159,0.000057,0.000034,0.005867,0.005903,0.005928,0.005928,0.278399,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.011102,1.562692,1.011102,,1.011102,,0.996911,,,,,,,,,,,,1.011102,1.562692,0.996911,,,,
2,venus,DOUBLE,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000057,0.000069,0.000036,0.000024,0.000021,0.000150,0.000026,0.000026,0.005618,0.000556,0.000555,0.000202,0.000001,0.006611,0.000049,0.003979,0.001000,0.000380,0.000141,0.000092,0.000000,0.000311,0.000155,0.000062,0.000033,0.006649,0.006698,0.006723,0.006723,0.278399,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.423738,1.553022,1.423738,,,1.423738,1.016475,,,,,,,,,,,,1.423738,1.553022,1.016475,,,,
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000129,0.000132,0.000045,0.000028,0.000022,0.000228,0.000033,0.000032,0.009694,0.001126,0.001125,0.000727,0.000001,0.012157,0.000048,0.007585,0.001319,0.000498,0.000168,0.000110,0.000000,0.000811,0.000197,0.000082,0.000043,0.012202,0.012244,0.012268,0.012268,0.417044,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.990706,1.537065,,,0.990706,,0.993256,,,,,,,,,,,,0.990706,1.537065,0.993256,,,,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000121,0.000131,0.000044,0.000036,0.000022,0.000231,0.000019,0.000019,0.009982,0.001139,0.001139,0.000686,0.000001,0.012174,0.000054,0.007689,0.001443,0.000547,0.000186,0.000122,0.000000,0.000813,0.000203,0.000077,0.000063,0.012214,0.012238,0.012264,0.012264,0.417044,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.231240,1.546536,,,,1.231240,0.950337,,,,,,,,,,,,1.231240,1.546536,0.950337,,,,
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000318,0.000301,0.000103,0.000043,0.000026,0.000466,0.000030,0.000030,0.024602,0.004006,0.004005,0.002007,0.000001,0.031431,0.000052,0.019912,0.003116,0.001040,0.000337,0.000183,0.000000,0.003267,0.000518,0.000152,0.000072,0.031484,0.031531,0.031558,0.031558,0.938996,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.472948,1.398227,,1.472948,1.472948,,0.952863,,,,,,,,,,,,1.472948,1.398227,0.952863,,,,
