Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,432,381,15,0.000001,0.000386,0.000270,0.000070,0.000046,0.000030,0.000416,0.000047,0.000047,0.016008,0.003890,0.003888,0.001386,0.000001,0.022150,0.000025,0.013851,0.001369,0.000408,0.000161,0.000197,0.000000,0.003061,0.000524,0.000208,0.000093,0.022201,0.022228,0.022317,0.022317,0.543807,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.548487,1.178771,,,0.548487,,1.000292,,,,,,,,,,,,,,0.548487,1.178771,1.000292,,,,
3,barn1,DOUBLE,64,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,432,381,15,0.000000,0.000402,0.000291,0.000072,0.000046,0.000031,0.000447,0.000048,0.000047,0.017705,0.003988,0.003987,0.001388,0.000001,0.023988,0.000026,0.014916,0.001807,0.000552,0.000218,0.000207,0.000000,0.003148,0.000548,0.000198,0.000092,0.024043,0.024069,0.024155,0.024155,0.543807,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.660906,1.186035,,,,0.660906,1.004728,,,,,,,,,,,,,,0.660906,1.186035,1.004728,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,450,375,15,0.000000,0.001149,0.001125,0.000211,0.000072,0.000046,0.001466,0.000074,0.000073,0.038625,0.008924,0.008922,0.003069,0.000001,0.053343,0.000025,0.032487,0.004804,0.000886,0.000284,0.000156,0.000000,0.006763,0.001592,0.000406,0.000164,0.053393,0.053418,0.053505,0.053505,1.154801,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.910130,1.136932,,0.910130,0.910130,,0.998246,,,,,,,,,,,,,,0.910130,1.136932,0.998246,,,,
4,conesQuarterSize,DOUBLE,64,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,450,375,15,0.000001,0.001172,0.001269,0.000254,0.000066,0.000051,0.001651,0.000074,0.000073,0.040636,0.009637,0.009636,0.003049,0.000001,0.056205,0.000026,0.033543,0.005491,0.000926,0.000327,0.000366,0.000000,0.007094,0.001987,0.000429,0.000157,0.056268,0.056294,0.056380,0.056380,1.154801,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.888629,1.130264,,0.888629,,0.888629,0.997756,,,,,,,,,,,,,,0.888629,1.130264,0.997756,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,900,750,7,0.000001,0.010972,0.011816,0.002968,0.000570,0.000110,0.015461,0.000207,0.000205,0.338161,0.074774,0.074772,0.024661,0.000001,0.464249,0.000059,0.256017,0.064807,0.014549,0.002237,0.000573,0.000000,0.055957,0.013976,0.003941,0.000907,0.464296,0.464354,0.464694,0.464694,9.639777,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.974542,1.020238,,0.974542,0.974542,,0.997217,,,,,,,,,,,,,,0.974542,1.020238,0.997217,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,900,750,7,0.000001,0.011086,0.011848,0.002929,0.000578,0.000120,0.015467,0.000203,0.000202,0.350570,0.075559,0.075556,0.024581,0.000001,0.477613,0.000057,0.266660,0.065874,0.014929,0.002507,0.000650,0.000000,0.056530,0.014099,0.003932,0.001002,0.477665,0.477722,0.478049,0.478049,9.639777,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.959034,1.015564,,0.959034,,0.959034,1.000865,,,,,,,,,,,,,,0.959034,1.015564,1.000865,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,900,750,7,0.000000,0.022679,0.024032,0.005972,0.001601,0.000287,0.031908,0.000430,0.000429,0.715549,0.175950,0.175948,0.050296,0.000001,0.997251,0.000056,0.542819,0.129854,0.032440,0.009204,0.001240,0.000000,0.135535,0.028515,0.009558,0.002519,0.997310,0.997367,0.997696,0.997696,19.931737,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.933796,0.928725,,0.933796,0.933796,,1.002795,,,,,,,,,,,,,,0.933796,0.928725,1.002795,,,,
6,conesFullSizeCropped,DOUBLE,64,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,900,750,7,0.000001,0.023828,0.026003,0.006367,0.002133,0.000280,0.034789,0.000409,0.000408,0.745074,0.188020,0.188018,0.049194,0.000001,1.041412,0.000069,0.564110,0.136437,0.036035,0.007271,0.001215,0.000000,0.137445,0.034476,0.013628,0.002395,1.041464,1.041521,1.041855,1.041855,19.931737,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.900969,0.936757,,0.900969,,0.900969,1.000734,,,,,,,,,,,,,,0.900969,0.936757,1.000734,,,,
0,tsukubaSetHalfSize,HALF,64,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,192,144,15,0.000000,0.000018,0.000022,0.000021,0.000016,0.000015,0.000074,0.000010,0.000010,0.000343,0.000188,0.000188,0.000026,0.000000,0.000673,0.000015,0.000096,0.000062,0.000055,0.000073,0.000057,0.000000,0.000033,0.000065,0.000056,0.000031,0.000695,0.000710,0.000716,0.000716,0.011811,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.452074,0.860567,1.452074,,1.452074,,1.460201,,,,1.452074,0.860567,1.460201,,,,
0,tsukubaSetHalfSize,HALF,64,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,192,144,15,0.000000,0.000020,0.000022,0.000021,0.000016,0.000015,0.000074,0.000010,0.000010,0.000494,0.000187,0.000186,0.000027,0.000000,0.000818,0.000015,0.000197,0.000094,0.000066,0.000076,0.000055,0.000000,0.000033,0.000066,0.000057,0.000031,0.000841,0.000857,0.000866,0.000866,0.011811,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.817493,0.873784,1.817493,,,1.817493,1.275109,,,,1.817493,0.873784,1.275109,,,,
1,tsukubaSet,HALF,64,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,384,288,15,0.000000,0.000081,0.000064,0.000028,0.000027,0.000018,0.000139,0.000024,0.000024,0.000810,0.000383,0.000383,0.000042,0.000000,0.001484,0.000016,0.000431,0.000152,0.000078,0.000062,0.000078,0.000000,0.000134,0.000051,0.000092,0.000103,0.001512,0.001526,0.001560,0.001560,0.119560,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.421432,1.047703,1.421432,,1.421432,,1.068451,,,,1.421432,1.047703,1.068451,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,384,288,15,0.000000,0.000079,0.000055,0.000026,0.000023,0.000016,0.000120,0.000020,0.000020,0.001653,0.000350,0.000349,0.000044,0.000000,0.002270,0.000015,0.001003,0.000373,0.000141,0.000077,0.000058,0.000000,0.000128,0.000059,0.000081,0.000076,0.002293,0.002318,0.002351,0.002351,0.119560,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.271755,1.037524,1.271755,,,1.271755,1.040815,,,,1.271755,1.037524,1.040815,,,,
2,venus,HALF,64,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,434,383,15,0.000000,0.000170,0.000108,0.000041,0.000032,0.000021,0.000203,0.000037,0.000037,0.001601,0.000550,0.000549,0.000060,0.000000,0.002612,0.000018,0.000919,0.000270,0.000178,0.000094,0.000131,0.000000,0.000229,0.000113,0.000069,0.000134,0.002642,0.002659,0.002717,0.002717,0.342550,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.302100,1.284953,1.302100,,1.302100,,1.002764,,,,1.302100,1.284953,1.002764,,,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,434,383,15,0.000000,0.000144,0.000091,0.000036,0.000027,0.000019,0.000177,0.000032,0.000032,0.002531,0.000464,0.000463,0.000068,0.000000,0.003411,0.000017,0.001634,0.000460,0.000247,0.000121,0.000064,0.000000,0.000163,0.000097,0.000075,0.000126,0.003435,0.003453,0.003510,0.003510,0.342550,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.168632,1.284885,1.168632,,,1.168632,1.006630,,,,1.168632,1.284885,1.006630,,,,
3,barn1,HALF,64,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,432,381,15,0.000000,0.000259,0.000157,0.000055,0.000040,0.000022,0.000279,0.000042,0.000041,0.002357,0.000926,0.000926,0.000128,0.000000,0.004016,0.000023,0.001488,0.000404,0.000172,0.000104,0.000190,0.000000,0.000429,0.000191,0.000126,0.000174,0.004056,0.004078,0.004177,0.004177,0.543807,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.990866,1.184157,,,0.990866,,1.002810,,,,0.990866,1.184157,1.002810,,,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX256,432,381,15,0.000000,0.000206,0.000136,0.000047,0.000035,0.000021,0.000241,0.000042,0.000042,0.003479,0.000917,0.000916,0.000129,0.000000,0.005029,0.000022,0.002306,0.000636,0.000314,0.000153,0.000075,0.000000,0.000441,0.000171,0.000123,0.000175,0.005064,0.005086,0.005166,0.005166,0.543807,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.055023,1.185860,,,,1.055023,0.998375,,,,1.055023,1.185860,0.998375,,,,
4,conesQuarterSize,HALF,64,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,450,375,15,0.000000,0.000579,0.000489,0.000110,0.000069,0.000029,0.000699,0.000072,0.000071,0.007420,0.003125,0.003124,0.000659,0.000001,0.012524,0.000028,0.005564,0.000973,0.000353,0.000177,0.000310,0.000000,0.001754,0.000768,0.000265,0.000350,0.012584,0.012614,0.012731,0.012731,1.154801,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.749976,1.141418,,0.749976,0.749976,,0.997167,,,,0.749976,1.141418,0.997167,,,,
4,conesQuarterSize,HALF,64,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,450,375,15,0.000001,0.000587,0.000571,0.000111,0.000066,0.000029,0.000818,0.000069,0.000069,0.008539,0.003141,0.003140,0.000656,0.000001,0.013814,0.000028,0.006370,0.001209,0.000423,0.000203,0.000322,0.000000,0.001792,0.000729,0.000271,0.000356,0.013869,0.013898,0.013994,0.013994,1.154801,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.801422,1.146614,,0.801422,,0.801422,1.001350,,,,0.801422,1.146614,1.001350,,,,
5,conesHalfSize,HALF,64,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,900,750,7,0.000001,0.003740,0.004012,0.000838,0.000197,0.000095,0.005142,0.000159,0.000158,0.094440,0.027356,0.027354,0.007359,0.000001,0.138217,0.000059,0.075258,0.016193,0.001989,0.000673,0.000295,0.000000,0.020221,0.004983,0.001618,0.000544,0.138269,0.138329,0.138670,0.138670,9.639777,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.816066,1.058157,,0.816066,0.816066,,0.985056,,,,0.816066,1.058157,0.985056,,,,
5,conesHalfSize,HALF,64,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,900,750,7,0.000001,0.003776,0.003993,0.000838,0.000196,0.000092,0.005111,0.000151,0.000150,0.098335,0.027821,0.027819,0.007322,0.000001,0.142551,0.000060,0.077974,0.016935,0.002280,0.000761,0.000307,0.000000,0.020427,0.005230,0.001554,0.000586,0.142607,0.142666,0.142999,0.142999,9.639777,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.800769,1.060273,,0.800769,,0.800769,0.972596,,,,0.800769,1.060273,0.972596,,,,
6,conesFullSizeCropped,HALF,64,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,900,750,7,0.000001,0.007799,0.009263,0.002416,0.000750,0.000172,0.012577,0.000298,0.000297,0.204654,0.060856,0.060853,0.014693,0.000001,0.300840,0.000060,0.155409,0.038911,0.008459,0.001386,0.000448,0.000000,0.041779,0.012496,0.005152,0.001471,0.300894,0.300955,0.301295,0.301295,19.931737,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.839857,0.936752,,0.839857,0.839857,,0.987079,,,,0.839857,0.936752,0.987079,,,,
6,conesFullSizeCropped,HALF,64,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,AVX512,900,750,7,0.000001,0.007839,0.009529,0.002624,0.001046,0.000219,0.013390,0.000301,0.000300,0.211766,0.067905,0.067903,0.014784,0.000001,0.316201,0.000060,0.160088,0.040783,0.008997,0.001458,0.000476,0.000000,0.047577,0.013626,0.005295,0.001400,0.316256,0.316317,0.316637,0.316637,19.931737,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.846327,0.936963,,0.846327,,0.846327,1.022190,,,,0.846327,0.936963,1.022190,,,,
