Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000107,0.000124,0.000042,0.000033,0.000030,0.000230,0.000025,0.000024,0.005741,0.000781,0.000780,0.000404,0.000001,0.007379,0.000090,0.004050,0.001016,0.000320,0.000201,0.000133,0.000000,0.000483,0.000148,0.000077,0.000051,0.007421,0.007486,0.007511,0.007511,0.477598,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.656092,1.342182,,,1.656092,,1.016530,,,,,,,,,,,,1.656092,1.342182,1.016530,,,,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000116,0.000109,0.000042,0.000034,0.000029,0.000216,0.000024,0.000024,0.006394,0.000761,0.000761,0.000395,0.000001,0.007916,0.000090,0.004518,0.001134,0.000347,0.000222,0.000142,0.000000,0.000481,0.000145,0.000081,0.000052,0.007957,0.008030,0.008054,0.008054,0.477598,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.993899,1.350452,,,,1.993899,1.010616,,,,,,,,,,,,1.993899,1.350452,1.010616,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000001,0.000262,0.000342,0.000085,0.000042,0.000033,0.000507,0.000034,0.000034,0.014831,0.002371,0.002370,0.001071,0.000001,0.019092,0.000052,0.011399,0.002216,0.000647,0.000366,0.000196,0.000000,0.001783,0.000363,0.000131,0.000070,0.019137,0.019178,0.019202,0.019202,1.120131,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.533171,1.172122,,2.533171,2.533171,,0.997129,,,,,,,,,,,,2.533171,1.172122,0.997129,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000261,0.000356,0.000093,0.000043,0.000033,0.000535,0.000035,0.000035,0.015480,0.002375,0.002373,0.001092,0.000001,0.019787,0.000031,0.011891,0.002339,0.000683,0.000357,0.000208,0.000000,0.001801,0.000366,0.000126,0.000072,0.019831,0.019872,0.019897,0.019897,1.120131,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.540883,1.165248,,2.540883,,2.540883,1.006817,,,,,,,,,,,,2.540883,1.165248,1.006817,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003319,0.004428,0.000901,0.000149,0.000063,0.005545,0.000076,0.000075,0.136785,0.024606,0.024603,0.008745,0.000001,0.178865,0.000284,0.103820,0.025547,0.005365,0.001280,0.000672,0.000000,0.018409,0.004723,0.001106,0.000241,0.178910,0.179188,0.179274,0.179274,8.250029,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.504622,1.192101,,2.504622,2.504622,,0.988741,,,,,,,,,,,,2.504622,1.192101,0.988741,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.003201,0.004476,0.001008,0.000167,0.000077,0.005662,0.000078,0.000076,0.147684,0.024510,0.024506,0.008682,0.000002,0.190062,0.000330,0.111391,0.027474,0.005822,0.001379,0.001735,0.000000,0.018394,0.004716,0.001117,0.000293,0.190106,0.190436,0.190536,0.190536,8.250029,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.412418,1.186639,,2.412418,,2.412418,1.003454,,,,,,,,,,,,2.412418,1.186639,1.003454,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.006946,0.008902,0.002200,0.000504,0.000117,0.011697,0.000108,0.000106,0.300556,0.050347,0.050344,0.018301,0.000002,0.387937,0.000318,0.227929,0.054848,0.012769,0.002745,0.002268,0.000000,0.037697,0.009210,0.002538,0.000863,0.387999,0.388318,0.388416,0.388416,15.884877,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.392776,1.165328,,2.392776,2.392776,,1.000371,,,,,,,,,,,,2.392776,1.165328,1.000371,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.006954,0.008838,0.002229,0.000498,0.000121,0.011657,0.000104,0.000102,0.303631,0.050549,0.050546,0.017945,0.000001,0.390511,0.000291,0.229716,0.055552,0.013001,0.002727,0.002239,0.000000,0.037977,0.009119,0.002529,0.000839,0.390557,0.390854,0.390943,0.390943,15.884877,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.383131,1.175407,,2.383131,,2.383131,0.993261,,,,,,,,,,,,2.383131,1.175407,0.993261,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,192,144,15,0.000000,0.000016,0.000030,0.000025,0.000025,0.000024,0.000103,0.000014,0.000013,0.000501,0.000130,0.000130,0.000046,0.000000,0.000811,0.000025,0.000134,0.000101,0.000090,0.000088,0.000085,0.000000,0.000038,0.000032,0.000030,0.000028,0.000827,0.000854,0.000857,0.000857,0.014333,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.385434,0.709164,1.385434,,1.385434,,1.667003,,,1.385434,0.709164,1.667003,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,192,144,15,0.000000,0.000015,0.000029,0.000027,0.000023,0.000024,0.000103,0.000014,0.000014,0.000589,0.000136,0.000135,0.000049,0.000000,0.000908,0.000024,0.000213,0.000115,0.000090,0.000085,0.000082,0.000000,0.000043,0.000032,0.000031,0.000029,0.000922,0.000946,0.000949,0.000949,0.014333,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.698781,0.720055,1.698781,,,1.698781,1.304922,,,1.698781,0.720055,1.304922,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000033,0.000033,0.000027,0.000025,0.000025,0.000110,0.000014,0.000014,0.000977,0.000249,0.000248,0.000054,0.000000,0.001436,0.000023,0.000477,0.000208,0.000109,0.000087,0.000087,0.000000,0.000108,0.000058,0.000051,0.000033,0.001453,0.001477,0.001492,0.001492,0.130668,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.388565,0.958638,1.388565,,1.388565,,0.998501,,,1.388565,0.958638,0.998501,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000031,0.000035,0.000027,0.000026,0.000024,0.000114,0.000016,0.000016,0.001537,0.000251,0.000251,0.000056,0.000000,0.002003,0.000025,0.000858,0.000341,0.000143,0.000102,0.000085,0.000000,0.000111,0.000060,0.000049,0.000031,0.002019,0.002044,0.002059,0.002059,0.130668,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.397479,0.949325,1.397479,,,1.397479,1.001592,,,1.397479,0.949325,1.001592,,,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000051,0.000042,0.000028,0.000026,0.000025,0.000121,0.000017,0.000016,0.002098,0.000251,0.000250,0.000073,0.000000,0.002615,0.000024,0.001323,0.000395,0.000166,0.000112,0.000091,0.000000,0.000106,0.000050,0.000053,0.000040,0.002633,0.002666,0.002688,0.002688,0.338740,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.309366,1.299407,1.309366,,1.309366,,0.997545,,,1.309366,1.299407,0.997545,,,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000052,0.000042,0.000029,0.000026,0.000023,0.000120,0.000018,0.000018,0.002379,0.000252,0.000251,0.000075,0.000000,0.002895,0.000025,0.001523,0.000455,0.000184,0.000118,0.000099,0.000000,0.000106,0.000052,0.000054,0.000040,0.002913,0.002939,0.002962,0.002962,0.338740,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.375229,1.299339,1.375229,,,1.375229,0.999649,,,1.375229,1.299339,0.999649,,,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000073,0.000052,0.000031,0.000030,0.000026,0.000138,0.000018,0.000018,0.003020,0.000360,0.000360,0.000089,0.000000,0.003703,0.000031,0.001984,0.000570,0.000211,0.000138,0.000107,0.000000,0.000164,0.000063,0.000080,0.000053,0.003721,0.003753,0.003775,0.003775,0.477598,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.071397,1.348315,,,1.071397,,0.979923,,,1.071397,1.348315,0.979923,,,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000071,0.000057,0.000031,0.000032,0.000025,0.000145,0.000019,0.000018,0.003381,0.000376,0.000375,0.000091,0.000000,0.004087,0.000031,0.002245,0.000628,0.000230,0.000147,0.000112,0.000000,0.000165,0.000067,0.000088,0.000056,0.004108,0.004149,0.004172,0.004172,0.477598,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.320764,1.350254,,,,1.320764,1.009504,,,1.320764,1.350254,1.009504,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000142,0.000089,0.000050,0.000039,0.000031,0.000208,0.000029,0.000029,0.006377,0.000796,0.000795,0.000200,0.000000,0.007766,0.000028,0.004490,0.001144,0.000372,0.000209,0.000146,0.000000,0.000380,0.000195,0.000121,0.000101,0.007793,0.007819,0.007843,0.007843,1.120131,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.220436,1.176747,,1.220436,1.220436,,0.999695,,,1.220436,1.176747,0.999695,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000135,0.000090,0.000049,0.000040,0.000030,0.000210,0.000027,0.000027,0.006706,0.000806,0.000805,0.000203,0.000000,0.008105,0.000029,0.004717,0.001216,0.000392,0.000219,0.000152,0.000000,0.000385,0.000189,0.000137,0.000096,0.008133,0.008165,0.008194,0.008194,1.120131,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.367734,1.182103,,1.367734,,1.367734,1.000679,,,1.367734,1.182103,1.000679,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.000965,0.001144,0.000268,0.000099,0.000063,0.001519,0.000160,0.000159,0.058252,0.008464,0.008463,0.003096,0.000001,0.072355,0.000316,0.044144,0.010331,0.002393,0.000702,0.000388,0.000000,0.006206,0.001513,0.000479,0.000242,0.072398,0.072721,0.072812,0.072812,8.250029,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.588435,1.236408,,1.588435,1.588435,,1.006756,,,1.588435,1.236408,1.006756,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.000967,0.001133,0.000233,0.000102,0.000064,0.001512,0.000167,0.000166,0.063659,0.008381,0.008379,0.002888,0.000001,0.077535,0.000291,0.048588,0.011120,0.002545,0.000772,0.000414,0.000000,0.006270,0.001398,0.000509,0.000219,0.077580,0.077956,0.078042,0.078042,8.250029,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.524201,1.238880,,1.524201,,1.524201,1.010322,,,1.524201,1.238880,1.010322,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.002160,0.003017,0.000847,0.000177,0.000125,0.004171,0.000317,0.000315,0.125368,0.017305,0.017302,0.005604,0.000001,0.155018,0.000287,0.095204,0.022388,0.005326,0.001585,0.000801,0.000000,0.012418,0.003286,0.001081,0.000552,0.155062,0.155350,0.155435,0.155435,15.884877,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.646961,1.175401,,1.646961,1.646961,,0.998592,,,1.646961,1.175401,0.998592,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.002344,0.002957,0.000866,0.000173,0.000125,0.004088,0.000367,0.000367,0.131523,0.017390,0.017388,0.005833,0.000001,0.161665,0.000282,0.099905,0.023508,0.005493,0.001598,0.000854,0.000000,0.012490,0.003272,0.001059,0.000582,0.161708,0.161989,0.162074,0.162074,15.884877,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.616435,1.175665,,1.616435,,1.616435,0.999320,,,1.616435,1.175665,0.999320,,,,
