Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000127,0.000179,0.000069,0.000057,0.000040,0.000355,0.000067,0.000065,0.007103,0.001603,0.001602,0.000559,0.000001,0.009822,0.000038,0.005245,0.001057,0.000363,0.000254,0.000176,0.000000,0.000910,0.000438,0.000150,0.000099,0.009875,0.009912,0.009995,0.009995,0.418637,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.224994,1.531216,,,1.224994,,1.000529,,,,,,,,,,,,,,1.224994,1.531216,1.000529,,,,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000131,0.000205,0.000069,0.000057,0.000041,0.000388,0.000067,0.000066,0.007978,0.001621,0.001619,0.000555,0.000001,0.010739,0.000038,0.005895,0.001213,0.000401,0.000273,0.000182,0.000000,0.000909,0.000432,0.000164,0.000111,0.010790,0.010830,0.010913,0.010913,0.418637,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.459596,1.540652,,,,1.459596,1.002492,,,,,,,,,,,,,,1.459596,1.540652,1.002492,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000452,0.000376,0.000131,0.000093,0.000057,0.000661,0.000114,0.000112,0.021875,0.006032,0.006029,0.002267,0.000001,0.031407,0.000036,0.018217,0.002379,0.000654,0.000377,0.000242,0.000000,0.004655,0.000824,0.000346,0.000203,0.031461,0.031497,0.031600,0.031600,0.902503,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,1.527755,1.454766,,1.527755,1.527755,,0.989654,,,,,,,,,,,,,,1.527755,1.454766,0.989654,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000001,0.000463,0.000420,0.000137,0.000092,0.000061,0.000718,0.000104,0.000103,0.023028,0.006055,0.006052,0.002266,0.000001,0.032655,0.000036,0.018832,0.002729,0.000770,0.000422,0.000263,0.000000,0.004651,0.000826,0.000372,0.000205,0.032712,0.032748,0.032834,0.032834,0.902503,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,1.538337,1.446234,,1.538337,,1.538337,1.005883,,,,,,,,,,,,,,1.538337,1.446234,1.005883,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.007207,0.009433,0.002266,0.000305,0.000099,0.012107,0.000244,0.000242,0.223672,0.055482,0.055479,0.017941,0.000002,0.316671,0.000060,0.174597,0.041193,0.005939,0.001473,0.000524,0.000000,0.042588,0.010271,0.001890,0.000722,0.316725,0.316787,0.317144,0.317144,8.033966,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.425544,1.224161,,1.425544,1.425544,,0.995541,,,,,,,,,,,,,,1.425544,1.224161,0.995541,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.007217,0.009402,0.002243,0.000314,0.000106,0.012067,0.000249,0.000246,0.227477,0.055012,0.055009,0.017943,0.000001,0.320010,0.000060,0.176941,0.041828,0.006287,0.001829,0.000590,0.000000,0.042191,0.010184,0.001906,0.000729,0.320065,0.320123,0.320489,0.320489,8.033966,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.424752,1.218553,,1.424752,,1.424752,0.996830,,,,,,,,,,,,,,1.424752,1.218553,0.996830,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.015524,0.019081,0.004564,0.000878,0.000229,0.024736,0.000527,0.000525,0.472583,0.125269,0.125265,0.035969,0.000002,0.674609,0.000062,0.362320,0.086381,0.018835,0.003732,0.001159,0.000000,0.096913,0.021059,0.005674,0.001643,0.674667,0.674727,0.675069,0.675069,16.891338,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.382000,1.095893,,1.382000,1.382000,,1.004194,,,,,,,,,,,,,,1.382000,1.095893,1.004194,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.015485,0.019000,0.004579,0.000878,0.000231,0.024680,0.000506,0.000503,0.477861,0.123377,0.123374,0.035879,0.000001,0.678279,0.000060,0.366544,0.087104,0.019018,0.003940,0.001235,0.000000,0.093746,0.022262,0.005649,0.001743,0.678336,0.678394,0.678752,0.678752,16.891338,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.385041,1.105371,,1.385041,,1.385041,1.002249,,,,,,,,,,,,,,1.385041,1.105371,1.002249,,,,
0,tsukubaSetHalfSize,HALF,96,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,192,144,15,0.000000,0.000019,0.000034,0.000035,0.000031,0.000027,0.000127,0.000015,0.000015,0.000537,0.000241,0.000240,0.000042,0.000000,0.000981,0.000026,0.000123,0.000098,0.000093,0.000116,0.000099,0.000000,0.000065,0.000064,0.000063,0.000043,0.000997,0.001023,0.001030,0.001030,0.009646,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.592134,1.053676,1.592134,,1.592134,,2.302748,,,,1.592134,1.053676,2.302748,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,192,144,15,0.000000,0.000019,0.000033,0.000035,0.000029,0.000027,0.000123,0.000017,0.000017,0.000597,0.000221,0.000220,0.000042,0.000000,0.001022,0.000025,0.000179,0.000121,0.000102,0.000091,0.000091,0.000000,0.000054,0.000063,0.000059,0.000042,0.001038,0.001064,0.001070,0.001070,0.009646,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.934058,1.069859,1.934058,,,1.934058,1.675959,,,,1.934058,1.069859,1.675959,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,384,288,15,0.000000,0.000051,0.000049,0.000042,0.000039,0.000032,0.000164,0.000026,0.000026,0.000839,0.000440,0.000439,0.000061,0.000000,0.001577,0.000027,0.000360,0.000168,0.000111,0.000098,0.000092,0.000000,0.000130,0.000109,0.000101,0.000090,0.001594,0.001625,0.001655,0.001655,0.085865,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.396206,1.458829,1.396206,,1.396206,,1.113627,,,,1.396206,1.458829,1.113627,,,,
1,tsukubaSet,HALF,96,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000051,0.000050,0.000043,0.000040,0.000033,0.000165,0.000025,0.000024,0.001083,0.000437,0.000435,0.000056,0.000000,0.001825,0.000026,0.000497,0.000218,0.000128,0.000116,0.000118,0.000000,0.000136,0.000097,0.000102,0.000105,0.001844,0.001867,0.001895,0.001895,0.085865,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.684060,1.444656,1.684060,,,1.684060,1.110776,,,,1.684060,1.444656,1.110776,,,,
2,venus,HALF,96,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000085,0.000066,0.000037,0.000046,0.000034,0.000186,0.000030,0.000029,0.001223,0.000432,0.000430,0.000063,0.000000,0.002019,0.000028,0.000571,0.000234,0.000156,0.000117,0.000143,0.000000,0.000165,0.000061,0.000061,0.000140,0.002042,0.002069,0.002118,0.002118,0.223059,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.703991,1.973294,1.703991,,1.703991,,1.022824,,,,1.703991,1.973294,1.022824,,,,
2,venus,HALF,96,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000087,0.000065,0.000039,0.000050,0.000038,0.000195,0.000033,0.000032,0.001615,0.000529,0.000527,0.000066,0.000000,0.002525,0.000029,0.000812,0.000300,0.000188,0.000138,0.000167,0.000000,0.000211,0.000093,0.000064,0.000153,0.002547,0.002577,0.002627,0.002627,0.223059,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.649933,1.973191,1.649933,,,1.649933,1.063748,,,,1.649933,1.973191,1.063748,,,,
3,barn1,HALF,96,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000120,0.000091,0.000046,0.000077,0.000038,0.000255,0.000038,0.000037,0.001696,0.000955,0.000954,0.000073,0.000000,0.003152,0.000031,0.000842,0.000313,0.000214,0.000136,0.000188,0.000000,0.000444,0.000128,0.000148,0.000223,0.003178,0.003208,0.003265,0.003265,0.418637,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.438963,1.538213,,,1.438963,,1.138095,,,,1.438963,1.538213,1.138095,,,,
3,barn1,HALF,96,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000125,0.000089,0.000048,0.000079,0.000038,0.000256,0.000039,0.000038,0.002177,0.000959,0.000957,0.000073,0.000000,0.003598,0.000033,0.001186,0.000387,0.000237,0.000144,0.000225,0.000000,0.000460,0.000128,0.000146,0.000225,0.003623,0.003657,0.003715,0.003715,0.418637,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.594141,1.540425,,,,1.594141,1.084786,,,,1.594141,1.540425,1.084786,,,,
4,conesQuarterSize,HALF,96,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000228,0.000178,0.000098,0.000122,0.000053,0.000454,0.000066,0.000066,0.003828,0.002515,0.002513,0.000180,0.000000,0.007304,0.000038,0.002252,0.000610,0.000337,0.000186,0.000444,0.000000,0.001177,0.000564,0.000290,0.000466,0.007342,0.007381,0.007470,0.007470,0.902503,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.336939,1.460506,,1.336939,1.336939,,1.042978,,,,1.336939,1.460506,1.042978,,,,
4,conesQuarterSize,HALF,96,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000228,0.000178,0.000098,0.000125,0.000058,0.000462,0.000069,0.000068,0.004532,0.002443,0.002441,0.000185,0.000000,0.007903,0.000040,0.002775,0.000717,0.000371,0.000196,0.000471,0.000000,0.001174,0.000550,0.000311,0.000406,0.007943,0.008002,0.008081,0.008081,0.902503,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.419509,1.467154,,1.419509,,1.419509,1.024136,,,,1.419509,1.467154,1.024136,,,,
5,conesHalfSize,HALF,96,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001987,0.002359,0.000515,0.000183,0.000167,0.003226,0.000503,0.000500,0.051765,0.019565,0.019562,0.005035,0.000001,0.082372,0.000060,0.042823,0.006875,0.001232,0.000540,0.000291,0.000000,0.014857,0.002815,0.001236,0.000639,0.082428,0.082488,0.082834,0.082834,8.033966,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.384438,1.269659,,1.384438,1.384438,,0.998240,,,,1.384438,1.269659,0.998240,,,,
5,conesHalfSize,HALF,96,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001987,0.002334,0.000528,0.000161,0.000162,0.003217,0.000408,0.000407,0.053118,0.019570,0.019567,0.005075,0.000001,0.083413,0.000066,0.043582,0.007316,0.001373,0.000545,0.000298,0.000000,0.014835,0.002870,0.001188,0.000620,0.083469,0.083537,0.083911,0.083911,8.033966,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.400258,1.272199,,1.400258,,1.400258,0.997975,,,,1.400258,1.272199,0.997975,,,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005072,0.005841,0.001222,0.000355,0.000242,0.007656,0.000566,0.000563,0.116534,0.042682,0.042678,0.009976,0.000002,0.182531,0.000061,0.091529,0.020581,0.003155,0.000868,0.000473,0.000000,0.031392,0.007258,0.002674,0.001316,0.182588,0.182648,0.182988,0.182988,16.891338,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.372675,1.105365,,1.372675,1.372675,,0.979818,,,,1.372675,1.105365,0.979818,,,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005062,0.005849,0.001232,0.000342,0.000278,0.007694,0.000578,0.000576,0.118249,0.043034,0.043030,0.009948,0.000001,0.184700,0.000063,0.092484,0.020940,0.003429,0.000912,0.000473,0.000000,0.031005,0.007692,0.002994,0.001362,0.184757,0.184822,0.185174,0.185174,16.891338,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.404117,1.105614,,1.404117,,1.404117,0.991782,,,,1.404117,1.105614,0.991782,,,,
