Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000113,0.000135,0.000046,0.000028,0.000022,0.000234,0.000017,0.000017,0.009317,0.001133,0.001132,0.000687,0.000000,0.011504,0.000025,0.007087,0.001417,0.000499,0.000179,0.000107,0.000000,0.000802,0.000199,0.000080,0.000041,0.011553,0.011606,0.011631,0.011631,0.413098,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.050461,1.551747,,,1.050461,,0.998445,,,,,,,,,,,,1.050461,1.551747,0.998445,,,,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000118,0.000140,0.000048,0.000029,0.000022,0.000242,0.000018,0.000018,0.011120,0.001181,0.001180,0.000721,0.000000,0.013351,0.000024,0.008673,0.001577,0.000550,0.000196,0.000116,0.000000,0.000862,0.000194,0.000080,0.000040,0.013396,0.013421,0.013445,0.013445,0.413098,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.175022,1.561309,,,,1.175022,0.994266,,,,,,,,,,,,1.175022,1.561309,0.994266,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000346,0.000374,0.000106,0.000043,0.000025,0.000554,0.000027,0.000027,0.025111,0.004120,0.004119,0.001969,0.000001,0.032075,0.000051,0.020096,0.003318,0.001116,0.000337,0.000186,0.000000,0.003152,0.000719,0.000165,0.000074,0.032122,0.032181,0.032208,0.032208,0.926258,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.491179,1.417457,,1.491179,1.491179,,0.984537,,,,,,,,,,,,1.491179,1.417457,0.984537,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000346,0.000382,0.000110,0.000044,0.000024,0.000567,0.000028,0.000027,0.026619,0.004142,0.004141,0.001924,0.000001,0.033898,0.000055,0.021152,0.003533,0.001187,0.000352,0.000189,0.000000,0.003216,0.000708,0.000165,0.000076,0.033954,0.034009,0.034034,0.034034,0.926258,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.449833,1.409144,,1.449833,,1.449833,0.982680,,,,,,,,,,,,1.449833,1.409144,0.982680,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.005076,0.007544,0.001684,0.000262,0.000059,0.009566,0.000070,0.000068,0.238976,0.043235,0.043234,0.016440,0.000002,0.312633,0.000332,0.184323,0.041814,0.009481,0.002701,0.000691,0.000000,0.034009,0.007129,0.001940,0.000289,0.312688,0.313195,0.313307,0.313307,7.381893,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.436352,1.332296,,1.436352,1.436352,,0.990951,,,,,,,,,,,,1.436352,1.332296,0.990951,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,DEFAULT,900,750,7,0.000001,0.005153,0.008815,0.001892,0.000423,0.000062,0.011248,0.000069,0.000066,0.254628,0.043945,0.043942,0.015586,0.000002,0.335494,0.000445,0.189048,0.046980,0.011580,0.002782,0.000835,0.000000,0.034178,0.007189,0.002179,0.000282,0.335558,0.336004,0.336197,0.336197,7.381893,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.368283,1.326192,,1.368283,,1.368283,1.004242,,,,,,,,,,,,1.368283,1.326192,1.004242,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.010639,0.014989,0.003501,0.000650,0.000121,0.019265,0.000138,0.000136,0.505482,0.101888,0.101884,0.033592,0.000002,0.671506,0.000433,0.392361,0.084348,0.022037,0.005074,0.001476,0.000000,0.081680,0.014297,0.005100,0.000811,0.671581,0.671978,0.672083,0.672083,14.269460,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.388592,1.297253,,1.388592,1.388592,,1.004522,,,,,,,,,,,,1.388592,1.297253,1.004522,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.010744,0.015101,0.003594,0.000655,0.000120,0.019381,0.000139,0.000137,0.512656,0.102506,0.102503,0.033817,0.000002,0.681506,0.000447,0.391992,0.087248,0.022940,0.005401,0.001537,0.000000,0.081207,0.014393,0.005211,0.000871,0.681564,0.681967,0.682072,0.682072,14.269460,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.371259,1.308473,,1.371259,,1.371259,0.997129,,,,,,,,,,,,1.371259,1.308473,0.997129,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000011,0.000019,0.000019,0.000019,0.000019,0.000077,0.000009,0.000009,0.000374,0.000090,0.000090,0.000029,0.000000,0.000595,0.000017,0.000104,0.000073,0.000064,0.000065,0.000063,0.000000,0.000026,0.000023,0.000021,0.000019,0.000611,0.000628,0.000631,0.000631,0.010650,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.499160,0.954361,1.499160,,1.499160,,1.328055,,,1.499160,0.954361,1.328055,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000011,0.000020,0.000020,0.000021,0.000020,0.000081,0.000009,0.000009,0.000518,0.000092,0.000092,0.000030,0.000000,0.000746,0.000018,0.000214,0.000096,0.000067,0.000068,0.000067,0.000000,0.000028,0.000023,0.000022,0.000019,0.000760,0.000778,0.000782,0.000782,0.010650,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.759686,0.969018,1.759686,,,1.759686,1.114415,,,1.759686,0.969018,1.114415,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000032,0.000027,0.000021,0.000020,0.000020,0.000088,0.000012,0.000011,0.000951,0.000216,0.000216,0.000044,0.000000,0.001346,0.000018,0.000540,0.000184,0.000092,0.000066,0.000065,0.000000,0.000115,0.000040,0.000038,0.000024,0.001364,0.001382,0.001396,0.001396,0.095051,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.489503,1.317850,1.489503,,1.489503,,1.002090,,,1.489503,1.317850,1.002090,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000031,0.000027,0.000021,0.000020,0.000020,0.000090,0.000012,0.000011,0.001900,0.000206,0.000205,0.000044,0.000000,0.002282,0.000018,0.001197,0.000381,0.000154,0.000080,0.000064,0.000000,0.000103,0.000040,0.000038,0.000023,0.002296,0.002315,0.002329,0.002329,0.095051,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.257444,1.305046,1.257444,,,1.257444,1.019455,,,1.257444,1.305046,1.019455,,,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000045,0.000033,0.000023,0.000020,0.000020,0.000097,0.000013,0.000013,0.002607,0.000238,0.000238,0.000062,0.000000,0.003067,0.000019,0.001757,0.000487,0.000199,0.000095,0.000068,0.000000,0.000103,0.000053,0.000041,0.000040,0.003086,0.003106,0.003131,0.003131,0.274020,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.132868,1.606308,1.132868,,1.132868,,1.005404,,,1.132868,1.606308,1.005404,,,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000045,0.000033,0.000023,0.000020,0.000020,0.000097,0.000013,0.000013,0.002871,0.000231,0.000230,0.000060,0.000000,0.003321,0.000019,0.001953,0.000529,0.000215,0.000099,0.000070,0.000000,0.000100,0.000049,0.000041,0.000040,0.003339,0.003358,0.003382,0.003382,0.274020,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.203398,1.606224,1.203398,,,1.203398,0.998932,,,1.203398,1.606224,0.998932,,,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000062,0.000042,0.000024,0.000022,0.000021,0.000109,0.000014,0.000014,0.003841,0.000350,0.000349,0.000081,0.000000,0.004469,0.000019,0.002656,0.000711,0.000277,0.000117,0.000080,0.000000,0.000165,0.000069,0.000057,0.000057,0.004487,0.004506,0.004530,0.004530,0.413098,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.911649,1.558837,,,0.911649,,1.000452,,,0.911649,1.558837,1.000452,,,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000062,0.000042,0.000025,0.000021,0.000021,0.000110,0.000014,0.000014,0.004163,0.000351,0.000351,0.000081,0.000000,0.004782,0.000019,0.002879,0.000766,0.000298,0.000121,0.000084,0.000000,0.000165,0.000070,0.000056,0.000058,0.004798,0.004818,0.004841,0.004841,0.413098,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.128812,1.561079,,,,1.128812,1.001072,,,1.128812,1.561079,1.001072,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000123,0.000078,0.000036,0.000027,0.000022,0.000165,0.000019,0.000019,0.008197,0.000863,0.000863,0.000177,0.000000,0.009546,0.000022,0.005866,0.001466,0.000556,0.000181,0.000116,0.000000,0.000403,0.000243,0.000117,0.000105,0.009587,0.009631,0.009656,0.009656,0.926258,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.992133,1.423049,,0.992133,0.992133,,1.000560,,,0.992133,1.423049,1.000560,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000123,0.000077,0.000036,0.000027,0.000022,0.000163,0.000019,0.000019,0.008561,0.000876,0.000875,0.000177,0.000000,0.009910,0.000022,0.006128,0.001535,0.000575,0.000186,0.000119,0.000000,0.000404,0.000243,0.000120,0.000111,0.009947,0.009970,0.009996,0.009996,0.926258,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.119753,1.429527,,1.119753,,1.119753,0.999328,,,1.119753,1.429527,0.999328,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.001179,0.001779,0.000331,0.000074,0.000051,0.002246,0.000112,0.000110,0.083963,0.010981,0.010980,0.004522,0.000002,0.103159,0.000261,0.065219,0.014234,0.003183,0.001121,0.000325,0.000000,0.008390,0.001714,0.000671,0.000223,0.103217,0.103437,0.103546,0.103546,7.381893,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.100959,1.381814,,1.100959,1.100959,,0.992327,,,1.100959,1.381814,0.992327,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.001188,0.001704,0.000347,0.000077,0.000049,0.002165,0.000111,0.000110,0.090545,0.011268,0.011266,0.004568,0.000001,0.110487,0.000233,0.069357,0.015633,0.003455,0.001202,0.000345,0.000000,0.008567,0.001794,0.000670,0.000219,0.110542,0.110775,0.110886,0.110886,7.381893,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.030831,1.384577,,1.030831,,1.030831,0.970853,,,1.030831,1.384577,0.970853,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002606,0.004700,0.000765,0.000179,0.000089,0.005797,0.000263,0.000260,0.177978,0.025813,0.025810,0.010056,0.000002,0.224864,0.000286,0.135258,0.032656,0.006792,0.002541,0.000663,0.000000,0.019075,0.004769,0.001464,0.000503,0.224917,0.225147,0.225259,0.225259,14.269460,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.133341,1.308466,,1.133341,1.133341,,0.995857,,,1.133341,1.308466,0.995857,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002546,0.005208,0.000868,0.000185,0.000099,0.006350,0.000253,0.000251,0.190908,0.025358,0.025356,0.009989,0.000002,0.236071,0.000220,0.145835,0.034415,0.007140,0.002667,0.000702,0.000000,0.018358,0.004782,0.001446,0.000487,0.236127,0.236480,0.236596,0.236596,14.269460,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.081793,1.308760,,1.081793,,1.081793,0.976299,,,1.081793,1.308760,0.976299,,,,
