Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000311,0.000304,0.000102,0.000051,0.000025,0.000475,0.000033,0.000033,0.025809,0.004077,0.004076,0.002035,0.000001,0.032741,0.000056,0.020776,0.003259,0.001124,0.000350,0.000189,0.000000,0.003333,0.000530,0.000149,0.000070,0.032789,0.032845,0.032871,0.032871,0.928530,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.506232,1.405695,,1.506232,,1.506232,0.986020,,,,,,,,,,,,1.506232,1.405695,0.986020,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005097,0.007600,0.001742,0.000269,0.000060,0.009656,0.000078,0.000075,0.244253,0.038415,0.038412,0.018919,0.000002,0.325030,0.000244,0.186318,0.044547,0.009842,0.002733,0.000653,0.000000,0.028601,0.007654,0.001788,0.000370,0.325090,0.325335,0.325442,0.325442,7.517663,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.313918,1.308235,,1.313918,1.313918,,0.941593,,,,,,,,,,,,1.313918,1.308235,0.941593,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005115,0.007715,0.001768,0.000272,0.000063,0.009818,0.000080,0.000077,0.286517,0.038058,0.038056,0.020799,0.000002,0.360426,0.000495,0.220284,0.048665,0.011099,0.003145,0.000818,0.000000,0.028535,0.007316,0.001846,0.000384,0.360478,0.360974,0.361087,0.361087,7.517663,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.264037,1.302241,,1.264037,,1.264037,0.996417,,,,,,,,,,,,1.264037,1.302241,0.996417,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010546,0.015421,0.003977,0.000906,0.000158,0.020330,0.000159,0.000157,0.499300,0.081501,0.081499,0.038927,0.000002,0.652976,0.000330,0.378077,0.091828,0.022733,0.005211,0.001449,0.000000,0.061520,0.015009,0.004258,0.001216,0.653033,0.653363,0.653477,0.653477,14.408759,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.373895,1.284712,,1.373895,1.373895,,0.966375,,,,,,,,,,,,1.373895,1.284712,0.966375,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010658,0.015479,0.003872,0.000922,0.000151,0.020629,0.000137,0.000134,0.538919,0.077653,0.077651,0.038679,0.000002,0.690316,0.000330,0.414906,0.093368,0.023434,0.005693,0.001518,0.000000,0.057350,0.014509,0.004483,0.001155,0.690369,0.690673,0.690788,0.690788,14.408759,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.390426,1.295823,,1.390426,,1.390426,1.023987,,,,,,,,,,,,1.390426,1.295823,1.023987,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000020,0.000021,0.000020,0.000019,0.000080,0.000009,0.000009,0.000388,0.000092,0.000092,0.000030,0.000000,0.000611,0.000018,0.000108,0.000075,0.000066,0.000072,0.000067,0.000000,0.000027,0.000023,0.000023,0.000019,0.000637,0.000683,0.000686,0.000686,0.010666,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.376808,0.952915,1.376808,,1.376808,,1.325722,,,1.376808,0.952915,1.325722,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000020,0.000020,0.000020,0.000019,0.000079,0.000010,0.000010,0.000528,0.000092,0.000091,0.000030,0.000000,0.000774,0.000018,0.000216,0.000109,0.000067,0.000067,0.000067,0.000000,0.000027,0.000023,0.000022,0.000019,0.000795,0.000813,0.000816,0.000816,0.010666,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.579220,0.967549,1.579220,,,1.579220,1.042971,,,1.579220,0.967549,1.042971,,,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000021,0.000020,0.000020,0.000090,0.000012,0.000012,0.000926,0.000197,0.000196,0.000045,0.000000,0.001304,0.000019,0.000517,0.000184,0.000091,0.000067,0.000066,0.000000,0.000094,0.000039,0.000037,0.000026,0.001326,0.001345,0.001359,0.001359,0.093543,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.520167,1.339090,1.520167,,1.520167,,0.995850,,,1.520167,1.339090,0.995850,,,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000031,0.000030,0.000021,0.000020,0.000020,0.000092,0.000012,0.000012,0.001843,0.000199,0.000199,0.000044,0.000000,0.002243,0.000019,0.001158,0.000390,0.000162,0.000081,0.000065,0.000000,0.000096,0.000039,0.000038,0.000026,0.002264,0.002283,0.002298,0.002298,0.093543,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.269126,1.326080,1.269126,,,1.269126,1.015296,,,1.269126,1.326080,1.015296,,,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000054,0.000034,0.000023,0.000020,0.000020,0.000098,0.000014,0.000013,0.002628,0.000251,0.000251,0.000063,0.000000,0.003101,0.000020,0.001773,0.000488,0.000200,0.000096,0.000070,0.000000,0.000119,0.000067,0.000033,0.000038,0.003122,0.003142,0.003166,0.003166,0.279635,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.111225,1.574054,1.111225,,1.111225,,0.997108,,,1.111225,1.574054,0.997108,,,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000037,0.000024,0.000021,0.000020,0.000102,0.000013,0.000013,0.002918,0.000247,0.000247,0.000062,0.000000,0.003375,0.000020,0.001978,0.000535,0.000219,0.000104,0.000082,0.000000,0.000111,0.000068,0.000031,0.000037,0.003396,0.003416,0.003437,0.003437,0.279635,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.180955,1.573972,1.180955,,,1.180955,0.996188,,,1.180955,1.573972,0.996188,,,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000043,0.000024,0.000022,0.000021,0.000110,0.000014,0.000014,0.003954,0.000347,0.000346,0.000085,0.000000,0.004578,0.000028,0.002747,0.000713,0.000295,0.000117,0.000081,0.000000,0.000182,0.000066,0.000045,0.000055,0.004597,0.004625,0.004652,0.004652,0.409334,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.895387,1.573172,,,0.895387,,1.009080,,,0.895387,1.573172,1.009080,,,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000065,0.000047,0.000025,0.000022,0.000021,0.000115,0.000022,0.000022,0.004274,0.000347,0.000347,0.000079,0.000000,0.004897,0.000020,0.002974,0.000772,0.000317,0.000123,0.000086,0.000000,0.000174,0.000072,0.000045,0.000065,0.004917,0.004936,0.004959,0.004959,0.409334,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.107655,1.575434,,,,1.107655,1.006246,,,1.107655,1.575434,1.006246,,,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000139,0.000087,0.000041,0.000027,0.000022,0.000178,0.000019,0.000019,0.008699,0.000905,0.000905,0.000191,0.000000,0.010122,0.000052,0.006137,0.001625,0.000581,0.000182,0.000117,0.000000,0.000442,0.000224,0.000134,0.000106,0.010161,0.010203,0.010227,0.010227,0.928530,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.943480,1.419567,,0.943480,0.943480,,1.007741,,,0.943480,1.419567,1.007741,,,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000128,0.000138,0.000047,0.000028,0.000022,0.000236,0.000020,0.000020,0.009131,0.000918,0.000918,0.000208,0.000000,0.010648,0.000058,0.006565,0.001669,0.000581,0.000188,0.000122,0.000000,0.000467,0.000233,0.000109,0.000119,0.010689,0.010747,0.010773,0.010773,0.928530,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.060655,1.426029,,1.060655,,1.060655,1.020231,,,1.060655,1.426029,1.020231,,,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001163,0.001754,0.000342,0.000097,0.000051,0.002242,0.000120,0.000119,0.082643,0.011538,0.011537,0.004550,0.000002,0.102379,0.000198,0.062634,0.014885,0.003345,0.001225,0.000333,0.000000,0.008702,0.001927,0.000722,0.000210,0.102432,0.102630,0.102749,0.102749,7.517663,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.031599,1.356858,,1.031599,1.031599,,0.922656,,,1.031599,1.356858,0.922656,,,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001212,0.001707,0.000377,0.000108,0.000053,0.002218,0.000113,0.000111,0.096018,0.011576,0.011574,0.004754,0.000002,0.115688,0.000374,0.074051,0.016564,0.003633,0.001218,0.000349,0.000000,0.008609,0.001993,0.000845,0.000203,0.115742,0.116088,0.116196,0.116196,7.517663,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.993583,1.359571,,0.993583,,0.993583,0.980587,,,0.993583,1.359571,0.980587,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002784,0.004837,0.000987,0.000250,0.000098,0.006186,0.000250,0.000247,0.188237,0.026084,0.026082,0.010124,0.000002,0.231843,0.000297,0.144580,0.033417,0.006803,0.002573,0.000685,0.000000,0.018175,0.005848,0.001478,0.000390,0.231899,0.232196,0.232304,0.232304,14.408759,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.140874,1.295816,,1.140874,1.140874,,1.033831,,,1.140874,1.295816,1.033831,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002779,0.004884,0.001058,0.000219,0.000099,0.006473,0.000344,0.000342,0.186500,0.025268,0.025266,0.010157,0.000002,0.238595,0.000315,0.141754,0.036649,0.007130,0.002672,0.000707,0.000000,0.017854,0.005721,0.001464,0.000398,0.238651,0.238966,0.239076,0.239076,14.408759,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.136444,1.296108,,1.136444,,1.136444,1.036371,,,1.136444,1.296108,1.036371,,,,
