Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000025,0.000018,0.000012,0.000009,0.000009,0.000047,0.000011,0.000010,0.000452,0.000133,0.000132,0.000024,0.000000,0.000695,0.000023,0.000228,0.000090,0.000044,0.000053,0.000036,0.000000,0.000062,0.000029,0.000022,0.000019,0.000712,0.000735,0.000742,0.000742,0.007340,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.950485,1.512759,0.950485,,0.950485,,0.981291,,,,,,,,,,0.950485,1.512759,0.981291,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000035,0.000018,0.000010,0.000009,0.000008,0.000045,0.000018,0.000018,0.000867,0.000141,0.000140,0.000028,0.000000,0.001139,0.000008,0.000505,0.000168,0.000071,0.000068,0.000038,0.000000,0.000066,0.000032,0.000021,0.000020,0.001156,0.001164,0.001171,0.001171,0.007340,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.713053,1.536710,1.713053,,,1.713053,0.993023,,,,,,,,,,1.713053,1.536710,0.993023,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000192,0.000134,0.000036,0.000016,0.000011,0.000197,0.000017,0.000016,0.004923,0.001838,0.001837,0.000431,0.000000,0.007596,0.000023,0.003927,0.000614,0.000164,0.000076,0.000086,0.000000,0.001400,0.000317,0.000090,0.000038,0.007630,0.007653,0.007703,0.007703,0.086040,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.484804,1.418101,0.484804,,0.484804,,1.012541,,,,,,,,,,0.484804,1.418101,1.012541,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000174,0.000126,0.000039,0.000016,0.000010,0.000192,0.000016,0.000016,0.009333,0.001781,0.001780,0.000467,0.000001,0.011965,0.000025,0.007904,0.000968,0.000267,0.000094,0.000104,0.000000,0.001333,0.000321,0.000092,0.000040,0.012004,0.012030,0.012082,0.012082,0.086040,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.481731,1.426969,0.481731,,,0.481731,0.982747,,,,,,,,,,0.481731,1.426969,0.982747,,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000420,0.000773,0.000086,0.000021,0.000013,0.000891,0.000020,0.000020,0.023119,0.005734,0.005733,0.001889,0.000001,0.032013,0.000032,0.019138,0.003323,0.000384,0.000163,0.000139,0.000000,0.004583,0.000933,0.000130,0.000093,0.032055,0.032087,0.032166,0.032166,0.224861,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.187451,1.934764,0.187451,,0.187451,,1.002801,,,,,,,,,,0.187451,1.934764,1.002801,,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000422,0.000750,0.000096,0.000021,0.000016,0.000865,0.000021,0.000020,0.029101,0.005560,0.005558,0.001947,0.000001,0.037956,0.000033,0.023657,0.004472,0.000588,0.000271,0.000180,0.000000,0.004407,0.000923,0.000151,0.000081,0.037993,0.038026,0.038106,0.038106,0.224861,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.244919,1.922792,0.244919,,,0.244919,0.991157,,,,,,,,,,0.244919,1.922792,0.991157,,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000595,0.001272,0.000182,0.000032,0.000017,0.001496,0.000032,0.000031,0.032992,0.006963,0.006962,0.003077,0.000001,0.045202,0.000033,0.025968,0.005969,0.000680,0.000212,0.000207,0.000000,0.005048,0.001507,0.000288,0.000125,0.045242,0.045274,0.045353,0.045353,0.426420,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.258616,1.503270,,,0.258616,,0.958508,,,,,,,,,,0.258616,1.503270,0.958508,,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000607,0.001245,0.000174,0.000030,0.000017,0.001466,0.000032,0.000031,0.038670,0.006849,0.006847,0.003013,0.000001,0.050621,0.000047,0.030011,0.007269,0.000873,0.000294,0.000233,0.000000,0.004988,0.001476,0.000272,0.000116,0.050663,0.050695,0.050775,0.050775,0.426420,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.309083,1.512533,,,,0.309083,0.987690,,,,,,,,,,0.309083,1.512533,0.987690,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002016,0.003358,0.000715,0.000114,0.000036,0.004218,0.000078,0.000077,0.075126,0.017302,0.017299,0.007728,0.000001,0.106890,0.000033,0.061571,0.010361,0.002269,0.000441,0.000424,0.000000,0.012737,0.003306,0.000973,0.000289,0.106932,0.106965,0.107046,0.107046,0.901166,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.450918,1.456924,,0.450918,0.450918,,0.989484,,,,,,,,,,0.450918,1.456924,0.989484,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002048,0.003378,0.000713,0.000138,0.000041,0.004273,0.000085,0.000084,0.081962,0.017363,0.017361,0.007751,0.000001,0.113404,0.000034,0.066704,0.011561,0.002626,0.000582,0.000475,0.000000,0.012778,0.003332,0.000973,0.000294,0.113450,0.113484,0.113579,0.113579,0.901166,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.443340,1.448379,,0.443340,,0.443340,1.002797,,,,,,,,,,0.443340,1.448379,1.002797,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000028,0.000022,0.000011,0.000010,0.000009,0.000054,0.000010,0.000010,0.000302,0.000126,0.000125,0.000017,0.000000,0.000537,0.000006,0.000130,0.000059,0.000031,0.000046,0.000034,0.000000,0.000047,0.000026,0.000026,0.000027,0.000553,0.000559,0.000565,0.000565,0.007340,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.323020,1.384749,1.323020,,1.323020,,1.049721,,1.323020,1.384749,1.049721,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000020,0.000012,0.000010,0.000009,0.000069,0.000012,0.000012,0.000578,0.000125,0.000124,0.000018,0.000000,0.000821,0.000008,0.000282,0.000100,0.000049,0.000081,0.000048,0.000000,0.000039,0.000029,0.000023,0.000028,0.000838,0.000878,0.000883,0.000883,0.007340,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.480945,1.406016,1.480945,,,1.480945,1.059187,,1.480945,1.406016,1.059187,,,,
1,tsukubaSet,HALF,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000190,0.000105,0.000032,0.000016,0.000012,0.000165,0.000023,0.000023,0.001560,0.000462,0.000461,0.000078,0.000000,0.002470,0.000015,0.000997,0.000291,0.000108,0.000056,0.000088,0.000000,0.000292,0.000078,0.000048,0.000037,0.002495,0.002551,0.002584,0.002584,0.086040,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.813695,1.455874,0.813695,,0.813695,,1.013318,,0.813695,1.455874,1.013318,,,,
