Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000025,0.000018,0.000012,0.000009,0.000009,0.000048,0.000011,0.000011,0.000473,0.000137,0.000136,0.000026,0.000000,0.000720,0.000008,0.000238,0.000088,0.000044,0.000053,0.000039,0.000000,0.000063,0.000030,0.000022,0.000018,0.000739,0.000747,0.000754,0.000754,0.007510,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.935262,1.478541,0.935262,,0.935262,,0.980919,,,,,,,,,,0.935262,1.478541,0.980919,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000033,0.000018,0.000010,0.000009,0.000009,0.000046,0.000020,0.000019,0.000872,0.000174,0.000173,0.000029,0.000000,0.001178,0.000009,0.000516,0.000163,0.000071,0.000069,0.000040,0.000000,0.000064,0.000033,0.000022,0.000020,0.001197,0.001205,0.001212,0.001212,0.007510,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.723998,1.501950,1.723998,,,1.723998,1.034424,,,,,,,,,,1.723998,1.501950,1.034424,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000199,0.000147,0.000039,0.000017,0.000011,0.000215,0.000024,0.000023,0.004927,0.001799,0.001798,0.000462,0.000001,0.007606,0.000024,0.003961,0.000599,0.000173,0.000077,0.000087,0.000000,0.001374,0.000305,0.000079,0.000040,0.007644,0.007669,0.007716,0.007716,0.086177,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.488024,1.415848,0.488024,,0.488024,,1.021082,,,,,,,,,,0.488024,1.415848,1.021082,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000190,0.000149,0.000038,0.000016,0.000011,0.000215,0.000015,0.000015,0.009014,0.001806,0.001805,0.000445,0.000000,0.011674,0.000024,0.007680,0.000882,0.000274,0.000098,0.000108,0.000000,0.001386,0.000306,0.000087,0.000040,0.011708,0.011732,0.011780,0.011780,0.086177,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.258367,1.424702,0.258367,,,0.258367,0.513912,,,,,,,,,,0.258367,1.424702,0.513912,,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000464,0.000747,0.000081,0.000020,0.000014,0.000863,0.000018,0.000017,0.022854,0.005317,0.005316,0.001807,0.000001,0.031323,0.000034,0.018794,0.003392,0.000360,0.000153,0.000131,0.000000,0.004196,0.000918,0.000127,0.000079,0.031366,0.031399,0.031480,0.031480,0.223884,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.192388,1.943205,0.192388,,0.192388,,1.007272,,,,,,,,,,0.192388,1.943205,1.007272,,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000453,0.000732,0.000083,0.000022,0.000015,0.000846,0.000019,0.000019,0.028649,0.005212,0.005210,0.001873,0.000001,0.036983,0.000035,0.023013,0.004515,0.000637,0.000221,0.000186,0.000000,0.004073,0.000937,0.000133,0.000082,0.037023,0.037056,0.037138,0.037138,0.223884,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.249477,1.931181,0.249477,,,0.249477,0.983966,,,,,,,,,,0.249477,1.931181,0.983966,,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.000599,0.001236,0.000166,0.000032,0.000018,0.001452,0.000033,0.000033,0.032664,0.006889,0.006887,0.003022,0.000001,0.044660,0.000032,0.025597,0.005835,0.000692,0.000216,0.000224,0.000000,0.005046,0.001492,0.000270,0.000131,0.044705,0.044737,0.044819,0.044819,0.422366,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.272154,1.517696,,,0.272154,,0.996800,,,,,,,,,,0.272154,1.517696,0.996800,,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000618,0.001270,0.000157,0.000071,0.000018,0.001515,0.000032,0.000032,0.040020,0.006922,0.006921,0.003044,0.000001,0.052731,0.000032,0.031271,0.007401,0.000917,0.000327,0.000251,0.000000,0.005082,0.001503,0.000252,0.000118,0.052770,0.052803,0.052885,0.052885,0.422366,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.310652,1.527048,,,,0.310652,1.033953,,,,,,,,,,0.310652,1.527048,1.033953,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002004,0.003310,0.000727,0.000130,0.000051,0.004212,0.000066,0.000065,0.076328,0.016899,0.016896,0.007751,0.000001,0.107443,0.000033,0.062862,0.010125,0.002298,0.000517,0.000431,0.000000,0.012421,0.003196,0.001022,0.000299,0.107485,0.107519,0.107602,0.107602,0.903006,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.455511,1.453954,,0.455511,0.455511,,1.004758,,,,,,,,,,0.455511,1.453954,1.004758,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002020,0.003271,0.000743,0.000121,0.000036,0.004171,0.000058,0.000057,0.081640,0.016830,0.016828,0.007729,0.000002,0.113307,0.000035,0.066510,0.011516,0.002569,0.000578,0.000472,0.000000,0.012341,0.003159,0.001067,0.000304,0.113348,0.113382,0.113465,0.113465,0.903006,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.439870,1.445427,,0.439870,,0.439870,0.993948,,,,,,,,,,0.439870,1.445427,0.993948,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000030,0.000020,0.000011,0.000009,0.000008,0.000049,0.000011,0.000011,0.000337,0.000118,0.000117,0.000018,0.000000,0.000563,0.000007,0.000151,0.000061,0.000032,0.000050,0.000037,0.000000,0.000039,0.000029,0.000026,0.000022,0.000581,0.000588,0.000594,0.000594,0.007510,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.185717,1.353426,1.185717,,1.185717,,0.989754,,1.185717,1.353426,0.989754,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000030,0.000019,0.000010,0.000009,0.000008,0.000048,0.000010,0.000010,0.000550,0.000119,0.000119,0.000017,0.000000,0.000774,0.000007,0.000275,0.000100,0.000052,0.000078,0.000045,0.000000,0.000038,0.000028,0.000027,0.000026,0.000791,0.000799,0.000815,0.000815,0.007510,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.534700,1.374212,1.534700,,,1.534700,1.012730,,1.534700,1.374212,1.012730,,,,
1,tsukubaSet,HALF,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000224,0.000118,0.000036,0.000019,0.000013,0.000186,0.000029,0.000029,0.001587,0.000485,0.000485,0.000083,0.000000,0.002581,0.000016,0.001000,0.000263,0.000114,0.000062,0.000087,0.000000,0.000320,0.000077,0.000048,0.000039,0.002607,0.002626,0.002662,0.002662,0.086177,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.795626,1.453561,0.795626,,0.795626,,1.020612,,0.795626,1.453561,1.020612,,,,
