Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000213,0.000281,0.000054,0.000023,0.000017,0.000382,0.000018,0.000017,0.012705,0.001848,0.001848,0.000811,0.000001,0.015983,0.000019,0.009717,0.001961,0.000676,0.000224,0.000119,0.000000,0.001442,0.000261,0.000094,0.000046,0.016028,0.016047,0.016067,0.016067,0.646826,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.760114,0.991030,,,0.760114,,0.998037,,,,,,,,,,,,0.760114,0.991030,0.998037,,,,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000222,0.000281,0.000053,0.000023,0.000017,0.000380,0.000018,0.000017,0.013591,0.001848,0.001847,0.000825,0.000001,0.016868,0.000021,0.010328,0.002141,0.000738,0.000241,0.000130,0.000000,0.001437,0.000264,0.000095,0.000045,0.016909,0.016930,0.016950,0.016950,0.646826,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.937112,0.997137,,,,0.937112,0.999662,,,,,,,,,,,,0.937112,0.997137,0.999662,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000609,0.000857,0.000148,0.000038,0.000022,0.001066,0.000032,0.000031,0.030498,0.004745,0.004744,0.001929,0.000001,0.038904,0.000020,0.023479,0.004645,0.001732,0.000438,0.000227,0.000000,0.003694,0.000795,0.000180,0.000074,0.038948,0.038968,0.038988,0.038988,1.618020,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.249992,0.811442,,1.249992,1.249992,,0.999035,,,,,,,,,,,,1.249992,0.811442,0.999035,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000616,0.000852,0.000149,0.000038,0.000021,0.001060,0.000031,0.000030,0.031531,0.004720,0.004719,0.001931,0.000001,0.039928,0.000019,0.024121,0.004917,0.001813,0.000459,0.000225,0.000000,0.003653,0.000808,0.000187,0.000075,0.039973,0.039992,0.040013,0.040013,1.618020,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.252191,0.806683,,1.252191,,1.252191,0.997802,,,,,,,,,,,,1.252191,0.806683,0.997802,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005895,0.007164,0.001546,0.000213,0.000073,0.009013,0.000103,0.000101,0.264203,0.041519,0.041517,0.014264,0.000002,0.335180,0.000176,0.197746,0.050014,0.011718,0.003814,0.000963,0.000000,0.031019,0.007816,0.002228,0.000457,0.335235,0.335411,0.335492,0.335492,11.334405,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.351385,0.867701,,1.351385,1.351385,,0.998351,,,,,,,,,,,,1.351385,0.867701,0.998351,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005886,0.007059,0.001587,0.000210,0.000072,0.008932,0.000104,0.000103,0.280724,0.041578,0.041576,0.014104,0.000001,0.351391,0.000179,0.209745,0.053124,0.012517,0.004096,0.001136,0.000000,0.031006,0.007834,0.002247,0.000492,0.351442,0.351621,0.351704,0.351704,11.334405,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.303849,0.863725,,1.303849,,1.303849,1.001093,,,,,,,,,,,,1.303849,0.863725,1.001093,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.012415,0.014390,0.003577,0.000795,0.000164,0.018908,0.000199,0.000198,0.564599,0.089750,0.089748,0.029215,0.000002,0.715083,0.000160,0.423945,0.103636,0.026306,0.008683,0.001972,0.000000,0.067747,0.016017,0.004736,0.001282,0.715134,0.715290,0.715371,0.715371,21.286973,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.299592,0.869598,,1.299592,1.299592,,1.000692,,,,,,,,,,,,1.299592,0.869598,1.000692,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.012189,0.014511,0.003569,0.000793,0.000155,0.019023,0.000204,0.000201,0.580763,0.089791,0.089789,0.029037,0.000001,0.731161,0.000171,0.434428,0.108070,0.027455,0.009022,0.002039,0.000000,0.067803,0.016074,0.004759,0.001226,0.731209,0.731382,0.731464,0.731464,21.286973,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.281294,0.877119,,1.281294,,1.281294,0.999179,,,,,,,,,,,,1.281294,0.877119,0.999179,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000009,0.000015,0.000013,0.000013,0.000013,0.000055,0.000007,0.000007,0.000325,0.000079,0.000079,0.000025,0.000000,0.000504,0.000013,0.000120,0.000066,0.000047,0.000046,0.000045,0.000000,0.000028,0.000019,0.000017,0.000015,0.000520,0.000533,0.000536,0.000536,0.016112,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.545434,0.630859,1.545434,,1.545434,,1.163472,,,1.545434,0.630859,1.163472,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000010,0.000015,0.000014,0.000014,0.000014,0.000057,0.000007,0.000007,0.000588,0.000080,0.000079,0.000025,0.000000,0.000767,0.000013,0.000296,0.000126,0.000062,0.000051,0.000047,0.000000,0.000028,0.000020,0.000017,0.000014,0.000781,0.000794,0.000798,0.000798,0.016112,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.707800,0.640548,1.707800,,,1.707800,1.103074,,,1.707800,0.640548,1.103074,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000035,0.000026,0.000017,0.000014,0.000015,0.000072,0.000010,0.000009,0.001158,0.000252,0.000252,0.000047,0.000000,0.001574,0.000014,0.000712,0.000232,0.000105,0.000059,0.000046,0.000000,0.000141,0.000052,0.000036,0.000022,0.001594,0.001607,0.001620,0.001620,0.154581,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.286426,0.810339,1.286426,,1.286426,,1.004627,,,1.286426,0.810339,1.004627,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000036,0.000025,0.000016,0.000015,0.000014,0.000071,0.000009,0.000009,0.002579,0.000243,0.000243,0.000046,0.000000,0.002990,0.000014,0.001696,0.000534,0.000205,0.000082,0.000060,0.000000,0.000141,0.000046,0.000035,0.000021,0.003008,0.003022,0.003034,0.003034,0.154581,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.947811,0.802466,0.947811,,,0.947811,1.001116,,,0.947811,0.802466,1.001116,,,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000037,0.000021,0.000016,0.000015,0.000090,0.000011,0.000011,0.003537,0.000266,0.000266,0.000069,0.000000,0.004037,0.000016,0.002471,0.000650,0.000250,0.000096,0.000070,0.000000,0.000123,0.000063,0.000046,0.000035,0.004059,0.004075,0.004095,0.004095,0.428370,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.863084,1.027526,0.863084,,0.863084,,1.001625,,,0.863084,1.027526,1.001625,,,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000036,0.000020,0.000016,0.000015,0.000087,0.000011,0.000011,0.003980,0.000267,0.000267,0.000067,0.000000,0.004476,0.000016,0.002794,0.000725,0.000279,0.000105,0.000074,0.000000,0.000123,0.000065,0.000046,0.000034,0.004495,0.004511,0.004531,0.004531,0.428370,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.900429,1.027473,0.900429,,,0.900429,1.001381,,,0.900429,1.027473,1.001381,,,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000085,0.000053,0.000023,0.000019,0.000016,0.000112,0.000012,0.000012,0.005307,0.000435,0.000435,0.000095,0.000000,0.006058,0.000017,0.003753,0.000969,0.000363,0.000126,0.000087,0.000000,0.000226,0.000090,0.000067,0.000051,0.006092,0.006110,0.006131,0.006131,0.646826,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.674512,0.995558,,,0.674512,,1.001960,,,0.674512,0.995558,1.001960,,,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000085,0.000051,0.000023,0.000019,0.000016,0.000109,0.000012,0.000012,0.005766,0.000440,0.000439,0.000095,0.000000,0.006504,0.000018,0.004077,0.001052,0.000403,0.000135,0.000092,0.000000,0.000228,0.000091,0.000068,0.000051,0.006535,0.006553,0.006573,0.006573,0.646826,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.828626,0.996990,,,,0.828626,0.997716,,,0.828626,0.996990,0.997716,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000001,0.000172,0.000137,0.000052,0.000027,0.000018,0.000235,0.000019,0.000018,0.011690,0.001229,0.001229,0.000412,0.000001,0.013764,0.000021,0.008549,0.002023,0.000750,0.000215,0.000136,0.000000,0.000692,0.000309,0.000127,0.000103,0.013806,0.013826,0.013847,0.013847,1.618020,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.691270,0.814644,,0.691270,0.691270,,0.999681,,,0.691270,0.814644,0.999681,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000173,0.000135,0.000055,0.000027,0.000018,0.000235,0.000018,0.000017,0.012172,0.001235,0.001234,0.000408,0.000000,0.014246,0.000022,0.008896,0.002113,0.000784,0.000224,0.000143,0.000000,0.000690,0.000317,0.000122,0.000107,0.014290,0.014312,0.014334,0.014334,1.618020,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.780724,0.818352,,0.780724,,0.780724,0.999151,,,0.780724,0.818352,0.999151,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001516,0.002379,0.000383,0.000105,0.000049,0.002915,0.000103,0.000103,0.101144,0.013542,0.013541,0.005069,0.000001,0.124422,0.000168,0.076021,0.018788,0.004381,0.001535,0.000415,0.000000,0.009862,0.002642,0.000799,0.000236,0.124469,0.124628,0.124710,0.124710,11.334405,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.921562,0.899950,,0.921562,0.921562,,1.000406,,,0.921562,0.899950,1.000406,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001524,0.002371,0.000384,0.000106,0.000048,0.002900,0.000099,0.000098,0.109169,0.013593,0.013592,0.005033,0.000001,0.132326,0.000171,0.082387,0.020081,0.004627,0.001640,0.000431,0.000000,0.009909,0.002637,0.000808,0.000233,0.132373,0.132556,0.132638,0.132638,11.334405,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.888644,0.901750,,0.888644,,0.888644,1.001118,,,0.888644,0.901750,1.001118,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003619,0.005174,0.001152,0.000266,0.000096,0.006689,0.000215,0.000213,0.212615,0.028037,0.028035,0.010292,0.000002,0.261367,0.000170,0.159313,0.039695,0.009372,0.003395,0.000825,0.000000,0.020211,0.005657,0.001662,0.000505,0.261416,0.261581,0.261663,0.261663,21.286973,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.979200,0.877114,,0.979200,0.979200,,0.999466,,,0.979200,0.877114,0.999466,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003543,0.005212,0.001160,0.000270,0.000094,0.006749,0.000212,0.000210,0.222922,0.028033,0.028031,0.010292,0.000002,0.271716,0.000154,0.167388,0.041332,0.009769,0.003536,0.000871,0.000000,0.020208,0.005634,0.001676,0.000525,0.271762,0.271916,0.271997,0.271997,21.286973,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.963997,0.877311,,0.963997,,0.963997,1.000165,,,0.963997,0.877311,1.000165,,,,
