Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,16,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,15,0.000001,0.002893,0.004167,0.000549,0.000079,0.000015,0.004814,0.000039,0.000038,0.075187,0.021996,0.021994,0.008468,0.000001,0.113438,0.000074,0.063415,0.010535,0.000809,0.000208,0.000210,0.000000,0.017377,0.003728,0.000684,0.000168,0.113481,0.113555,0.113613,0.113613,0.481812,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.107938,1.330445,,,0.107938,,1.002149,,,,,,,,,,,,,,0.107938,1.330445,1.002149,,,,
3,barn1,DOUBLE,16,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,15,0.000001,0.002835,0.004075,0.000535,0.000073,0.000015,0.004716,0.000038,0.000037,0.077908,0.021888,0.021886,0.008453,0.000001,0.115866,0.000074,0.065065,0.010710,0.001372,0.000387,0.000253,0.000000,0.017316,0.003683,0.000674,0.000166,0.115911,0.115985,0.116044,0.116044,0.481812,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.137488,1.338643,,,,0.137488,1.004117,,,,,,,,,,,,,,0.137488,1.338643,1.004117,,,,
4,conesQuarterSize,DOUBLE,16,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,450,375,15,0.000000,0.006178,0.008881,0.002094,0.000243,0.000032,0.011269,0.000075,0.000074,0.163918,0.050952,0.050949,0.016959,0.000001,0.249347,0.000075,0.130300,0.030249,0.002312,0.000413,0.000470,0.000000,0.038141,0.010583,0.001894,0.000321,0.249386,0.249462,0.249519,0.249519,0.943963,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.196861,1.390871,,0.196861,0.196861,,1.006939,,,,,,,,,,,,,,0.196861,1.390871,1.006939,,,,
4,conesQuarterSize,DOUBLE,16,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,450,375,15,0.000001,0.005914,0.008715,0.002051,0.000258,0.000030,0.011060,0.000077,0.000076,0.167375,0.052333,0.052331,0.017063,0.000001,0.253611,0.000075,0.132285,0.030936,0.002731,0.000583,0.000466,0.000000,0.038574,0.011407,0.001912,0.000325,0.253654,0.253737,0.253795,0.253795,0.943963,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.200248,1.382714,,0.200248,,0.200248,1.012115,,,,,,,,,,,,,,0.200248,1.382714,1.012115,,,,
5,conesHalfSize,DOUBLE,16,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.061609,0.075739,0.015708,0.004020,0.000616,0.096011,0.000516,0.000515,1.514843,0.399004,0.399001,0.153582,0.000001,2.225602,0.000350,1.162158,0.269511,0.068404,0.011829,0.001116,0.000000,0.284020,0.079286,0.030865,0.004794,2.225646,2.225991,2.226246,2.226246,7.855551,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.207678,1.251964,,0.207678,0.207678,,1.018088,,,,,,,,,,,,,,0.207678,1.251964,1.018088,,,,
5,conesHalfSize,DOUBLE,16,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.061260,0.075579,0.016165,0.004170,0.000614,0.096482,0.000518,0.000516,1.562032,0.403897,0.403894,0.153791,0.000001,2.273787,0.000350,1.207704,0.271478,0.069209,0.012023,0.001197,0.000000,0.289488,0.079618,0.028973,0.004933,2.273836,2.274186,2.274434,2.274434,7.855551,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.207338,1.246228,,0.207338,,0.207338,1.029487,,,,,,,,,,,,,,0.207338,1.246228,1.029487,,,,
6,conesFullSizeCropped,DOUBLE,16,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.115069,0.146091,0.030807,0.008969,0.001564,0.187367,0.001332,0.001330,3.154515,0.875167,0.875164,0.310691,0.000002,4.644083,0.000356,2.409410,0.566903,0.142947,0.033207,0.002890,0.000000,0.597454,0.186686,0.075489,0.016234,4.644130,4.644487,4.644730,4.644730,14.967636,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.204364,1.236742,,0.204364,0.204364,,1.021707,,,,,,,,,,,,,,0.204364,1.236742,1.021707,,,,
6,conesFullSizeCropped,DOUBLE,16,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.121231,0.150608,0.031879,0.010951,0.001626,0.194936,0.001415,0.001413,3.234777,0.873411,0.873408,0.311785,0.000001,4.737206,0.000350,2.467122,0.573076,0.145724,0.034126,0.003100,0.000000,0.607049,0.176781,0.071992,0.017250,4.737265,4.737616,4.737857,4.737857,14.967636,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.204608,1.247438,,0.204608,,0.204608,1.033489,,,,,,,,,,,,,,0.204608,1.247438,1.033489,,,,
0,tsukubaSetHalfSize,HALF,16,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000031,0.000019,0.000008,0.000006,0.000005,0.000039,0.000008,0.000008,0.000280,0.000097,0.000097,0.000014,0.000000,0.000469,0.000004,0.000136,0.000046,0.000027,0.000046,0.000024,0.000000,0.000037,0.000017,0.000024,0.000019,0.000484,0.000488,0.000496,0.000496,0.010823,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.558839,0.939093,1.558839,,1.558839,,1.086935,,,,1.558839,0.939093,1.086935,,,,
0,tsukubaSetHalfSize,HALF,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000035,0.000020,0.000008,0.000007,0.000005,0.000041,0.000008,0.000008,0.001191,0.000100,0.000100,0.000041,0.000000,0.001440,0.000005,0.000771,0.000223,0.000085,0.000074,0.000030,0.000000,0.000038,0.000018,0.000023,0.000019,0.001458,0.001462,0.001472,0.001472,0.010823,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,0.838076,0.953515,0.838076,,,0.838076,0.998835,,,,0.838076,0.953515,0.998835,,,,
1,tsukubaSet,HALF,16,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,15,0.000000,0.000230,0.000137,0.000035,0.000012,0.000007,0.000190,0.000011,0.000011,0.001734,0.000484,0.000483,0.000084,0.000000,0.002773,0.000023,0.001183,0.000287,0.000088,0.000065,0.000077,0.000000,0.000334,0.000088,0.000031,0.000031,0.002810,0.002831,0.002867,0.002867,0.085179,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.715039,1.470578,0.715039,,0.715039,,0.987854,,,,0.715039,1.470578,0.987854,,,,
1,tsukubaSet,HALF,16,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,15,0.000000,0.000272,0.000149,0.000040,0.000013,0.000008,0.000211,0.000012,0.000012,0.006316,0.000543,0.000543,0.000097,0.000000,0.007502,0.000027,0.004581,0.001115,0.000320,0.000146,0.000133,0.000000,0.000370,0.000098,0.000034,0.000034,0.007535,0.007564,0.007607,0.007607,0.085179,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.393118,1.456291,0.393118,,,0.393118,1.040922,,,,0.393118,1.456291,1.040922,,,,
2,venus,HALF,16,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000001,0.000466,0.000303,0.000083,0.000029,0.000015,0.000429,0.000018,0.000018,0.005460,0.002209,0.002208,0.000591,0.000001,0.009226,0.000094,0.004225,0.000740,0.000204,0.000096,0.000142,0.000000,0.001564,0.000438,0.000132,0.000074,0.009274,0.009379,0.009445,0.009445,0.289811,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.376638,1.518784,0.376638,,0.376638,,1.008238,,,,0.376638,1.518784,1.008238,,,,
2,venus,HALF,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000001,0.000525,0.000332,0.000090,0.000030,0.000015,0.000472,0.000022,0.000021,0.010921,0.002391,0.002390,0.000605,0.000001,0.015012,0.000092,0.008043,0.001859,0.000531,0.000174,0.000222,0.000000,0.001681,0.000484,0.000145,0.000067,0.015061,0.015152,0.015221,0.015221,0.289811,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.279635,1.518704,0.279635,,,0.279635,1.044641,,,,0.279635,1.518704,1.044641,,,,
3,barn1,HALF,16,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,432,381,15,0.000001,0.000738,0.000493,0.000124,0.000032,0.000011,0.000662,0.000023,0.000022,0.013782,0.004772,0.004771,0.001504,0.000000,0.021601,0.000075,0.011243,0.001849,0.000448,0.000146,0.000075,0.000000,0.003807,0.000682,0.000210,0.000077,0.021650,0.021725,0.021787,0.021787,0.481812,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.193518,1.336524,,,0.193518,,1.021462,,,,0.193518,1.336524,1.021462,,,,
3,barn1,HALF,16,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,15,0.000001,0.000821,0.000505,0.000135,0.000034,0.000012,0.000691,0.000016,0.000015,0.015955,0.005439,0.005438,0.001478,0.000001,0.024575,0.000077,0.012267,0.002388,0.000698,0.000217,0.000271,0.000000,0.004291,0.000799,0.000278,0.000077,0.024626,0.024713,0.024779,0.024779,0.481812,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.229406,1.338446,,,,0.229406,1.041299,,,,0.229406,1.338446,1.041299,,,,
4,conesQuarterSize,HALF,16,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,450,375,15,0.000001,0.001422,0.001483,0.000283,0.000070,0.000019,0.001860,0.000031,0.000030,0.037624,0.013145,0.013143,0.003643,0.000001,0.057641,0.000076,0.031929,0.004274,0.000957,0.000281,0.000118,0.000000,0.010210,0.002224,0.000551,0.000135,0.057687,0.057762,0.057823,0.057823,0.943963,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,0.166241,1.396358,,0.166241,0.166241,,1.003916,,,,0.166241,1.396358,1.003916,,,,
4,conesQuarterSize,HALF,16,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,450,375,15,0.000000,0.001503,0.001480,0.000288,0.000073,0.000020,0.001869,0.000029,0.000029,0.040076,0.013092,0.013091,0.003651,0.000001,0.060321,0.000074,0.032710,0.005477,0.001302,0.000377,0.000149,0.000000,0.010222,0.002193,0.000546,0.000141,0.060367,0.060442,0.060504,0.060504,0.943963,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,0.189459,1.402715,,0.189459,,0.189459,1.023463,,,,0.189459,1.402715,1.023463,,,,
5,conesHalfSize,HALF,16,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,900,750,7,0.000001,0.015515,0.017341,0.003575,0.000721,0.000144,0.021804,0.000231,0.000230,0.435857,0.107391,0.107389,0.035595,0.000001,0.616516,0.000358,0.341272,0.078196,0.013637,0.002115,0.000618,0.000000,0.077993,0.022272,0.005879,0.001260,0.616560,0.616933,0.617168,0.617168,7.855551,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.193438,1.298496,,0.193438,0.193438,,1.039194,,,,0.193438,1.298496,1.039194,,,,
5,conesHalfSize,HALF,16,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.014881,0.018350,0.003677,0.000762,0.000141,0.023049,0.000223,0.000222,0.445377,0.110615,0.110611,0.035889,0.000001,0.630324,0.000281,0.347134,0.081531,0.014208,0.001821,0.000503,0.000000,0.078600,0.023755,0.006963,0.001278,0.630373,0.630768,0.631014,0.631014,7.855551,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.204509,1.301093,,0.204509,,0.204509,1.096080,,,,0.204509,1.301093,1.096080,,,,
6,conesFullSizeCropped,HALF,16,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,900,750,7,0.000001,0.027905,0.038060,0.007994,0.001619,0.000311,0.047992,0.000445,0.000444,0.943584,0.224151,0.224148,0.072725,0.000001,1.316473,0.000353,0.729318,0.168021,0.039380,0.004965,0.001189,0.000000,0.159572,0.046672,0.014659,0.003241,1.316518,1.316871,1.317111,1.317111,14.967636,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.216055,1.247431,,0.216055,0.216055,,1.110049,,,,0.216055,1.247431,1.110049,,,,
6,conesFullSizeCropped,HALF,16,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.028874,0.039310,0.008114,0.001786,0.000322,0.049571,0.000445,0.000444,0.974267,0.229304,0.229301,0.077638,0.000001,1.359990,0.000289,0.750260,0.172823,0.045786,0.004253,0.000923,0.000000,0.163511,0.046003,0.016920,0.003150,1.360039,1.360356,1.360592,1.360592,14.967636,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.222090,1.247712,,0.222090,,0.222090,1.152626,,,,0.222090,1.247712,1.152626,,,,
