Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,120,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,432,381,15,0.000000,0.011086,0.021911,0.022986,0.022995,0.023996,0.092913,0.012000,0.011999,0.402219,0.093978,0.093977,0.035767,0.000000,0.650997,0.022882,0.082174,0.082005,0.082021,0.080980,0.079000,0.000000,0.023026,0.024004,0.022989,0.024001,0.651018,0.673941,0.674029,0.674029,0.775534,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.479880,0.826558,,,1.479880,,81.514889,,,,,,,,,,,,1.479880,0.826558,81.514889,,,,
3,barn1,DOUBLE,120,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,432,381,15,0.000000,0.012044,0.023964,0.023985,0.023990,0.023000,0.094904,0.012000,0.011999,0.413215,0.093030,0.093029,0.033735,0.000000,0.655002,0.021926,0.086186,0.085039,0.082023,0.080999,0.081996,0.000000,0.023068,0.022989,0.023007,0.023006,0.655021,0.676931,0.676975,0.676975,0.775534,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.634655,0.831651,,,,1.634655,69.646130,,,,,,,,,,,,1.634655,0.831651,69.646130,,,,
4,conesQuarterSize,DOUBLE,120,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,450,375,15,0.000000,0.012093,0.023825,0.022967,0.022991,0.021997,0.095894,0.012000,0.012000,0.413256,0.094067,0.094066,0.036629,0.000000,0.657999,0.020925,0.085209,0.084014,0.080993,0.080999,0.079963,0.000000,0.024079,0.023005,0.024054,0.023010,0.658019,0.680868,0.680915,0.680915,1.741203,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.765523,0.754036,,2.765523,2.765523,,38.602053,,,,,,,,,,,,2.765523,0.754036,38.602053,,,,
4,conesQuarterSize,DOUBLE,120,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,450,375,15,0.000000,0.010104,0.020872,0.021973,0.021996,0.019003,0.086893,0.010005,0.010005,0.379403,0.087018,0.087018,0.034407,0.000000,0.604003,0.021876,0.077412,0.074115,0.075022,0.072996,0.074994,0.000000,0.021019,0.021059,0.022026,0.023006,0.604025,0.624946,0.624992,0.624992,1.741203,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.635705,0.749614,,2.635705,,2.635705,32.805667,,,,,,,,,,,,2.635705,0.749614,32.805667,,,,
5,conesHalfSize,DOUBLE,120,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000000,0.015244,0.026883,0.019866,0.020951,0.020980,0.088674,0.010031,0.010030,0.478083,0.107768,0.107767,0.040426,0.000001,0.741998,0.021280,0.173393,0.086704,0.073072,0.075054,0.074961,0.000000,0.045026,0.025020,0.021011,0.019085,0.742042,0.759711,0.759966,0.759966,11.464234,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.110715,0.857874,,2.110715,2.110715,,3.532201,,,,,,,,,,,,2.110715,0.857874,3.532201,,,,
5,conesHalfSize,DOUBLE,120,16,8,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,DEFAULT,900,750,7,0.000001,0.014049,0.026185,0.023748,0.021935,0.022989,0.092680,0.011031,0.011031,0.587207,0.114302,0.114301,0.023943,0.000001,0.830809,0.018492,0.253436,0.103168,0.077853,0.074200,0.078035,0.000000,0.039239,0.023371,0.022830,0.023020,0.830851,0.853531,0.853802,0.853802,11.464234,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.775781,0.853944,,1.775781,,1.775781,3.309906,,,,,,,,,,,,1.775781,0.853944,3.309906,,,,
6,conesFullSizeCropped,DOUBLE,120,16,8,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000001,0.021326,0.028835,0.021027,0.024873,0.017968,0.096813,0.011066,0.011065,0.648083,0.142856,0.142853,0.053880,0.000001,0.971005,0.020665,0.314681,0.102689,0.080371,0.076892,0.075946,0.000000,0.071417,0.027969,0.023158,0.022109,0.971048,0.990719,0.990979,0.990979,19.119412,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.016450,0.968184,,2.016450,2.016450,,2.150867,,,,,,,,,,,,2.016450,0.968184,2.150867,,,,
6,conesFullSizeCropped,DOUBLE,120,16,8,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000001,0.018893,0.030022,0.022569,0.024761,0.021970,0.097692,0.012025,0.012024,0.639755,0.141397,0.141386,0.052228,0.000001,0.970993,0.020730,0.304886,0.104338,0.083871,0.074096,0.074927,0.000000,0.068658,0.027580,0.022961,0.021173,0.971180,0.991911,0.992128,0.992128,19.119412,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.959553,0.976557,,1.959553,,1.959553,2.072653,,,,,,,,,,,,1.959553,0.976557,2.072653,,,,
0,tsukubaSetHalfSize,HALF,120,16,8,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,192,144,15,0.000000,0.010003,0.021995,0.020997,0.020998,0.020004,0.085000,0.009996,0.009996,0.364990,0.083007,0.083006,0.031998,0.000000,0.583997,0.018966,0.072999,0.073998,0.072998,0.074000,0.071999,0.000000,0.020003,0.019001,0.020998,0.020002,0.584016,0.603457,0.603464,0.603464,0.012045,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.137212,0.843820,1.137212,,1.137212,,963.826250,,,1.137212,0.843820,963.826250,,,,
0,tsukubaSetHalfSize,HALF,120,16,8,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,192,144,15,0.000000,0.000044,0.000076,0.000066,0.000059,0.000054,0.000258,0.000035,0.000035,0.001100,0.000475,0.000474,0.000093,0.000000,0.002016,0.000055,0.000316,0.000225,0.000186,0.000182,0.000183,0.000000,0.000120,0.000137,0.000132,0.000083,0.002035,0.002092,0.002099,0.002099,0.012045,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.303223,0.856780,1.303223,,,1.303223,2.214835,,,1.303223,0.856780,2.214835,,,,
1,tsukubaSet,HALF,120,16,8,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,384,288,15,0.000000,0.000087,0.000114,0.000100,0.000087,0.000065,0.000368,0.000067,0.000067,0.001807,0.001512,0.001511,0.000133,0.000000,0.003972,0.000059,0.000744,0.000418,0.000261,0.000194,0.000186,0.000000,0.000464,0.000411,0.000435,0.000208,0.003997,0.004066,0.004102,0.004102,0.109184,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.974897,1.147268,0.974897,,0.974897,,1.927180,,,0.974897,1.147268,1.927180,,,,
1,tsukubaSet,HALF,120,16,8,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,384,288,15,0.000000,0.011012,0.020978,0.020995,0.021000,0.020999,0.084973,0.010002,0.010002,0.371005,0.085020,0.085017,0.031928,0.000000,0.599997,0.020911,0.072029,0.074016,0.076998,0.073002,0.073998,0.000000,0.021984,0.023006,0.020026,0.020002,0.600018,0.620929,0.620986,0.620986,0.109184,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.157767,1.136121,1.157767,,,1.157767,250.260898,,,1.157767,1.136121,250.260898,,,,
2,venus,HALF,120,16,8,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,434,383,15,0.000000,0.012053,0.021969,0.022992,0.023997,0.023000,0.091960,0.011002,0.011002,0.397044,0.092037,0.092036,0.034943,0.000000,0.639003,0.022889,0.078037,0.080011,0.078004,0.077999,0.075998,0.000000,0.025997,0.022996,0.021999,0.022004,0.639025,0.661950,0.661994,0.661994,0.414774,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.924173,1.061208,0.924173,,0.924173,,173.389676,,,0.924173,1.061208,173.389676,,,,
2,venus,HALF,120,16,8,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,434,383,15,0.000000,0.011050,0.018964,0.019990,0.019998,0.020999,0.079957,0.011000,0.011000,0.354060,0.080035,0.080033,0.030915,0.000000,0.565001,0.020919,0.068057,0.073998,0.074004,0.070987,0.071992,0.000000,0.021010,0.020005,0.019006,0.019000,0.565021,0.582947,0.582991,0.582991,0.414774,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.168952,1.061153,1.168952,,,1.168952,167.260529,,,1.168952,1.061153,167.260529,,,,
3,barn1,HALF,120,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,432,381,15,0.000000,0.011052,0.022938,0.021987,0.023997,0.023000,0.090889,0.011001,0.011001,0.400062,0.090039,0.090038,0.034766,0.000000,0.640002,0.021927,0.082061,0.080018,0.080994,0.080997,0.078999,0.000000,0.023030,0.021997,0.024001,0.023005,0.640022,0.660944,0.660988,0.660988,0.775534,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.875764,0.830335,,,0.875764,,140.244565,,,0.875764,0.830335,140.244565,,,,
3,barn1,HALF,120,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,432,381,15,0.000000,0.011082,0.023934,0.023980,0.022996,0.022999,0.093939,0.011016,0.011016,0.393133,0.091044,0.091043,0.034836,0.000000,0.639001,0.021932,0.081073,0.078024,0.078003,0.080996,0.079991,0.000000,0.021996,0.023013,0.024008,0.023003,0.639020,0.663940,0.663984,0.663984,0.775534,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.132424,0.831529,,,,1.132424,137.738397,,,1.132424,0.831529,137.738397,,,,
4,conesQuarterSize,HALF,120,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,450,375,15,0.000000,0.011198,0.022877,0.022975,0.022993,0.022999,0.090879,0.012000,0.012000,0.408103,0.095245,0.095244,0.033780,0.000000,0.656001,0.021925,0.083081,0.083024,0.079958,0.082945,0.080999,0.000000,0.025049,0.024043,0.023016,0.024005,0.656019,0.680940,0.680986,0.680986,1.741203,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.109480,0.757011,,1.109480,1.109480,,78.907530,,,1.109480,0.757011,78.907530,,,,
4,conesQuarterSize,HALF,120,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,450,375,15,0.000000,0.011157,0.023871,0.022971,0.023009,0.022998,0.094750,0.011000,0.011000,0.406981,0.094185,0.094184,0.034757,0.000000,0.646001,0.022922,0.081133,0.082028,0.081017,0.081006,0.082996,0.000000,0.023119,0.024019,0.022027,0.025022,0.646022,0.669946,0.669991,0.669991,1.741203,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.206586,0.760457,,1.206586,,1.206586,72.177468,,,1.206586,0.760457,72.177468,,,,
5,conesHalfSize,HALF,120,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000000,0.013139,0.024283,0.024672,0.022919,0.023981,0.092708,0.011010,0.011010,0.434415,0.098116,0.098114,0.036471,0.000000,0.688995,0.022739,0.093228,0.084002,0.087049,0.081916,0.079894,0.000000,0.027665,0.025240,0.023086,0.023016,0.689022,0.710784,0.710975,0.710975,11.464234,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,2.556780,0.889759,,2.556780,2.556780,,15.823390,,,2.556780,0.889759,15.823390,,,,
5,conesHalfSize,HALF,120,16,8,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000000,0.011225,0.023947,0.020840,0.020927,0.019002,0.088649,0.010009,0.010009,0.372760,0.088813,0.088812,0.031280,0.000000,0.603004,0.019747,0.087221,0.070263,0.073076,0.073983,0.069786,0.000000,0.023593,0.022144,0.020070,0.024016,0.603034,0.618315,0.618510,0.618510,11.464234,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,2.213547,0.891538,,2.213547,,2.213547,11.628566,,,2.213547,0.891538,11.628566,,,,
6,conesFullSizeCropped,HALF,120,16,8,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000001,0.014271,0.024469,0.024499,0.021835,0.019949,0.090003,0.012023,0.012023,0.439131,0.102549,0.102547,0.031502,0.000000,0.683003,0.019700,0.127939,0.082151,0.072994,0.071777,0.076906,0.000000,0.034755,0.023601,0.022216,0.022222,0.683037,0.702737,0.702946,0.702946,19.119412,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,2.284109,0.976552,,2.284109,2.284109,,6.263161,,,2.284109,0.976552,6.263161,,,,
6,conesFullSizeCropped,HALF,120,16,8,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,120,AVX256,900,750,7,0.000001,0.016158,0.024918,0.023144,0.019838,0.021957,0.092443,0.012011,0.012011,0.443642,0.104299,0.104298,0.036372,0.000001,0.706002,0.017721,0.138944,0.081887,0.076948,0.075991,0.069946,0.000000,0.035892,0.021776,0.022360,0.023141,0.706070,0.722757,0.722966,0.722966,19.119412,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,2.161167,0.976772,,2.161167,,2.161167,5.959885,,,2.161167,0.976772,5.959885,,,,
