Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,176,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,432,381,15,0.000001,0.008055,0.016987,0.016985,0.014998,0.016000,0.069941,0.008003,0.008002,0.302182,0.066984,0.066982,0.023778,0.000001,0.477000,0.014892,0.062119,0.060033,0.055994,0.059010,0.060999,0.000000,0.016001,0.015022,0.016991,0.016003,0.477047,0.497949,0.497990,0.497990,0.495891,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.644537,1.292670,,,1.644537,,66.926239,,,,,,,,,,,,,,1.644537,1.292670,66.926239,,,,
3,barn1,DOUBLE,176,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,432,381,15,0.000001,0.009043,0.022998,0.022982,0.020996,0.022996,0.093003,0.011001,0.011000,0.386914,0.088899,0.088897,0.033003,0.000001,0.626996,0.022895,0.082937,0.077969,0.080000,0.076007,0.077970,0.000000,0.021996,0.021996,0.021008,0.021999,0.627044,0.649939,0.649981,0.649981,0.495891,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.904139,1.300636,,,,1.904139,77.892819,,,,,,,,,,,,,,1.904139,1.300636,77.892819,,,,
4,conesQuarterSize,DOUBLE,176,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,450,375,15,0.000001,0.010103,0.023924,0.023977,0.022995,0.023997,0.090899,0.011002,0.011000,0.409308,0.093950,0.093947,0.035704,0.000001,0.653014,0.020890,0.084218,0.083002,0.083029,0.083005,0.080967,0.000000,0.022856,0.023017,0.023999,0.022995,0.653068,0.676937,0.676989,0.676989,1.023254,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.085736,1.283093,,0.085736,0.085736,,1.189832,,,,,,,,,,,,,,0.085736,1.283093,1.189832,,,,
4,conesQuarterSize,DOUBLE,176,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,450,375,15,0.000000,0.009080,0.019895,0.017947,0.019000,0.019998,0.074915,0.008004,0.008003,0.339948,0.075036,0.075034,0.029004,0.000001,0.549002,0.017900,0.067126,0.065942,0.069978,0.064000,0.069005,0.000000,0.018321,0.017981,0.016014,0.019010,0.549039,0.568908,0.568960,0.568960,1.023254,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.185831,1.275568,,0.185831,,0.185831,2.105604,,,,,,,,,,,,,,0.185831,1.275568,2.105604,,,,
5,conesHalfSize,DOUBLE,176,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,DEFAULT,900,750,7,0.000000,0.007547,0.014313,0.014999,0.014000,0.014960,0.064452,0.007010,0.007008,0.135689,0.017609,0.017608,0.004845,0.000001,0.236599,0.012687,0.060474,0.016386,0.004893,0.001970,0.053002,0.000000,0.009062,0.002636,0.000889,0.007260,0.236652,0.249339,0.249507,0.249507,8.646686,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,3.097828,1.137415,,3.097828,3.097828,,1.702007,,,,,,,,,,,,,,3.097828,1.137415,1.702007,,,,
5,conesHalfSize,DOUBLE,176,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,900,750,7,0.000000,0.008676,0.014084,0.015863,0.014960,0.012981,0.061895,0.008012,0.008010,0.260893,0.052815,0.052813,0.005623,0.000001,0.403766,0.013718,0.059305,0.017258,0.058009,0.051048,0.053985,0.000000,0.015967,0.014052,0.013921,0.013034,0.403802,0.417521,0.417749,0.417749,8.646686,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.190325,1.132204,,3.190325,,3.190325,2.909506,,,,,,,,,,,,,,3.190325,1.132204,2.909506,,,,
6,conesFullSizeCropped,DOUBLE,176,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,DEFAULT,900,750,7,0.000000,0.005084,0.008200,0.001606,0.000522,0.000356,0.010658,0.000434,0.000434,0.185985,0.034077,0.034075,0.012038,0.000001,0.248304,0.000184,0.134035,0.034191,0.011047,0.004337,0.002397,0.000000,0.023730,0.006692,0.002589,0.001084,0.248365,0.248550,0.248731,0.248731,17.118423,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,3.575430,1.081355,,3.575430,3.575430,,0.957237,,,,,,,,,,,,,,3.575430,1.081355,0.957237,,,,
6,conesFullSizeCropped,DOUBLE,176,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,900,750,7,0.000000,0.010934,0.013611,0.016033,0.013885,0.013973,0.057107,0.006024,0.006024,0.385364,0.068249,0.068247,0.026550,0.000001,0.547996,0.014714,0.149443,0.059693,0.048157,0.049092,0.056948,0.000000,0.028062,0.013128,0.013973,0.013084,0.548028,0.565756,0.565991,0.565991,17.118423,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.616678,1.090708,,3.616678,,3.616678,2.182333,,,,,,,,,,,,,,3.616678,1.090708,2.182333,,,,
0,tsukubaSetHalfSize,HALF,176,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,192,144,15,0.000000,0.000077,0.000168,0.000136,0.000110,0.000106,0.000525,0.000072,0.000072,0.001934,0.000790,0.000789,0.000173,0.000000,0.003568,0.000108,0.000428,0.000384,0.000371,0.000368,0.000371,0.000000,0.000183,0.000228,0.000202,0.000165,0.003583,0.003691,0.003698,0.003698,0.010602,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,0.813893,0.958731,0.813893,,0.813893,,4.227340,,,,0.813893,0.958731,4.227340,,,,
0,tsukubaSetHalfSize,HALF,176,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,192,144,15,0.000001,0.011999,0.022996,0.022998,0.022003,0.025000,0.093997,0.010002,0.010001,0.410008,0.090997,0.090994,0.035993,0.000001,0.651996,0.023937,0.081008,0.082004,0.081005,0.080003,0.083002,0.000000,0.022000,0.023005,0.022997,0.023996,0.652040,0.672970,0.672979,0.672979,0.010602,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.297344,0.973455,1.297344,,,1.297344,707.048833,,,,1.297344,0.973455,707.048833,,,,
1,tsukubaSet,HALF,176,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,384,288,15,0.000001,0.011006,0.019987,0.017998,0.020997,0.019001,0.079990,0.010000,0.009999,0.356008,0.082032,0.082029,0.029984,0.000001,0.562995,0.018910,0.069004,0.072002,0.069998,0.072995,0.070002,0.000000,0.020003,0.020005,0.020005,0.022004,0.563038,0.580960,0.580991,0.580991,0.086356,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.142177,1.450540,1.142177,,1.142177,,319.815114,,,,1.142177,1.450540,319.815114,,,,
1,tsukubaSet,HALF,176,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,384,288,15,0.000001,0.011007,0.023997,0.022439,0.023562,0.022000,0.092001,0.012002,0.012001,0.390019,0.092975,0.092972,0.034945,0.000001,0.628000,0.021891,0.078019,0.077006,0.078002,0.079005,0.076003,0.000000,0.022990,0.022995,0.023996,0.022997,0.628045,0.648962,0.648986,0.648986,0.086356,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.153444,1.436447,1.153444,,,1.153444,260.568519,,,,1.153444,1.436447,260.568519,,,,
2,venus,HALF,176,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,434,383,15,0.000001,0.011021,0.024996,0.021996,0.021000,0.022998,0.093999,0.010995,0.010994,0.400997,0.090017,0.090013,0.034950,0.000001,0.640001,0.022907,0.080047,0.083984,0.078995,0.079005,0.081997,0.000000,0.022000,0.022016,0.023998,0.020995,0.640057,0.663952,0.663988,0.663988,0.306799,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.212183,1.434687,1.212183,,1.212183,,228.110181,,,,1.212183,1.434687,228.110181,,,,
2,venus,HALF,176,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,434,383,15,0.000001,0.012012,0.021979,0.020995,0.021998,0.023001,0.089976,0.011000,0.010999,0.377081,0.084011,0.084009,0.030924,0.000001,0.598998,0.019913,0.076035,0.076002,0.075999,0.071994,0.076000,0.000000,0.021998,0.021996,0.021009,0.021995,0.599050,0.622954,0.622990,0.622990,0.306799,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.214891,1.434612,1.214891,,,1.214891,185.760639,,,,1.214891,1.434612,185.760639,,,,
3,barn1,HALF,176,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,432,381,15,0.000001,0.009029,0.021984,0.021993,0.021996,0.021001,0.084976,0.009004,0.009002,0.379869,0.081045,0.081042,0.032007,0.000001,0.601994,0.022708,0.072060,0.076011,0.075988,0.075988,0.075988,0.000000,0.022008,0.019001,0.021999,0.020997,0.602037,0.623947,0.623986,0.623986,0.495891,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.063292,1.298577,,,1.063292,,160.743355,,,,1.063292,1.298577,160.743355,,,,
3,barn1,HALF,176,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,432,381,15,0.000001,0.011024,0.021982,0.020992,0.020999,0.021001,0.086004,0.011002,0.011000,0.380011,0.085044,0.085042,0.032912,0.000001,0.607002,0.021886,0.075036,0.078001,0.075001,0.075998,0.072999,0.000000,0.022006,0.022002,0.021009,0.021996,0.607058,0.632935,0.632985,0.632985,0.495891,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.225325,1.300444,,,,1.225325,142.080236,,,,1.225325,1.300444,142.080236,,,,
4,conesQuarterSize,HALF,176,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,450,375,15,0.000001,0.013052,0.022957,0.021988,0.022997,0.022988,0.091934,0.013001,0.013000,0.401140,0.092062,0.092059,0.034880,0.000001,0.641996,0.025915,0.083014,0.079020,0.080016,0.082984,0.078006,0.000000,0.024045,0.024011,0.022005,0.024001,0.642037,0.664948,0.664983,0.664983,1.023254,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.309274,1.288155,,1.309274,1.309274,,90.929007,,,,1.309274,1.288155,90.929007,,,,
4,conesQuarterSize,HALF,176,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,450,375,15,0.000001,0.012048,0.021970,0.021992,0.020988,0.022994,0.087997,0.012007,0.012006,0.387857,0.090072,0.090069,0.032855,0.000001,0.615997,0.021912,0.076922,0.076006,0.079999,0.074991,0.075010,0.000000,0.024958,0.021999,0.023015,0.021008,0.616046,0.639943,0.639980,0.639980,1.023254,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.361184,1.294019,,1.361184,,1.361184,77.778094,,,,1.361184,1.294019,77.778094,,,,
5,conesHalfSize,HALF,176,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX512,900,750,7,0.000001,0.014004,0.024629,0.021922,0.022964,0.024991,0.092623,0.011081,0.011080,0.410181,0.093572,0.093569,0.035313,0.000001,0.650995,0.021775,0.087960,0.085151,0.080901,0.081875,0.079916,0.000000,0.023396,0.025083,0.022063,0.022030,0.651072,0.671793,0.672013,0.672013,8.646686,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.181257,1.179689,,3.181257,3.181257,,18.609212,,,,3.181257,1.179689,18.609212,,,,
5,conesHalfSize,HALF,176,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,900,750,7,0.000000,0.011556,0.017742,0.018890,0.017940,0.018983,0.078443,0.008056,0.008054,0.342490,0.080591,0.080589,0.026914,0.000001,0.551000,0.020707,0.077258,0.071073,0.066065,0.065035,0.064974,0.000000,0.020434,0.020092,0.018081,0.019011,0.551047,0.571755,0.571980,0.571980,8.646686,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,2.932376,1.182048,,2.932376,,2.932376,14.245958,,,,2.932376,1.182048,14.245958,,,,
6,conesFullSizeCropped,HALF,176,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,AVX256,900,750,7,0.000000,0.003765,0.001804,0.000811,0.000868,0.000790,0.004222,0.001404,0.001403,0.050448,0.021942,0.021940,0.001853,0.000000,0.083382,0.000197,0.033290,0.010654,0.003667,0.001533,0.001015,0.000000,0.012689,0.003529,0.001737,0.003978,0.083416,0.083613,0.083804,0.083804,17.118423,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,2.962540,1.090702,,2.962540,2.962540,,0.968470,,,,2.962540,1.090702,0.968470,,,,
6,conesFullSizeCropped,HALF,176,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,176,DEFAULT,900,750,7,0.000000,0.001284,0.001414,0.000646,0.001121,0.001068,0.004291,0.001559,0.001559,0.155368,0.015691,0.015690,0.005058,0.000001,0.183366,0.000171,0.102364,0.027772,0.009001,0.009412,0.006787,0.000000,0.007468,0.002634,0.001249,0.004345,0.183401,0.183573,0.183736,0.183736,17.118423,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.435808,1.090947,,1.435808,,1.435808,1.006290,,,,1.435808,1.090947,1.006290,,,,
