Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,30,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,432,381,15,0.000000,0.000409,0.000528,0.000106,0.000033,0.000030,0.000703,0.000046,0.000045,0.014067,0.003298,0.003297,0.001268,0.000001,0.019875,0.000039,0.010755,0.002240,0.000670,0.000268,0.000140,0.000000,0.002328,0.000650,0.000230,0.000084,0.019913,0.019953,0.020016,0.020016,0.728926,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.611610,0.879409,,,0.611610,,1.000403,,,,,,,,,,,,0.611610,0.879409,1.000403,,,,
3,barn1,DOUBLE,30,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,432,381,15,0.000000,0.000416,0.000457,0.000104,0.000035,0.000030,0.000634,0.000043,0.000042,0.019806,0.003253,0.003252,0.001323,0.000000,0.025453,0.000039,0.014736,0.003454,0.001072,0.000357,0.000177,0.000000,0.002336,0.000606,0.000226,0.000084,0.025490,0.025529,0.025587,0.025587,0.728926,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.619230,0.884828,,,,0.619230,0.997160,,,,,,,,,,,,0.619230,0.884828,0.997160,,,,
4,conesQuarterSize,DOUBLE,30,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,450,375,15,0.000000,0.001071,0.001634,0.000353,0.000073,0.000044,0.002106,0.000095,0.000095,0.035767,0.008384,0.008383,0.003182,0.000001,0.050725,0.000042,0.029004,0.004569,0.001441,0.000493,0.000220,0.000000,0.006434,0.001242,0.000550,0.000141,0.050764,0.050806,0.050861,0.050861,1.528199,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.952864,0.859135,,0.952864,0.952864,,0.993475,,,,,,,,,,,,0.952864,0.859135,0.993475,,,,
4,conesQuarterSize,DOUBLE,30,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,450,375,15,0.000000,0.001070,0.001615,0.000351,0.000072,0.000047,0.002080,0.000068,0.000068,0.041132,0.008669,0.008668,0.003176,0.000001,0.056367,0.000040,0.032527,0.006004,0.001744,0.000582,0.000250,0.000000,0.006472,0.001441,0.000602,0.000155,0.056406,0.056451,0.056504,0.056504,1.528199,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.902113,0.854097,,0.902113,,0.902113,1.015121,,,,,,,,,,,,0.902113,0.854097,1.015121,,,,
5,conesHalfSize,DOUBLE,30,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.009700,0.015150,0.003318,0.000606,0.000155,0.019228,0.000181,0.000179,0.333834,0.068236,0.068234,0.028325,0.000001,0.460357,0.000103,0.255287,0.061829,0.012091,0.003669,0.000901,0.000000,0.050807,0.013288,0.002925,0.001289,0.460398,0.460504,0.460758,0.460758,12.549760,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.979042,0.783670,,0.979042,0.979042,,0.993334,,,,,,,,,,,,0.979042,0.783670,0.993334,,,,
5,conesHalfSize,DOUBLE,30,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.009731,0.015165,0.003341,0.000614,0.000243,0.019420,0.000253,0.000252,0.351893,0.069615,0.069613,0.028479,0.000001,0.479101,0.000105,0.266187,0.066374,0.013618,0.004109,0.001015,0.000000,0.051724,0.013503,0.003062,0.001287,0.479143,0.479245,0.479490,0.479490,12.549760,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.936285,0.780079,,0.936285,,0.936285,0.980070,,,,,,,,,,,,0.936285,0.780079,0.980070,,,,
6,conesFullSizeCropped,DOUBLE,30,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.023577,0.031571,0.008392,0.001826,0.001094,0.043877,0.000932,0.000930,0.773759,0.174804,0.174801,0.069211,0.000001,1.251202,0.000433,0.601184,0.132415,0.029632,0.009783,0.002070,0.000000,0.123728,0.030521,0.010221,0.003551,1.251246,1.251993,1.252229,1.252229,24.442308,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.941449,0.757338,,0.941449,0.941449,,1.268944,,,,,,,,,,,,0.941449,0.757338,1.268944,,,,
6,conesFullSizeCropped,DOUBLE,30,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.020181,0.029355,0.007087,0.001388,0.000519,0.038315,0.000344,0.000343,0.706622,0.142733,0.142730,0.055819,0.000001,0.966074,0.000102,0.529897,0.134073,0.031278,0.009378,0.001949,0.000000,0.104531,0.027037,0.008100,0.002531,0.966118,0.966219,0.966449,0.966449,24.442308,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.971567,0.763889,,0.971567,,0.971567,1.001044,,,,,,,,,,,,0.971567,0.763889,1.001044,,,,
0,tsukubaSetHalfSize,HALF,30,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,192,144,15,0.000000,0.000024,0.000026,0.000023,0.000018,0.000015,0.000082,0.000019,0.000019,0.000432,0.000286,0.000286,0.000039,0.000000,0.000880,0.000017,0.000153,0.000102,0.000061,0.000054,0.000058,0.000000,0.000113,0.000066,0.000056,0.000049,0.000898,0.000914,0.000921,0.000921,0.020362,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.862774,0.499177,0.862774,,0.862774,,1.115458,,,0.862774,0.499177,1.115458,,,,
0,tsukubaSetHalfSize,HALF,30,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,192,144,15,0.000000,0.000024,0.000025,0.000023,0.000018,0.000015,0.000082,0.000018,0.000018,0.000818,0.000292,0.000291,0.000094,0.000000,0.001327,0.000018,0.000391,0.000185,0.000104,0.000070,0.000063,0.000000,0.000114,0.000074,0.000053,0.000048,0.001344,0.001363,0.001370,0.001370,0.020362,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.936493,0.506843,0.936493,,,0.936493,1.039232,,,0.936493,0.506843,1.039232,,,,
1,tsukubaSet,HALF,30,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,384,288,15,0.000000,0.000084,0.000055,0.000030,0.000026,0.000020,0.000133,0.000037,0.000036,0.001245,0.000851,0.000851,0.000098,0.000000,0.002453,0.000024,0.000733,0.000229,0.000135,0.000081,0.000060,0.000000,0.000501,0.000177,0.000098,0.000077,0.002472,0.002497,0.002526,0.002526,0.132974,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.788352,0.942010,0.788352,,0.788352,,0.959767,,,0.788352,0.942010,0.959767,,,,
1,tsukubaSet,HALF,30,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,384,288,15,0.000000,0.000089,0.000055,0.000031,0.000026,0.000020,0.000132,0.000036,0.000036,0.002775,0.001024,0.001024,0.000162,0.000000,0.004226,0.000024,0.001856,0.000496,0.000203,0.000121,0.000090,0.000000,0.000596,0.000206,0.000136,0.000083,0.004248,0.004272,0.004298,0.004298,0.132974,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.673783,0.932858,0.673783,,,0.673783,1.007963,,,0.673783,0.932858,1.007963,,,,
2,venus,HALF,30,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,DEFAULT,434,383,15,0.000000,0.000769,0.001146,0.001026,0.000999,0.000999,0.004234,0.000486,0.000486,0.046174,0.005553,0.005553,0.001152,0.000000,0.058348,0.000960,0.023593,0.009828,0.005173,0.004018,0.003520,0.000000,0.002099,0.001260,0.001157,0.001028,0.058369,0.059295,0.059333,0.059333,0.459369,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.157911,0.958186,0.157911,,0.157911,,2.655393,,,0.157911,0.958186,2.655393,,,,
2,venus,HALF,30,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,DEFAULT,434,383,15,0.000000,0.000731,0.001101,0.001000,0.000981,0.000995,0.004109,0.000488,0.000488,0.065998,0.006287,0.006287,0.001209,0.000000,0.079496,0.000946,0.037441,0.013468,0.006031,0.004148,0.003541,0.000000,0.002703,0.001515,0.001070,0.001073,0.079519,0.080472,0.080509,0.080509,0.459369,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.113464,0.958136,0.113464,,,0.113464,2.242015,,,0.113464,0.958136,2.242015,,,,
3,barn1,HALF,30,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,432,381,15,0.000000,0.000209,0.000141,0.000053,0.000045,0.000027,0.000267,0.000065,0.000065,0.004182,0.001743,0.001743,0.000349,0.000000,0.006833,0.000028,0.002810,0.000822,0.000304,0.000161,0.000085,0.000000,0.000994,0.000334,0.000208,0.000211,0.006853,0.006881,0.006918,0.006918,0.728926,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.588232,0.883427,,,0.588232,,0.985916,,,0.588232,0.883427,0.985916,,,,
3,barn1,HALF,30,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,432,381,15,0.000000,0.000223,0.000139,0.000054,0.000048,0.000029,0.000279,0.000054,0.000054,0.006003,0.002350,0.002349,0.000340,0.000000,0.009270,0.000028,0.004137,0.001196,0.000408,0.000185,0.000097,0.000000,0.001436,0.000438,0.000290,0.000194,0.009287,0.009315,0.009354,0.009354,0.728926,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.593285,0.884698,,,,0.593285,1.016618,,,0.593285,0.884698,1.016618,,,,
4,conesQuarterSize,HALF,30,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,450,375,15,0.000000,0.000515,0.000320,0.000110,0.000087,0.000040,0.000554,0.000100,0.000100,0.009268,0.003870,0.003870,0.000630,0.000000,0.014960,0.000037,0.006450,0.001851,0.000540,0.000290,0.000126,0.000000,0.002196,0.000889,0.000387,0.000404,0.014990,0.015027,0.015078,0.015078,1.528199,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.633187,0.862525,,0.633187,0.633187,,0.997076,,,0.633187,0.862525,0.997076,,,,
4,conesQuarterSize,HALF,30,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,450,375,15,0.000000,0.000483,0.000308,0.000097,0.000089,0.000041,0.000536,0.000096,0.000096,0.011285,0.004963,0.004962,0.000653,0.000000,0.018044,0.000037,0.007903,0.002312,0.000624,0.000314,0.000137,0.000000,0.003038,0.001108,0.000379,0.000460,0.018076,0.018114,0.018161,0.018161,1.528199,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.607982,0.866451,,0.607982,,0.607982,0.985855,,,0.607982,0.866451,0.985855,,,,
5,conesHalfSize,HALF,30,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.003792,0.003931,0.001027,0.000253,0.000098,0.005306,0.000280,0.000279,0.101710,0.026777,0.026776,0.008402,0.000001,0.146466,0.000117,0.080511,0.015475,0.004208,0.001106,0.000462,0.000000,0.019256,0.004869,0.001902,0.000729,0.146507,0.146623,0.146843,0.146843,12.549760,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.770390,0.812796,,0.770390,0.770390,,0.984726,,,0.770390,0.812796,0.984726,,,,
5,conesHalfSize,HALF,30,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.003808,0.003937,0.001005,0.000274,0.000102,0.005284,0.000291,0.000291,0.113666,0.034627,0.034625,0.008557,0.000001,0.166096,0.000117,0.089377,0.017482,0.004974,0.001224,0.000535,0.000000,0.025263,0.006322,0.002268,0.000774,0.166138,0.166254,0.166453,0.166453,12.549760,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.704613,0.814422,,0.704613,,0.704613,0.996169,,,0.704613,0.814422,0.996169,,,,
6,conesFullSizeCropped,HALF,30,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.006332,0.010745,0.002425,0.000610,0.000170,0.013947,0.000170,0.000169,0.213701,0.055559,0.055558,0.016016,0.000001,0.307086,0.000103,0.159975,0.041552,0.008646,0.002517,0.000849,0.000000,0.040130,0.010152,0.003664,0.001618,0.307126,0.307230,0.307443,0.307443,24.442308,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.819329,0.763884,,0.819329,0.819329,,0.982603,,,0.819329,0.763884,0.982603,,,,
6,conesFullSizeCropped,HALF,30,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,30,AVX256,900,750,7,0.000000,0.006368,0.010634,0.002414,0.000589,0.000185,0.013801,0.000165,0.000165,0.241391,0.070449,0.070447,0.016149,0.000001,0.349075,0.000104,0.180811,0.046672,0.009495,0.002699,0.000887,0.000000,0.051284,0.012803,0.004451,0.001894,0.349128,0.349231,0.349423,0.349423,24.442308,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.750917,0.764056,,0.750917,,0.750917,1.000863,,,0.750917,0.764056,1.000863,,,,
