Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,DOUBLE,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.002276,0.003694,0.000854,0.000212,0.000098,YES,YES,YES,YES,YES,0.004915,0.000102,0.000101,0.090021,0.018690,0.018688,YES,0.007592,0.000001,0.123509,0.000111,0.067046,0.016256,0.003947,0.001565,0.000972,YES,YES,YES,YES,YES,0.000000,0.014262,0.002895,0.001181,0.000338,YES,YES,YES,YES,YES,0.123564,0.123674,0.123916,0.123916,9.489825,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.520754,No Data,3.664795,1.036359,6.314783,1.019744,
5,conesHalfSize,DOUBLE,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.002282,0.003900,0.000859,0.000216,0.000100,YES,YES,YES,YES,YES,0.005084,0.000127,0.000127,0.091841,0.018852,0.018849,YES,0.007476,0.000001,0.125923,0.000113,0.067778,0.016929,0.004280,0.001623,0.000991,YES,YES,YES,YES,YES,0.000000,0.014393,0.002900,0.001180,0.000339,YES,YES,YES,YES,YES,0.125975,0.126106,0.126363,0.126363,9.720668,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.506153,No Data,3.625026,1.007113,6.183132,No Data,
6,conesFullSizeCropped,DOUBLE,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000000,0.004495,0.007062,0.001789,0.000486,0.000183,YES,YES,YES,YES,YES,0.009508,0.000174,0.000173,0.181687,0.037618,0.037614,YES,0.015685,0.000001,0.249995,0.000121,0.138765,0.030454,0.007696,0.002816,0.001639,YES,YES,YES,YES,YES,0.000000,0.028004,0.006727,0.002216,0.000647,YES,YES,YES,YES,YES,0.250053,0.250174,0.250419,0.250419,19.234415,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.533247,No Data,3.709974,0.962395,3.618023,1.027207,
6,conesFullSizeCropped,DOUBLE,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.004597,0.007238,0.001821,0.000479,0.000186,YES,YES,YES,YES,YES,0.009708,0.000176,0.000175,0.187452,0.038748,0.038745,YES,0.015664,0.000001,0.256796,0.000123,0.143166,0.031708,0.008002,0.002804,0.001699,YES,YES,YES,YES,YES,0.000000,0.028438,0.006796,0.002393,0.000670,YES,YES,YES,YES,YES,0.256857,0.256983,0.257232,0.257232,19.078688,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.509504,No Data,3.646471,0.978642,3.495520,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,192,144,0.000000,0.000020,0.000021,0.000015,0.000013,0.000011,YES,YES,YES,YES,YES,0.000060,0.000015,0.000015,0.000369,0.000158,0.000158,YES,0.000029,0.000000,0.000654,0.000012,0.000133,0.000079,0.000051,0.000058,0.000047,YES,YES,YES,YES,YES,0.000000,0.000044,0.000045,0.000033,0.000035,YES,YES,YES,YES,YES,0.000666,0.000678,0.000683,0.000683,0.009958,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.014448,1.043222,1.020704,927.108122,1.864739,
0,tsukubaSetHalfSize,HALF,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,192,144,0.000000,0.000019,0.000021,0.000015,0.000012,0.000011,YES,YES,YES,YES,YES,0.000060,0.000014,0.000014,0.000866,0.000161,0.000160,YES,0.000119,0.000000,0.001239,0.000012,0.000435,0.000186,0.000108,0.000077,0.000054,YES,YES,YES,YES,YES,0.000000,0.000048,0.000045,0.000032,0.000034,YES,YES,YES,YES,YES,0.001253,0.001265,0.001273,0.001273,0.010715,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.939389,0.970224,0.963174,2.534178,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,384,288,0.000000,0.000062,0.000063,0.000041,0.000037,0.000036,YES,YES,YES,YES,YES,0.000178,0.000044,0.000043,0.001131,0.000373,0.000373,YES,0.000088,0.000000,0.001877,0.000033,0.000491,0.000237,0.000145,0.000113,0.000141,YES,YES,YES,YES,YES,0.000000,0.000151,0.000066,0.000063,0.000090,YES,YES,YES,YES,YES,0.001891,0.001925,0.001945,0.001945,0.092667,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.025217,1.066714,1.351747,2.056253,1.541527,
1,tsukubaSet,HALF,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,384,288,0.000000,0.000062,0.000094,0.000092,0.000110,0.000081,YES,YES,YES,YES,YES,0.000379,0.000099,0.000099,0.001658,0.000571,0.000571,YES,0.000100,0.000000,0.002880,0.000075,0.000644,0.000368,0.000234,0.000203,0.000225,YES,YES,YES,YES,YES,0.000000,0.000139,0.000133,0.000139,0.000170,YES,YES,YES,YES,YES,0.002895,0.002972,0.002999,0.002999,0.100771,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.143368,0.958084,1.230965,211.642203,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,434,383,0.000000,0.000102,0.000082,0.000043,0.000033,0.000032,YES,YES,YES,YES,YES,0.000189,0.000042,0.000042,0.002053,0.000448,0.000447,YES,0.000117,0.000000,0.002957,0.000035,0.001059,0.000432,0.000218,0.000175,0.000170,YES,YES,YES,YES,YES,0.000000,0.000198,0.000087,0.000064,0.000099,YES,YES,YES,YES,YES,0.002973,0.003008,0.003045,0.003045,0.317524,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.209612,1.158922,1.386230,208.800396,1.335212,
2,venus,HALF,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,434,383,0.000000,0.000079,0.000092,0.000080,0.000076,0.000061,YES,YES,YES,YES,YES,0.000301,0.000084,0.000083,0.002477,0.000633,0.000633,YES,0.000128,0.000000,0.003949,0.000055,0.001126,0.000530,0.000379,0.000236,0.000236,YES,YES,YES,YES,YES,0.000000,0.000160,0.000141,0.000119,0.000199,YES,YES,YES,YES,YES,0.003972,0.004036,0.004065,0.004065,0.316747,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.069985,1.002270,1.389557,156.436311,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,432,381,0.000000,0.000147,0.000108,0.000054,0.000047,0.000036,YES,YES,YES,YES,YES,0.000245,0.000066,0.000066,0.002784,0.000719,0.000718,YES,0.000137,0.000000,0.004107,0.000036,0.001512,0.000596,0.000261,0.000214,0.000203,YES,YES,YES,YES,YES,0.000000,0.000336,0.000123,0.000119,0.000136,YES,YES,YES,YES,YES,0.004123,0.004159,0.004196,0.004196,0.526003,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.220850,0.983747,1.224238,151.681610,1.187817,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,432,381,0.000000,0.000112,0.000100,0.000077,0.000089,0.000066,YES,YES,YES,YES,YES,0.000355,0.000112,0.000111,0.003087,0.000901,0.000901,YES,0.000137,0.000000,0.004856,0.000058,0.001414,0.000644,0.000440,0.000293,0.000279,YES,YES,YES,YES,YES,0.000000,0.000266,0.000165,0.000200,0.000255,YES,YES,YES,YES,YES,0.004875,0.004937,0.004984,0.004984,0.523343,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.100637,1.095346,1.232229,127.680454,No Data,
4,conesQuarterSize,HALF,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,450,375,0.000000,0.000418,0.000166,0.000128,0.000129,0.000084,YES,YES,YES,YES,YES,0.000502,0.000249,0.000249,0.004744,0.002310,0.002309,YES,0.000176,0.000000,0.008361,0.000060,0.002469,0.000834,0.000530,0.000337,0.000412,YES,YES,YES,YES,YES,0.000000,0.000773,0.000270,0.000375,0.000884,YES,YES,YES,YES,YES,0.008380,0.008448,0.008498,0.008498,1.143739,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.110461,1.126706,1.152457,75.428940,1.053486,
4,conesQuarterSize,HALF,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,450,375,0.000000,0.000285,0.000170,0.000137,0.000224,0.000112,YES,YES,YES,YES,YES,0.000640,0.000232,0.000231,0.005242,0.002243,0.002242,YES,0.000212,0.000000,0.008787,0.000092,0.002772,0.000881,0.000548,0.000469,0.000547,YES,YES,YES,YES,YES,0.000000,0.000576,0.000290,0.000678,0.000717,YES,YES,YES,YES,YES,0.008819,0.008901,0.008953,0.008953,1.142150,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.122706,1.251033,1.159313,71.580761,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000000,0.001105,0.000990,0.000249,0.000117,0.000262,YES,YES,YES,YES,YES,0.001633,0.000549,0.000549,0.027655,0.008184,0.008182,YES,0.001817,0.000001,0.040995,0.000130,0.020716,0.004615,0.001313,0.000681,0.000526,YES,YES,YES,YES,YES,0.000000,0.005476,0.001516,0.000593,0.000639,YES,YES,YES,YES,YES,0.041058,0.041238,0.041590,0.041590,9.566623,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.551580,2.762239,1.066249,16.398020,1.035204,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.001235,0.000977,0.000245,0.000149,0.000309,YES,YES,YES,YES,YES,0.001666,0.000607,0.000607,0.028905,0.008384,0.008383,YES,0.001894,0.000001,0.042592,0.000119,0.021634,0.004708,0.001305,0.000675,0.000514,YES,YES,YES,YES,YES,0.000000,0.005760,0.001446,0.000584,0.000649,YES,YES,YES,YES,YES,0.042646,0.042767,0.043054,0.043054,9.574663,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.485554,2.734615,1.067484,15.933089,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.001812,0.002511,0.000615,0.000194,0.000397,YES,YES,YES,YES,YES,0.003731,0.000837,0.000836,0.054413,0.017173,0.017171,YES,0.004193,0.000001,0.082093,0.000118,0.041929,0.008288,0.002023,0.001045,0.000836,YES,YES,YES,YES,YES,0.000000,0.011891,0.002900,0.001156,0.001226,YES,YES,YES,YES,YES,0.082147,0.082265,0.082526,0.082526,18.868532,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.618091,3.106365,0.989536,8.918169,1.043906,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.001869,0.002613,0.000624,0.000193,0.000375,YES,YES,YES,YES,YES,0.003785,0.000917,0.000916,0.057638,0.017388,0.017386,YES,0.004148,0.000001,0.085742,0.000119,0.044418,0.008974,0.002329,0.001104,0.000859,YES,YES,YES,YES,YES,0.000000,0.011934,0.003031,0.001173,0.001340,YES,YES,YES,YES,YES,0.085797,0.085914,0.086150,0.086150,18.846562,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.521315,3.043084,0.990913,8.551137,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,1.89559,1.2566
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.15565,1.16209
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,1.05265,1.04602
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,2.98029,3.53329
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,129.369,66.0837
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.23947,1.07086
Speedup over AVX256 CPU vectorization - FLOAT,1.10557,1.08286
Speedup using CPU vectorization - FLOAT,2.19568,2.15891
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,115.334,61.249
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.37498,1.17112
Speedup over AVX256 CPU vectorization - DOUBLE,1.05452,1.04426
Speedup using CPU vectorization - DOUBLE,1.49967,1.52949
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,141.768,73.5049
Speedup w/ templated disparity count (known at compile-time) - HALF,1.29456,1.18782
Speedup over AVX256 CPU vectorization - HALF,1.11401,1.11756
Speedup using CPU vectorization - HALF,2.72396,2.50437
Speedup relative to AMD Rome (48 Cores) - All Runs,1.93037,1.23598
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.15155,1.15592
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,129.659,69.8699
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.31397,1.17112
Speedup using double-precision relative to float (actually slowdown),0.639644,0.652539
Speedup using half-precision relative to float,1.2238,1.13304
