Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,DOUBLE,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,900,750,0.000001,0.006473,0.008706,0.002072,0.000278,0.000096,YES,YES,YES,YES,YES,0.011163,0.000240,0.000237,0.203033,0.049823,0.049820,YES,0.016991,0.000001,0.287774,0.000059,0.158179,0.037353,0.005565,0.001360,0.000572,YES,YES,YES,YES,YES,0.000000,0.038182,0.009227,0.001791,0.000610,YES,YES,YES,YES,YES,0.287829,0.287883,0.288209,0.288209,7.793600,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.500822,No Data,1.575689,1.261916,1.001278,1.026614,
5,conesHalfSize,DOUBLE,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,900,750,0.000001,0.006488,0.008692,0.002076,0.000281,0.000095,YES,YES,YES,YES,YES,0.011143,0.000259,0.000258,0.210663,0.049888,0.049885,YES,0.016991,0.000001,0.295434,0.000059,0.163266,0.039012,0.006206,0.001603,0.000621,YES,YES,YES,YES,YES,0.000000,0.038210,0.009237,0.001770,0.000670,YES,YES,YES,YES,YES,0.295488,0.295554,0.295880,0.295880,7.789816,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.491814,No Data,1.548160,1.256745,0.998348,No Data,
6,conesFullSizeCropped,DOUBLE,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,900,750,0.000001,0.013940,0.017760,0.004231,0.000818,0.000207,YES,YES,YES,YES,YES,0.023030,0.000506,0.000505,0.428848,0.113282,0.113279,YES,0.034269,0.000002,0.614531,0.000061,0.328164,0.078442,0.017350,0.003733,0.001171,YES,YES,YES,YES,YES,0.000000,0.087439,0.019144,0.005225,0.001515,YES,YES,YES,YES,YES,0.614588,0.614650,0.615003,0.615003,16.541250,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.496825,No Data,1.510641,1.119087,0.997290,1.029196,
6,conesFullSizeCropped,DOUBLE,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,900,750,0.000001,0.013908,0.017680,0.004236,0.000822,0.000220,YES,YES,YES,YES,YES,0.022980,0.000531,0.000529,0.445642,0.114755,0.114751,YES,0.034279,0.000001,0.632476,0.000063,0.341656,0.080668,0.018099,0.003960,0.001263,YES,YES,YES,YES,YES,0.000000,0.088882,0.019134,0.005231,0.001555,YES,YES,YES,YES,YES,0.632540,0.632607,0.632958,0.632958,16.562913,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.485108,No Data,1.481914,1.127290,0.995733,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,12,AVX512,192,144,0.000000,0.000021,0.000018,0.000008,0.000008,0.000007,YES,YES,YES,YES,YES,0.000041,0.000007,0.000007,0.000224,0.000086,0.000085,YES,0.000014,0.000000,0.000394,0.000006,0.000096,0.000040,0.000027,0.000034,0.000026,YES,YES,YES,YES,YES,0.000000,0.000030,0.000014,0.000022,0.000017,YES,YES,YES,YES,YES,0.000405,0.000411,0.000421,0.000421,0.006991,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.024952,1.692874,1.453955,2.209779,1.992404,
0,tsukubaSetHalfSize,HALF,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000014,0.000014,0.000012,0.000010,0.000009,YES,YES,YES,YES,YES,0.000045,0.000008,0.000008,0.000560,0.000121,0.000120,YES,0.000056,0.000000,0.000806,0.000009,0.000293,0.000107,0.000063,0.000056,0.000040,YES,YES,YES,YES,YES,0.000000,0.000022,0.000038,0.000028,0.000031,YES,YES,YES,YES,YES,0.000819,0.000829,0.000838,0.000838,0.006942,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.011228,1.473535,1.486661,1.336173,No Data,
1,tsukubaSet,HALF,16,8,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX256,384,288,0.000000,0.000045,0.000040,0.000022,0.000021,0.000019,YES,YES,YES,YES,YES,0.000104,0.000022,0.000022,0.000696,0.000256,0.000254,YES,0.000046,0.000000,0.001172,0.000017,0.000376,0.000132,0.000076,0.000056,0.000054,YES,YES,YES,YES,YES,0.000000,0.000082,0.000046,0.000063,0.000065,YES,YES,YES,YES,YES,0.001188,0.001204,0.001249,0.001249,0.075464,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.050376,1.661574,1.659910,1.223046,1.653560,
1,tsukubaSet,HALF,16,8,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX256,384,288,0.000000,0.000048,0.000039,0.000022,0.000022,0.000020,YES,YES,YES,YES,YES,0.000104,0.000019,0.000019,0.001493,0.000253,0.000251,YES,0.000058,0.000000,0.001979,0.000017,0.000942,0.000274,0.000130,0.000077,0.000063,YES,YES,YES,YES,YES,0.000000,0.000082,0.000046,0.000062,0.000058,YES,YES,YES,YES,YES,0.001999,0.002016,0.002065,0.002065,0.074806,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.169691,1.391253,1.658227,1.213746,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,434,383,0.000000,0.000085,0.000063,0.000027,0.000020,0.000022,YES,YES,YES,YES,YES,0.000133,0.000028,0.000027,0.001353,0.000316,0.000315,YES,0.000046,0.000000,0.001958,0.000018,0.000737,0.000230,0.000130,0.000079,0.000171,YES,YES,YES,YES,YES,0.000000,0.000120,0.000058,0.000025,0.000106,YES,YES,YES,YES,YES,0.001976,0.001993,0.002065,0.002065,0.221717,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.024873,1.708324,1.985241,1.036633,1.482861,
2,venus,HALF,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,434,383,0.000000,0.000088,0.000070,0.000039,0.000048,0.000038,YES,YES,YES,YES,YES,0.000202,0.000034,0.000034,0.002101,0.000453,0.000451,YES,0.000064,0.000000,0.002958,0.000029,0.001161,0.000383,0.000212,0.000147,0.000171,YES,YES,YES,YES,YES,0.000000,0.000171,0.000066,0.000061,0.000161,YES,YES,YES,YES,YES,0.002981,0.003013,0.003063,0.003063,0.222236,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.081402,1.330302,1.980496,0.992344,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,432,381,0.000000,0.000120,0.000087,0.000033,0.000020,0.000024,YES,YES,YES,YES,YES,0.000165,0.000037,0.000036,0.001934,0.000522,0.000520,YES,0.000055,0.000000,0.002835,0.000019,0.001095,0.000328,0.000168,0.000091,0.000244,YES,YES,YES,YES,YES,0.000000,0.000208,0.000098,0.000067,0.000149,YES,YES,YES,YES,YES,0.002854,0.002880,0.002953,0.002953,0.402340,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.178569,1.397686,1.600519,1.052189,1.387579,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,432,381,0.000000,0.000121,0.000094,0.000044,0.000048,0.000032,YES,YES,YES,YES,YES,0.000218,0.000035,0.000035,0.002770,0.000772,0.000770,YES,0.000069,0.000000,0.003995,0.000028,0.001671,0.000497,0.000258,0.000139,0.000186,YES,YES,YES,YES,YES,0.000000,0.000329,0.000125,0.000138,0.000189,YES,YES,YES,YES,YES,0.004019,0.004047,0.004098,0.004098,0.401126,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.223927,1.332199,1.607670,1.040467,No Data,
4,conesQuarterSize,HALF,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,450,375,0.000000,0.000222,0.000184,0.000093,0.000114,0.000054,YES,YES,YES,YES,YES,0.000450,0.000064,0.000064,0.003707,0.002065,0.002063,YES,0.000159,0.000000,0.006684,0.000033,0.002249,0.000582,0.000281,0.000148,0.000413,YES,YES,YES,YES,YES,0.000000,0.000950,0.000500,0.000265,0.000373,YES,YES,YES,YES,YES,0.006733,0.006766,0.006848,0.006848,0.887412,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.622725,1.398221,1.485342,0.999942,1.148289,
4,conesQuarterSize,HALF,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,450,375,0.000000,0.000227,0.000182,0.000086,0.000073,0.000037,YES,YES,YES,YES,YES,0.000380,0.000056,0.000055,0.004883,0.002003,0.002001,YES,0.000157,0.000000,0.007709,0.000029,0.003179,0.000805,0.000337,0.000167,0.000400,YES,YES,YES,YES,YES,0.000000,0.000946,0.000471,0.000233,0.000332,YES,YES,YES,YES,YES,0.007752,0.007782,0.007863,0.007863,0.887414,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.521676,1.424333,1.492100,1.021626,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.001922,0.002226,0.000492,0.000182,0.000183,YES,YES,YES,YES,YES,0.003078,0.000404,0.000402,0.047548,0.018321,0.018319,YES,0.004500,0.000001,0.075866,0.000058,0.039099,0.006485,0.001185,0.000505,0.000265,YES,YES,YES,YES,YES,0.000000,0.013806,0.002711,0.001139,0.000664,YES,YES,YES,YES,YES,0.075922,0.075978,0.076306,0.076306,7.927797,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.891625,1.505538,1.286663,1.000291,1.043082,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.001914,0.002230,0.000494,0.000176,0.000158,YES,YES,YES,YES,YES,0.003052,0.000497,0.000495,0.050654,0.018384,0.018381,YES,0.004502,0.000001,0.079142,0.000059,0.040810,0.007523,0.001404,0.000578,0.000309,YES,YES,YES,YES,YES,0.000000,0.013884,0.002722,0.001154,0.000650,YES,YES,YES,YES,YES,0.079195,0.079255,0.079593,0.079593,7.925314,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.828274,1.479226,1.289640,1.000053,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.004968,0.005511,0.001164,0.000305,0.000281,YES,YES,YES,YES,YES,0.007255,0.000581,0.000579,0.106323,0.039133,0.039129,YES,0.009047,0.000001,0.167310,0.000060,0.083305,0.018857,0.002856,0.000871,0.000450,YES,YES,YES,YES,YES,0.000000,0.028823,0.006686,0.002319,0.001320,YES,YES,YES,YES,YES,0.167367,0.167431,0.167771,0.167771,16.505279,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.821225,1.528017,1.131220,1.001511,1.022377,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.004950,0.005502,0.001153,0.000311,0.000257,YES,YES,YES,YES,YES,0.007222,0.000632,0.000629,0.109939,0.039274,0.039271,YES,0.009039,0.000002,0.171075,0.000060,0.085593,0.019768,0.003192,0.000931,0.000472,YES,YES,YES,YES,YES,0.000000,0.028902,0.006684,0.002344,0.001343,YES,YES,YES,YES,YES,0.171133,0.171188,0.171525,0.171525,16.895899,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.790134,1.528410,1.105316,0.999197,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,1.54679,1.54099
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.50187,1.50965
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,1.5651,1.61148
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,1.54685,1.54099
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,1.1433,1.02673
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.39923,1.44098
Speedup over AVX256 CPU vectorization - FLOAT,1.09121,1.06943
Speedup using CPU vectorization - FLOAT,2.3481,2.39173
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,1.06376,1.00389
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.39766,1.19141
Speedup over AVX256 CPU vectorization - DOUBLE,1.0581,1
Speedup using CPU vectorization - DOUBLE,1.5372,1.56911
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,1.13291,1.02913
Speedup w/ templated disparity count (known at compile-time) - HALF,1.3913,1.38758
Speedup over AVX256 CPU vectorization - HALF,1.06135,1.07175
Speedup using CPU vectorization - HALF,3.25401,3.17291
Speedup relative to AMD Rome (48 Cores) - All Runs,1.50865,1.52587
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.50128,1.49091
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,1.12049,1.00389
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.41308,1.38758
Speedup using double-precision relative to float (actually slowdown),0.510109,0.488461
Speedup using half-precision relative to float,1.37433,1.20125
