Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
3,barn1,DOUBLE,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,256 x 2,64 x 1,16 x 1,16 x 1,32 x 3,16 x 1,64 x 1,32 x 1,256 x 1,32 x 1,16 x 1,256 x 1,16 x 1,128 x 1,128 x 1,16 x 1,256 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,432,381,0.000000,0.000058,0.000118,0.000048,0.000032,0.000030,YES,YES,YES,YES,YES,0.000229,0.000007,0.000007,0.011478,0.000590,0.000590,YES,0.000236,0.000000,0.012599,0.000179,0.008070,0.001819,0.000686,0.000459,0.000445,YES,YES,YES,YES,YES,0.000000,0.000389,0.000109,0.000051,0.000040,YES,YES,YES,YES,YES,0.012611,0.012788,0.012876,0.012876,0.531117,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,0.563619,No Data,1.233991,1.214373,1.092606,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,32 x 8,32 x 1,16 x 1,128 x 2,64 x 1,16 x 1,32 x 1,32 x 6,32 x 5,32 x 1,64 x 1,64 x 1,16 x 1,32 x 3,32 x 1,16 x 1,32 x 1,32 x 4,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,450,375,0.000000,0.000130,0.000227,0.000085,0.000065,0.000060,YES,YES,YES,YES,YES,0.000436,0.000008,0.000008,0.023150,0.001199,0.001199,YES,0.000489,0.000000,0.025411,0.000178,0.016475,0.004218,0.001163,0.000673,0.000616,YES,YES,YES,YES,YES,0.000000,0.000815,0.000216,0.000096,0.000071,YES,YES,YES,YES,YES,0.025421,0.025594,0.025684,0.025684,1.250526,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,0.391244,No Data,1.899323,1.049902,1.100041,1.183893,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,128 x 3,128 x 1,16 x 1,128 x 3,128 x 1,16 x 1,16 x 1,32 x 1,256 x 1,32 x 1,16 x 1,32 x 1,16 x 1,128 x 3,64 x 5,16 x 1,16 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,450,375,0.000000,0.000130,0.000228,0.000084,0.000064,0.000059,YES,YES,YES,YES,YES,0.000435,0.000008,0.000008,0.027869,0.001207,0.001207,YES,0.000482,0.000000,0.030135,0.000177,0.019327,0.005092,0.001623,0.001005,0.000823,YES,YES,YES,YES,YES,0.000000,0.000822,0.000220,0.000097,0.000069,YES,YES,YES,YES,YES,0.030145,0.030318,0.030407,0.030407,1.247353,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,0.603576,No Data,1.651388,1.046400,1.045555,No Data,
5,conesHalfSize,DOUBLE,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,64 x 2,16 x 1,16 x 1,32 x 1,64 x 1,64 x 1,16 x 1,32 x 5,64 x 3,32 x 5,32 x 1,64 x 1,16 x 1,32 x 1,32 x 3,32 x 6,16 x 1,64 x 4,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,900,750,0.000000,0.001066,0.001736,0.000437,0.000156,0.000116,YES,YES,YES,YES,YES,0.002446,0.000019,0.000019,0.238673,0.008536,0.008535,YES,0.003865,0.000000,0.254614,0.000682,0.177380,0.044991,0.011094,0.002831,0.001578,YES,YES,YES,YES,YES,0.000000,0.006281,0.001641,0.000439,0.000182,YES,YES,YES,YES,YES,0.254627,0.255314,0.255615,0.255615,10.074727,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,0.424371,No Data,1.776609,0.976192,1.030855,0.910406,
5,conesHalfSize,DOUBLE,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,256 x 1,32 x 2,16 x 1,256 x 2,32 x 2,32 x 2,16 x 1,32 x 1,256 x 1,64 x 5,256 x 1,16 x 1,16 x 1,32 x 1,32 x 3,32 x 1,16 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,900,750,0.000000,0.001058,0.001738,0.000438,0.000156,0.000117,YES,YES,YES,YES,YES,0.002448,0.000019,0.000019,0.215730,0.008535,0.008535,YES,0.003830,0.000000,0.231679,0.000686,0.155214,0.042004,0.011481,0.004531,0.002301,YES,YES,YES,YES,YES,0.000000,0.006286,0.001627,0.000440,0.000184,YES,YES,YES,YES,YES,0.231692,0.232410,0.232713,0.232713,10.087350,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,0.637109,No Data,1.968383,0.970504,1.059646,No Data,
6,conesFullSizeCropped,DOUBLE,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,64 x 4,64 x 2,32 x 1,32 x 1,64 x 2,32 x 1,16 x 1,32 x 5,64 x 3,32 x 5,32 x 1,32 x 1,16 x 1,64 x 1,64 x 3,64 x 3,16 x 1,128 x 2,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,900,750,0.000000,0.002580,0.003490,0.000875,0.000304,0.000219,YES,YES,YES,YES,YES,0.004887,0.000033,0.000033,0.470882,0.017234,0.017234,YES,0.007689,0.000000,0.503349,0.000681,0.347983,0.088780,0.023484,0.006652,0.003842,YES,YES,YES,YES,YES,0.000000,0.012714,0.003285,0.000878,0.000350,YES,YES,YES,YES,YES,0.503362,0.504042,0.504343,0.504343,20.191612,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,0.444552,No Data,1.842094,0.916772,1.026149,0.945676,
6,conesFullSizeCropped,DOUBLE,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,64 x 8,256 x 2,32 x 1,256 x 1,64 x 1,64 x 1,16 x 1,32 x 1,256 x 1,32 x 5,16 x 1,256 x 1,16 x 1,32 x 1,32 x 3,32 x 1,16 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,900,750,0.000000,0.002561,0.003484,0.000868,0.000301,0.000220,YES,YES,YES,YES,YES,0.004873,0.000033,0.000033,0.443778,0.017129,0.017129,YES,0.007572,0.000000,0.475948,0.000683,0.319624,0.083882,0.023458,0.011024,0.005416,YES,YES,YES,YES,YES,0.000000,0.012631,0.003279,0.000873,0.000351,YES,YES,YES,YES,YES,0.475960,0.476643,0.476946,0.476946,20.174005,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,0.661407,No Data,1.966661,0.925508,1.049189,No Data,
0,tsukubaSetHalfSize,HALF,16,8,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,64 x 8,16 x 1,256 x 1,256 x 1,128 x 1,128 x 1,32 x 2,256 x 2,64 x 2,256 x 1,16 x 1,32 x 2,16 x 1,64 x 1,256 x 1,32 x 1,256 x 1,32 x 3,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,192,144,0.000000,0.000007,0.000015,0.000015,0.000015,0.000015,YES,YES,YES,YES,YES,0.000060,0.000007,0.000007,0.000291,0.000069,0.000068,YES,0.000009,0.000000,0.000443,0.000058,0.000064,0.000058,0.000057,0.000057,0.000057,YES,YES,YES,YES,YES,0.000000,0.000018,0.000017,0.000017,0.000016,YES,YES,YES,YES,YES,0.000453,0.000511,0.000530,0.000530,0.009751,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,0.963631,1.342232,1.042393,1.011182,1.463794,
0,tsukubaSetHalfSize,HALF,16,8,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,256 x 2,128 x 1,64 x 2,128 x 1,64 x 1,128 x 1,64 x 1,32 x 6,32 x 6,128 x 1,128 x 1,64 x 1,16 x 1,128 x 1,64 x 2,256 x 1,64 x 1,256 x 2,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,192,144,0.000000,0.000007,0.000015,0.000014,0.000014,0.000014,YES,YES,YES,YES,YES,0.000058,0.000006,0.000006,0.000541,0.000067,0.000067,YES,0.000010,0.000000,0.000690,0.000058,0.000113,0.000113,0.000108,0.000108,0.000100,YES,YES,YES,YES,YES,0.000000,0.000017,0.000017,0.000017,0.000016,YES,YES,YES,YES,YES,0.000699,0.000757,0.000777,0.000777,0.009722,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.034556,1.590233,1.061568,1.058862,No Data,
1,tsukubaSet,HALF,16,8,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,128 x 2,64 x 2,64 x 1,64 x 1,64 x 2,64 x 2,64 x 2,32 x 4,32 x 6,64 x 1,64 x 2,64 x 1,16 x 1,64 x 2,64 x 1,64 x 1,64 x 2,32 x 4,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12010,12010,384,288,0.000000,0.000010,0.000018,0.000017,0.000016,0.000016,YES,YES,YES,YES,YES,0.000067,0.000006,0.000006,0.000449,0.000115,0.000115,YES,0.000034,0.000000,0.000683,0.000126,0.000186,0.000075,0.000063,0.000062,0.000063,YES,YES,YES,YES,YES,0.000000,0.000048,0.000021,0.000020,0.000026,YES,YES,YES,YES,YES,0.000693,0.000820,0.000880,0.000880,0.117615,,1.489674,1.489674,0.398908,0.222991,0.073767,0.023257,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004892,0.004892,0.002478,0.000461,0.000326,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.218951,2.356943,1.065023,1.002753,1.775932,
