Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000095,0.000100,0.000035,0.000027,0.000021,0.000183,0.000016,0.000016,0.006110,0.000818,0.000817,0.000234,0.000000,0.007458,0.000022,0.004313,0.001145,0.000332,0.000197,0.000117,0.000000,0.000525,0.000172,0.000077,0.000042,0.007490,0.007513,0.007534,0.007534,0.497236,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.624158,1.289176,,,1.624158,,0.998294,1.070433,1.321335,,,,,,,,,,1.624158,1.289176,0.998294,1.070433,,0.485203,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000093,0.000098,0.000036,0.000027,0.000022,0.000183,0.000017,0.000016,0.006650,0.000799,0.000798,0.000241,0.000000,0.007987,0.000024,0.004709,0.001235,0.000359,0.000214,0.000124,0.000000,0.000511,0.000166,0.000078,0.000042,0.008020,0.008044,0.008065,0.008065,0.497236,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.970167,1.297120,,,,1.970167,1.001925,1.070433,1.332397,,,,,,,,,,1.970167,1.297120,1.001925,1.070433,,0.484322,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000288,0.000295,0.000072,0.000035,0.000026,0.000427,0.000029,0.000028,0.016673,0.002485,0.002484,0.001018,0.000001,0.020929,0.000022,0.012866,0.002481,0.000730,0.000391,0.000208,0.000000,0.001884,0.000384,0.000143,0.000070,0.020973,0.020995,0.021016,0.021016,1.220476,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.321156,1.075752,,2.321156,2.321156,,0.999060,1.016975,1.116208,,,,,,,,,,2.321156,1.075752,0.999060,1.016975,,0.415283,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000280,0.000291,0.000070,0.000034,0.000027,0.000425,0.000028,0.000028,0.017033,0.002497,0.002496,0.001007,0.000000,0.021286,0.000022,0.013068,0.002573,0.000764,0.000390,0.000216,0.000000,0.001907,0.000373,0.000146,0.000073,0.021322,0.021343,0.021373,0.021373,1.220476,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.349399,1.069443,,2.349399,,2.349399,1.002224,1.016975,1.136788,,,,,,,,,,2.349399,1.069443,1.002224,1.016975,,0.423046,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003398,0.004200,0.000657,0.000120,0.000057,0.005034,0.000069,0.000067,0.153764,0.025450,0.025447,0.008675,0.000001,0.196284,0.000283,0.116237,0.029916,0.005466,0.001431,0.000706,0.000000,0.019054,0.005030,0.001127,0.000238,0.196324,0.196624,0.196708,0.196708,8.866596,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.308642,1.109205,,2.308642,2.308642,,0.999469,1.037172,1.090459,,,,,,,,,,2.308642,1.109205,0.999469,1.037172,,0.487058,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003340,0.004262,0.000658,0.000120,0.000058,0.005097,0.000068,0.000067,0.160989,0.025517,0.025515,0.008646,0.000001,0.203634,0.000287,0.121488,0.031265,0.005840,0.001519,0.000830,0.000000,0.019048,0.005025,0.001272,0.000264,0.203675,0.203939,0.204020,0.204020,8.866596,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.245217,1.104123,,2.245217,,2.245217,1.000964,1.037172,1.061484,,,,,,,,,,2.245217,1.104123,1.000964,1.037172,,0.484934,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.007082,0.008540,0.001938,0.000306,0.000099,0.010872,0.000113,0.000112,0.317535,0.054281,0.054278,0.016809,0.000001,0.406804,0.000264,0.237303,0.060503,0.014926,0.002799,0.002066,0.000000,0.040810,0.010089,0.002805,0.000644,0.406847,0.407106,0.407186,0.407186,17.449259,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.281631,1.060853,,2.281631,2.281631,,0.998395,1.019527,1.087608,,,,,,,,,,2.281631,1.060853,0.998395,1.019527,,0.491220,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.007263,0.008371,0.001955,0.000323,0.000092,0.010742,0.000113,0.000111,0.325437,0.054244,0.054242,0.016699,0.000002,0.414733,0.000267,0.242501,0.061917,0.015922,0.002922,0.002166,0.000000,0.041024,0.010097,0.002613,0.000666,0.414789,0.415056,0.415137,0.415137,17.449259,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.259471,1.070028,,2.259471,,2.259471,0.999141,1.019527,1.093945,,,,,,,,,,2.259471,1.070028,0.999141,1.019527,,0.485283,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,NEON,192,144,15,0.000000,0.000010,0.000008,0.000006,0.000005,0.000005,0.000024,0.000003,0.000003,0.000256,0.000058,0.000058,0.000016,0.000000,0.000368,0.000005,0.000146,0.000049,0.000025,0.000019,0.000017,0.000000,0.000028,0.000014,0.000009,0.000006,0.000381,0.000386,0.000391,0.000391,0.013590,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.823204,0.747891,1.823204,,1.823204,,1.531846,1.551506,1.561339,1.823204,0.747891,1.531846,1.551506,0.939741,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000008,0.000011,0.000010,0.000009,0.000009,0.000040,0.000005,0.000005,0.000447,0.000061,0.000060,0.000018,0.000000,0.000579,0.000009,0.000237,0.000095,0.000046,0.000033,0.000032,0.000000,0.000021,0.000017,0.000012,0.000010,0.000593,0.000602,0.000606,0.000606,0.013590,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,2.037956,0.759378,2.037956,,,2.037956,1.222579,1.551506,1.651361,2.037956,0.759378,1.222579,1.551506,1.033279,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,NEON,384,288,15,0.000000,0.000027,0.000023,0.000015,0.000014,0.000014,0.000067,0.000009,0.000008,0.000848,0.000188,0.000188,0.000044,0.000000,0.001184,0.000013,0.000512,0.000161,0.000075,0.000052,0.000047,0.000000,0.000105,0.000034,0.000029,0.000019,0.001196,0.001209,0.001222,0.001222,0.120428,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.698264,1.040150,1.698264,,1.698264,,1.009163,1.563878,2.304865,1.698264,1.040150,1.009163,1.563878,0.936092,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000024,0.000025,0.000021,0.000020,0.000021,0.000087,0.000011,0.000011,0.001479,0.000217,0.000216,0.000047,0.000000,0.001868,0.000019,0.000871,0.000326,0.000124,0.000087,0.000068,0.000000,0.000105,0.000050,0.000037,0.000025,0.001880,0.001899,0.001911,0.001911,0.120428,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.503519,1.030044,1.503519,,,1.503519,0.994825,1.563878,2.177859,1.503519,1.030044,0.994825,1.563878,0.972029,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000037,0.000032,0.000020,0.000019,0.000022,0.000094,0.000011,0.000010,0.002110,0.000197,0.000197,0.000061,0.000000,0.002510,0.000018,0.001392,0.000397,0.000147,0.000096,0.000075,0.000000,0.000089,0.000038,0.000037,0.000033,0.002523,0.002541,0.002561,0.002561,0.326818,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.377976,1.346807,1.377976,,1.377976,,1.000642,1.093967,2.275814,1.377976,1.346807,1.000642,1.093967,0.981104,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000037,0.000031,0.000020,0.000020,0.000021,0.000091,0.000011,0.000011,0.002347,0.000206,0.000206,0.000060,0.000000,0.002752,0.000018,0.001564,0.000437,0.000159,0.000104,0.000079,0.000000,0.000093,0.000043,0.000038,0.000031,0.002765,0.002783,0.002801,0.002801,0.326818,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.454515,1.346737,1.454515,,,1.454515,0.996784,1.093967,2.521798,1.454515,1.346737,0.996784,1.093967,0.995138,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000051,0.000042,0.000022,0.000023,0.000021,0.000109,0.000012,0.000012,0.003104,0.000301,0.000301,0.000075,0.000000,0.003656,0.000018,0.002117,0.000585,0.000198,0.000121,0.000081,0.000000,0.000144,0.000058,0.000059,0.000041,0.003672,0.003689,0.003709,0.003709,0.497236,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.112938,1.295066,,,1.112938,,1.004837,1.071487,2.322585,1.112938,1.295066,1.004837,1.071487,0.985688,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000051,0.000042,0.000023,0.000025,0.000022,0.000111,0.000012,0.000012,0.003363,0.000310,0.000310,0.000074,0.000000,0.003921,0.000017,0.002295,0.000629,0.000210,0.000131,0.000096,0.000000,0.000143,0.000061,0.000063,0.000043,0.003937,0.003954,0.003974,0.003974,0.497236,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.373730,1.296929,,,,1.373730,0.993991,1.071487,2.442536,1.373730,1.296929,0.993991,1.071487,0.982931,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000103,0.000071,0.000043,0.000031,0.000023,0.000168,0.000015,0.000015,0.006580,0.000691,0.000691,0.000149,0.000000,0.007712,0.000020,0.004689,0.001188,0.000377,0.000198,0.000125,0.000000,0.000354,0.000172,0.000094,0.000073,0.007741,0.007762,0.007784,0.007784,1.220476,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.230057,1.079997,,1.230057,1.230057,,1.001624,1.037864,2.209836,1.230057,1.079997,1.001624,1.037864,1.121209,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000101,0.000071,0.000043,0.000032,0.000024,0.000170,0.000015,0.000015,0.006873,0.000701,0.000701,0.000144,0.000000,0.008004,0.000019,0.004903,0.001238,0.000389,0.000203,0.000137,0.000000,0.000357,0.000172,0.000097,0.000075,0.008039,0.008058,0.008079,0.008079,1.220476,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.386347,1.084913,,1.386347,,1.386347,0.997729,1.037864,2.232082,1.386347,1.084913,0.997729,1.037864,1.119177,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.000774,0.000832,0.000206,0.000099,0.000055,0.001187,0.000134,0.000134,0.056725,0.008297,0.008295,0.003119,0.000001,0.070324,0.000285,0.042867,0.010174,0.002568,0.000727,0.000363,0.000000,0.006465,0.001122,0.000481,0.000219,0.070367,0.070650,0.070748,0.070748,8.866596,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.623812,1.150430,,1.623812,1.623812,,1.000437,1.061497,1.973741,1.623812,1.150430,1.000437,1.061497,1.354222,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.000781,0.000790,0.000214,0.000093,0.000054,0.001143,0.000131,0.000131,0.061076,0.008567,0.008565,0.003010,0.000001,0.074707,0.000290,0.046494,0.010672,0.002712,0.000761,0.000388,0.000000,0.006466,0.001411,0.000498,0.000211,0.074746,0.075016,0.075098,0.075098,8.866596,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.567756,1.152731,,1.567756,,1.567756,0.999932,1.061497,1.888171,1.567756,1.152731,0.999932,1.061497,1.317419,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.001776,0.003142,0.000519,0.000162,0.000099,0.003918,0.000271,0.000270,0.118165,0.018625,0.018623,0.006147,0.000001,0.148920,0.000258,0.088402,0.022294,0.005329,0.001440,0.000713,0.000000,0.013680,0.003448,0.001139,0.000359,0.148961,0.149217,0.149298,0.149298,17.449259,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.717086,1.070023,,1.717086,1.717086,,1.000322,1.039710,1.881505,1.717086,1.070023,1.000322,1.039710,1.339724,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.001784,0.003107,0.000515,0.000160,0.000105,0.003888,0.000267,0.000266,0.123999,0.018724,0.018723,0.006194,0.000001,0.154844,0.000257,0.092975,0.023302,0.005502,0.001483,0.000743,0.000000,0.013732,0.003452,0.001154,0.000387,0.154885,0.155145,0.155226,0.155226,17.449259,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.688896,1.070263,,1.688896,,1.688896,1.000638,1.039710,1.813863,1.688896,1.070263,1.000638,1.039710,1.297841,,
