Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000121,0.000132,0.000046,0.000028,0.000021,0.000235,0.000018,0.000018,0.009619,0.001137,0.001136,0.000709,0.000001,0.011897,0.000024,0.007408,0.001434,0.000507,0.000178,0.000108,0.000000,0.000818,0.000196,0.000082,0.000042,0.011940,0.011964,0.011988,0.011988,0.406651,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.020730,1.576350,,,1.020730,,0.976761,1.116979,1.198230,,,,,,,,,,1.020730,1.576350,0.976761,1.116979,,0.372476,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000118,0.000128,0.000047,0.000028,0.000021,0.000224,0.000017,0.000017,0.011058,0.001137,0.001136,0.000699,0.000000,0.013299,0.000023,0.008605,0.001576,0.000545,0.000195,0.000114,0.000000,0.000818,0.000191,0.000086,0.000040,0.013343,0.013366,0.013391,0.013391,0.406651,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.186588,1.586064,,,,1.186588,0.982283,1.116979,1.191414,,,,,,,,,,1.186588,1.586064,0.982283,1.116979,,0.365365,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000337,0.000375,0.000104,0.000043,0.000024,0.000547,0.000028,0.000028,0.025222,0.004107,0.004106,0.001965,0.000001,0.032290,0.000046,0.020210,0.003419,0.001121,0.000337,0.000180,0.000000,0.003178,0.000685,0.000165,0.000073,0.032336,0.032382,0.032408,0.032408,0.945349,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.505251,1.388831,,1.505251,1.505251,,0.991900,1.031521,1.080259,,,,,,,,,,1.505251,1.388831,0.991900,1.031521,,0.422229,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000345,0.000363,0.000105,0.000043,0.000025,0.000554,0.000027,0.000026,0.026195,0.004114,0.004113,0.001979,0.000001,0.033312,0.000045,0.020868,0.003539,0.001170,0.000351,0.000190,0.000000,0.003191,0.000660,0.000162,0.000074,0.033360,0.033403,0.033429,0.033429,0.945349,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.502080,1.380686,,1.502080,,1.502080,1.028429,1.031521,1.117706,,,,,,,,,,1.502080,1.380686,1.028429,1.031521,,0.413678,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,DEFAULT,900,750,7,0.000001,0.005185,0.007650,0.001538,0.000258,0.000061,0.009630,0.000071,0.000068,0.238980,0.043302,0.043300,0.015564,0.000002,0.312456,0.000543,0.179187,0.044906,0.011193,0.002699,0.000826,0.000000,0.033957,0.007119,0.001773,0.000294,0.312518,0.312953,0.313134,0.313134,7.408306,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.450265,1.327546,,1.450265,1.450265,,1.024190,1.114442,1.000000,,,,,,,,,,1.450265,1.327546,1.024190,1.047239,,0.495622,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005139,0.007644,0.001668,0.000262,0.000086,0.009629,0.000070,0.000068,0.249000,0.043364,0.043362,0.015764,0.000002,0.327361,0.000349,0.190777,0.044396,0.010360,0.002941,0.000822,0.000000,0.033918,0.007153,0.001938,0.000309,0.327420,0.327823,0.327927,0.327927,7.408306,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.396865,1.321464,,1.396865,,1.396865,1.008523,1.012677,1.064172,,,,,,,,,,1.396865,1.321464,1.008523,1.047239,,0.517825,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.010741,0.015293,0.003611,0.000763,0.000125,0.020085,0.000138,0.000136,0.514459,0.102458,0.102455,0.033857,0.000002,0.680501,0.000364,0.397763,0.085387,0.022171,0.005236,0.001466,0.000000,0.082578,0.014040,0.004965,0.000798,0.680558,0.681054,0.681182,0.681182,14.440216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.363876,1.281913,,1.363876,1.363876,,1.006716,0.993504,1.023970,,,,,,,,,,1.363876,1.281913,1.006716,0.993504,,0.490930,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.010610,0.015064,0.003537,0.000654,0.000123,0.019455,0.000151,0.000148,0.504509,0.102615,0.102613,0.033488,0.000002,0.676320,0.000370,0.386797,0.087216,0.022495,0.005480,0.001588,0.000000,0.082460,0.014110,0.004933,0.000877,0.676380,0.676647,0.676757,0.676757,14.440216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.386006,1.293000,,1.386006,,1.386006,1.019722,0.993504,1.117851,,,,,,,,,,1.386006,1.293000,1.019722,0.993504,,0.503778,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,32,NEON,192,144,15,0.000000,0.000009,0.000012,0.000011,0.000011,0.000012,0.000046,0.000006,0.000006,0.000289,0.000068,0.000068,0.000019,0.000000,0.000438,0.000010,0.000121,0.000055,0.000040,0.000036,0.000035,0.000000,0.000026,0.000016,0.000014,0.000012,0.000461,0.000471,0.000473,0.000473,0.010541,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.504027,0.964214,1.504027,,1.504027,,1.374410,1.474182,1.569626,1.504027,0.964214,1.374410,1.474182,0.918075,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000010,0.000015,0.000015,0.000015,0.000015,0.000061,0.000008,0.000007,0.000481,0.000081,0.000081,0.000024,0.000000,0.000666,0.000014,0.000219,0.000096,0.000058,0.000051,0.000050,0.000000,0.000029,0.000019,0.000017,0.000015,0.000681,0.000695,0.000698,0.000698,0.010541,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.769366,0.979023,1.769366,,,1.769366,1.129533,1.474182,1.560271,1.769366,0.979023,1.129533,1.474182,1.015267,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000032,0.000027,0.000021,0.000020,0.000020,0.000089,0.000012,0.000012,0.000962,0.000220,0.000220,0.000044,0.000000,0.001359,0.000018,0.000547,0.000186,0.000093,0.000067,0.000066,0.000000,0.000114,0.000042,0.000037,0.000024,0.001378,0.001396,0.001410,0.001410,0.093762,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.471488,1.335964,1.471488,,1.471488,,0.993147,1.679429,2.465904,1.471488,1.335964,0.993147,1.679429,0.908431,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000032,0.000027,0.000021,0.000020,0.000020,0.000088,0.000012,0.000012,0.001903,0.000217,0.000217,0.000044,0.000000,0.002319,0.000018,0.001194,0.000386,0.000156,0.000081,0.000065,0.000000,0.000113,0.000042,0.000036,0.000024,0.002335,0.002353,0.002368,0.002368,0.093762,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.213114,1.322985,1.213114,,,1.213114,0.979285,1.679429,2.130790,1.213114,1.322985,0.979285,1.679429,0.951367,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000046,0.000033,0.000023,0.000020,0.000020,0.000097,0.000013,0.000013,0.002626,0.000234,0.000234,0.000062,0.000000,0.003080,0.000019,0.001772,0.000491,0.000197,0.000095,0.000068,0.000000,0.000101,0.000050,0.000041,0.000041,0.003097,0.003116,0.003141,0.003141,0.278289,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.123267,1.581671,1.123267,,1.123267,,1.002190,1.092092,2.394773,1.123267,1.581671,1.002190,1.092092,0.965507,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000045,0.000034,0.000023,0.000020,0.000020,0.000098,0.000013,0.000013,0.002902,0.000241,0.000241,0.000061,0.000000,0.003370,0.000019,0.001978,0.000537,0.000214,0.000100,0.000071,0.000000,0.000102,0.000056,0.000042,0.000040,0.003389,0.003407,0.003431,0.003431,0.278289,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.187694,1.581588,1.187694,,,1.187694,0.998517,1.092092,2.572447,1.187694,1.581588,0.998517,1.092092,0.973797,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000062,0.000042,0.000024,0.000022,0.000021,0.000110,0.000014,0.000014,0.003917,0.000358,0.000358,0.000082,0.000000,0.004549,0.000019,0.002694,0.000720,0.000281,0.000118,0.000082,0.000000,0.000166,0.000071,0.000058,0.000059,0.004567,0.004586,0.004609,0.004609,0.406651,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.895522,1.583553,,,0.895522,,0.992849,1.057799,2.253336,0.895522,1.583553,0.992849,1.057799,0.968806,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000063,0.000043,0.000024,0.000022,0.000021,0.000110,0.000014,0.000014,0.004192,0.000352,0.000352,0.000081,0.000000,0.004814,0.000019,0.002907,0.000774,0.000298,0.000123,0.000085,0.000000,0.000166,0.000069,0.000057,0.000058,0.004831,0.004850,0.004876,0.004876,0.406651,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.119670,1.585830,,,,1.119670,1.002881,1.057799,2.462532,1.119670,1.585830,1.002881,1.057799,1.003479,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000124,0.000077,0.000036,0.000028,0.000022,0.000163,0.000019,0.000019,0.008256,0.000865,0.000865,0.000177,0.000000,0.009609,0.000021,0.005900,0.001479,0.000566,0.000183,0.000118,0.000000,0.000400,0.000239,0.000125,0.000106,0.009646,0.009668,0.009694,0.009694,0.945349,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.987771,1.394311,,0.987771,0.987771,,0.999089,1.039819,2.307859,0.987771,1.394311,0.999089,1.039819,1.411616,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000124,0.000078,0.000037,0.000027,0.000022,0.000165,0.000019,0.000019,0.008628,0.000874,0.000874,0.000172,0.000000,0.009991,0.000022,0.006170,0.001541,0.000588,0.000187,0.000121,0.000000,0.000402,0.000241,0.000122,0.000108,0.010032,0.010054,0.010080,0.010080,0.945349,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.111183,1.400658,,1.111183,,1.111183,0.996971,1.039819,2.262767,1.111183,1.400658,0.996971,1.039819,1.371991,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001191,0.001713,0.000331,0.000080,0.000050,0.002167,0.000113,0.000112,0.084978,0.011792,0.011790,0.004334,0.000002,0.105698,0.000227,0.065529,0.014374,0.003211,0.001123,0.000340,0.000000,0.008691,0.001901,0.000710,0.000220,0.105755,0.107637,0.107754,0.107754,7.408306,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.066138,1.376887,,1.066138,1.066138,,1.014245,1.041975,1.771166,1.066138,1.376887,1.014245,1.041975,1.440279,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.001213,0.001702,0.000371,0.000076,0.000050,0.002186,0.000099,0.000099,0.090681,0.011459,0.011458,0.004373,0.000001,0.111725,0.000286,0.069579,0.015753,0.003493,0.001189,0.000343,0.000000,0.008681,0.001845,0.000667,0.000235,0.111783,0.112172,0.112277,0.112277,7.408306,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.048618,1.379641,,1.048618,,1.048618,0.990890,1.041975,1.778004,1.048618,1.379641,0.990890,1.041975,1.512403,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002652,0.005094,0.000981,0.000187,0.000091,0.006496,0.000266,0.000264,0.189838,0.025810,0.025809,0.010167,0.000002,0.235948,0.000525,0.146170,0.032875,0.006818,0.002658,0.000678,0.000000,0.018510,0.004891,0.001461,0.000502,0.236005,0.236289,0.236395,0.236395,14.440216,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.084443,1.292993,,1.084443,1.084443,,0.994962,1.030839,1.705086,1.084443,1.292993,0.994962,1.030839,1.414635,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002580,0.005147,0.001172,0.000245,0.000092,0.006658,0.000242,0.000240,0.198552,0.025579,0.025577,0.010320,0.000002,0.243335,0.000229,0.149750,0.034935,0.007161,0.002678,0.000720,0.000000,0.018547,0.004897,0.001487,0.000507,0.243391,0.243579,0.243685,0.243685,14.440216,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.075818,1.293284,,1.075818,,1.075818,0.982101,1.030839,1.582462,1.075818,1.293284,0.982101,1.030839,1.399083,,
