Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,HALF,16,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000032,0.000020,0.000007,0.000005,0.000004,0.000037,0.000006,0.000006,0.000253,0.000100,0.000100,0.000014,0.000000,0.000441,0.000005,0.000135,0.000045,0.000023,0.000030,0.000020,0.000000,0.000042,0.000016,0.000025,0.000017,0.000459,0.000464,0.000473,0.000473,0.010870,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.521735,0.935084,1.521735,,1.521735,,1.010427,,,,1.521735,0.935084,1.010427,,,,
0,tsukubaSetHalfSize,HALF,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000033,0.000020,0.000008,0.000006,0.000004,0.000038,0.000006,0.000005,0.001157,0.000093,0.000093,0.000015,0.000000,0.001353,0.000004,0.000742,0.000216,0.000091,0.000068,0.000026,0.000000,0.000036,0.000016,0.000022,0.000019,0.001374,0.001378,0.001387,0.001387,0.010870,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,0.873826,0.949445,0.873826,,,0.873826,0.981852,,,,0.873826,0.949445,0.981852,,,,
1,tsukubaSet,HALF,16,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000228,0.000133,0.000034,0.000011,0.000006,0.000184,0.000011,0.000011,0.001670,0.000496,0.000496,0.000084,0.000000,0.002653,0.000030,0.001176,0.000280,0.000085,0.000065,0.000064,0.000000,0.000323,0.000105,0.000035,0.000035,0.002687,0.002726,0.002768,0.002768,0.082507,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.553415,1.518215,0.553415,,0.553415,,0.738342,,,,0.553415,1.518215,0.738342,,,,
1,tsukubaSet,HALF,16,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000239,0.000152,0.000039,0.000012,0.000009,0.000210,0.000012,0.000012,0.005677,0.000530,0.000530,0.000087,0.000000,0.006789,0.000031,0.003961,0.000962,0.000273,0.000126,0.000121,0.000000,0.000351,0.000121,0.000039,0.000032,0.006829,0.006864,0.006908,0.006908,0.082507,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.364406,1.503465,0.364406,,,0.364406,0.876236,,,,0.364406,1.503465,0.876236,,,,
2,venus,HALF,16,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000501,0.000384,0.000094,0.000040,0.000015,0.000563,0.000019,0.000018,0.005734,0.003329,0.003328,0.000632,0.000001,0.011009,0.000092,0.004495,0.000737,0.000215,0.000102,0.000152,0.000000,0.002631,0.000482,0.000140,0.000091,0.011062,0.011126,0.011190,0.011190,0.285356,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.307494,1.542500,0.307494,,0.307494,,0.975189,,,,0.307494,1.542500,0.975189,,,,
2,venus,HALF,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000551,0.000361,0.000091,0.000024,0.000010,0.000477,0.000014,0.000014,0.010366,0.002569,0.002568,0.000637,0.000000,0.015455,0.000092,0.007799,0.001689,0.000484,0.000159,0.000225,0.000000,0.001865,0.000480,0.000147,0.000049,0.015508,0.015585,0.015648,0.015648,0.285356,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.215441,1.542419,0.215441,,,0.215441,0.827409,,,,0.215441,1.542419,0.827409,,,,
3,barn1,HALF,16,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000817,0.000587,0.000131,0.000056,0.000011,0.000821,0.000016,0.000015,0.014643,0.006159,0.006158,0.002128,0.000001,0.025508,0.000071,0.012764,0.001194,0.000319,0.000136,0.000208,0.000000,0.004966,0.000824,0.000269,0.000102,0.025558,0.025631,0.025694,0.025694,0.454149,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.184553,1.417933,,,0.184553,,1.148854,,,,0.184553,1.417933,1.148854,,,,
3,barn1,HALF,16,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.001028,0.000527,0.000132,0.000054,0.000011,0.000725,0.000016,0.000016,0.015702,0.006244,0.006243,0.001733,0.000000,0.025442,0.000060,0.012056,0.002369,0.000659,0.000206,0.000271,0.000000,0.004696,0.000777,0.000302,0.000094,0.025493,0.025553,0.025615,0.025615,0.454149,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.207973,1.419972,,,,0.207973,0.975880,,,,0.207973,1.419972,0.975880,,,,
4,conesQuarterSize,HALF,16,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,450,375,3,0.000001,0.001428,0.001424,0.000289,0.000070,0.000020,0.001803,0.000027,0.000027,0.041399,0.013077,0.013076,0.003643,0.000001,0.064188,0.000088,0.035256,0.004299,0.000942,0.000277,0.000118,0.000000,0.010258,0.002155,0.000550,0.000139,0.064238,0.064327,0.064389,0.064389,0.954791,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,0.164812,1.380522,,0.164812,0.164812,,1.108309,,,,0.164812,1.380522,1.108309,,,,
4,conesQuarterSize,HALF,16,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.001421,0.001535,0.000348,0.000066,0.000019,0.001969,0.000025,0.000024,0.042683,0.014276,0.014274,0.003986,0.000001,0.066643,0.000077,0.037073,0.004042,0.000988,0.000299,0.000507,0.000000,0.011078,0.002493,0.000572,0.000137,0.066694,0.067318,0.067379,0.067379,0.954791,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.179327,1.386806,,0.179327,,0.179327,1.078808,,,,0.179327,1.386806,1.078808,,,,
