Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Parallel Params Per Kernel Setting,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_3,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT_1,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_3,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE_1,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_3,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF_1,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count not templated only),
0,tsukubaSetHalfSize,HALF,30,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 16,32 x 6,256 x 2,64 x 2,64 x 2,32 x 14,32 x 16,32 x 4,64 x 2,64 x 2,32 x 2,64 x 1,16 x 1,64 x 2,32 x 5,32 x 3,32 x 8,64 x 3,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000012,0.000024,0.000024,0.000024,0.000023,0.000095,0.000010,0.000010,0.000449,0.000118,0.000118,0.000016,0.000000,0.000706,0.000064,0.000093,0.000090,0.000088,0.000089,0.000088,0.000000,0.000030,0.000031,0.000028,0.000028,0.000724,0.000787,0.000811,0.000811,0.012636,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878410,0.804352,0.878410,0.878410,0.878410,2.604529,2.604529,2.604529,2.604529,1.501825,1.501825,,,,,,
0,tsukubaSetHalfSize,HALF,30,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 7,256 x 1,256 x 2,128 x 1,64 x 5,64 x 3,32 x 16,32 x 4,32 x 1,256 x 1,64 x 2,32 x 3,16 x 1,64 x 2,64 x 5,32 x 3,128 x 1,128 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000012,0.000026,0.000027,0.000026,0.000025,0.000105,0.000010,0.000010,0.000845,0.000120,0.000119,0.000018,0.000000,0.001111,0.000063,0.000178,0.000174,0.000170,0.000163,0.000159,0.000000,0.000031,0.000031,0.000029,0.000029,0.001131,0.001196,0.001217,0.001217,0.012636,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014357,0.816705,1.014357,,,1.007640,1.007640,1.007640,1.007640,1.501825,1.501825,1.014357,1.014357,,,,
1,tsukubaSet,HALF,30,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,64 x 2,64 x 4,64 x 3,64 x 2,64 x 4,64 x 2,64 x 2,32 x 4,64 x 2,64 x 2,64 x 2,16 x 1,64 x 3,64 x 1,64 x 3,64 x 4,64 x 4,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000015,0.000030,0.000028,0.000028,0.000029,0.000115,0.000011,0.000011,0.000586,0.000162,0.000161,0.000035,0.000000,0.000930,0.000125,0.000162,0.000108,0.000105,0.000104,0.000104,0.000000,0.000042,0.000040,0.000041,0.000038,0.000946,0.001072,0.001124,0.001124,0.131273,,1.489674,1.454536,0.398908,0.222991,0.073767,0.023257,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004892,0.004892,0.002478,0.000461,0.000326,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.845301,0.954219,1.845301,1.845301,1.845301,1.010271,1.010271,1.010271,1.010271,1.736429,1.736429,,,,,,
1,tsukubaSet,HALF,30,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 2,256 x 1,128 x 4,128 x 3,256 x 2,32 x 5,64 x 6,64 x 4,32 x 1,32 x 1,32 x 4,64 x 2,16 x 1,256 x 1,128 x 1,64 x 3,64 x 2,64 x 6,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000015,0.000036,0.000035,0.000034,0.000035,0.000144,0.000011,0.000011,0.001391,0.000163,0.000163,0.000032,0.000000,0.001756,0.000130,0.000332,0.000276,0.000266,0.000264,0.000251,0.000000,0.000042,0.000040,0.000044,0.000037,0.001773,0.001900,0.001953,0.001953,0.131273,,1.489674,1.454536,0.398908,0.222991,0.073767,0.023257,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004892,0.004892,0.002478,0.000461,0.000326,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.471352,0.944948,1.471352,,,1.026946,1.026946,1.026946,1.026946,1.736429,1.736429,1.471352,1.471352,,,,
2,venus,HALF,30,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,64 x 2,64 x 2,256 x 1,64 x 1,256 x 1,256 x 1,32 x 1,128 x 2,256 x 1,64 x 2,64 x 2,16 x 1,128 x 1,16 x 1,256 x 1,256 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000019,0.000037,0.000036,0.000035,0.000035,0.000144,0.000011,0.000011,0.000821,0.000204,0.000204,0.000063,0.000000,0.001266,0.000167,0.000332,0.000135,0.000116,0.000115,0.000114,0.000000,0.000071,0.000045,0.000047,0.000041,0.001282,0.001446,0.001520,0.001520,0.472298,,0.445659,0.422932,0.883914,0.025105,0.013855,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.004235,0.004235,0.002906,0.000307,0.000150,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.321257,0.931956,2.321257,2.321257,2.321257,1.014671,1.014671,1.014671,1.014671,1.851422,1.851422,,,,,,
2,venus,HALF,30,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 5,64 x 2,64 x 5,128 x 1,256 x 1,64 x 6,64 x 4,256 x 1,128 x 2,32 x 1,256 x 1,64 x 2,16 x 1,128 x 2,16 x 1,256 x 1,64 x 4,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000018,0.000046,0.000048,0.000053,0.000047,0.000196,0.000011,0.000011,0.002053,0.000223,0.000223,0.000054,0.000000,0.002560,0.000167,0.000709,0.000355,0.000339,0.000335,0.000315,0.000000,0.000073,0.000049,0.000052,0.000049,0.002578,0.002742,0.002814,0.002814,0.472298,,0.445659,0.422932,0.883914,0.025105,0.013855,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.004235,0.004235,0.002906,0.000307,0.000150,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.447766,0.931907,1.447766,,,1.127141,1.127141,1.127141,1.127141,1.851422,1.851422,1.447766,1.447766,,,,
3,barn1,HALF,30,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 3,16 x 1,32 x 4,128 x 2,64 x 1,16 x 1,32 x 3,128 x 1,128 x 2,256 x 1,256 x 1,16 x 1,16 x 1,256 x 1,32 x 3,16 x 1,64 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000021,0.000045,0.000044,0.000044,0.000044,0.000177,0.000012,0.000012,0.001194,0.000313,0.000313,0.000096,0.000000,0.001818,0.000169,0.000585,0.000181,0.000139,0.000138,0.000148,0.000000,0.000120,0.000071,0.000066,0.000056,0.001834,0.002005,0.002076,0.002076,0.721934,,0.499664,0.486044,0.850187,0.039048,0.025761,0.003658,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.002728,0.002728,0.001525,0.000194,0.000146,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.988478,0.891983,,,1.988478,1.034982,1.034982,,,2.009940,,,,,,,
3,barn1,HALF,30,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,128 x 1,32 x 4,128 x 1,64 x 1,64 x 7,32 x 4,256 x 2,256 x 2,256 x 1,32 x 4,32 x 3,16 x 1,256 x 1,256 x 1,16 x 1,128 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000022,0.000061,0.000062,0.000062,0.000062,0.000248,0.000012,0.000012,0.003242,0.000315,0.000315,0.000080,0.000000,0.003920,0.000163,0.001385,0.000497,0.000470,0.000463,0.000425,0.000000,0.000119,0.000069,0.000069,0.000057,0.003937,0.004101,0.004172,0.004172,0.721934,,0.499664,0.486044,0.850187,0.039048,0.025761,0.003658,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.002728,0.002728,0.001525,0.000194,0.000146,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.308443,0.893265,,,,1.139338,1.139338,,,2.009940,,,1.308443,,,,
4,conesQuarterSize,HALF,30,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 8,32 x 2,256 x 1,128 x 2,16 x 1,64 x 1,64 x 3,256 x 1,128 x 1,128 x 1,32 x 1,64 x 1,16 x 1,256 x 1,64 x 2,16 x 1,256 x 1,128 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000032,0.000096,0.000090,0.000067,0.000066,0.000319,0.000013,0.000013,0.002832,0.000596,0.000596,0.000169,0.000000,0.003961,0.000171,0.001543,0.000485,0.000254,0.000250,0.000296,0.000000,0.000265,0.000127,0.000111,0.000091,0.003976,0.004147,0.004223,0.004223,1.518299,,2.286036,1.463057,0.790975,0.156486,0.108279,0.071650,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.109381,0.081419,0.026993,0.009464,0.003585,0.003360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.267528,0.868149,,,2.267528,1.024106,1.024106,1.024106,1.024106,2.378413,2.378413,,,2.267528,2.267528,,
4,conesQuarterSize,HALF,30,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 6,64 x 1,256 x 1,128 x 2,16 x 1,16 x 1,32 x 4,256 x 2,256 x 2,128 x 1,32 x 4,32 x 4,16 x 1,256 x 2,256 x 1,16 x 1,16 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000032,0.000137,0.000141,0.000104,0.000104,0.000486,0.000014,0.000014,0.008520,0.000583,0.000583,0.000146,0.000000,0.009784,0.000170,0.004802,0.001268,0.000847,0.000839,0.000762,0.000000,0.000262,0.000110,0.000116,0.000093,0.009801,0.009970,0.010043,0.010043,1.518299,,2.286036,1.463057,0.790975,0.156486,0.108279,0.071650,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.109381,0.081419,0.026993,0.009464,0.003585,0.003360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115199,0.872101,,,,1.086611,1.086611,1.086611,1.086611,2.378413,2.378413,,1.115199,1.115199,,1.115199,
5,conesHalfSize,HALF,30,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 3,128 x 1,32 x 1,128 x 1,128 x 1,64 x 1,64 x 1,128 x 2,256 x 1,128 x 1,128 x 1,32 x 1,16 x 1,256 x 1,128 x 1,16 x 1,32 x 2,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000263,0.000396,0.000197,0.000133,0.000112,0.000841,0.000016,0.000015,0.053709,0.002705,0.002705,0.001101,0.000000,0.058646,0.000758,0.038550,0.010332,0.002908,0.001034,0.000884,0.000000,0.001732,0.000505,0.000283,0.000183,0.058665,0.059420,0.059618,0.059618,12.549077,,4.276501,1.885103,0.693422,0.196132,0.147479,0.106764,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.117606,0.077070,0.050081,0.003956,0.002216,0.001919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926967,0.812841,,,1.926967,1.039543,1.039543,1.039543,1.039543,1.093027,1.093027,,,1.926967,1.926967,,
5,conesHalfSize,HALF,30,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 12,32 x 2,32 x 1,128 x 1,128 x 1,32 x 1,64 x 1,256 x 1,128 x 1,256 x 2,256 x 1,64 x 2,16 x 1,256 x 2,256 x 1,64 x 1,64 x 2,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000266,0.000472,0.000300,0.000213,0.000183,0.001171,0.000017,0.000017,0.059100,0.002700,0.002700,0.000938,0.000000,0.064183,0.000742,0.040002,0.012068,0.003843,0.001576,0.001607,0.000000,0.001743,0.000504,0.000279,0.000172,0.064201,0.064963,0.065164,0.065164,12.549077,,4.276501,1.885103,0.693422,0.196132,0.147479,0.106764,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.117606,0.077070,0.050081,0.003956,0.002216,0.001919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.806777,0.814466,,,,1.081827,1.081827,1.081827,1.081827,1.093027,1.093027,,1.806777,1.806777,,1.806777,
6,conesFullSizeCropped,HALF,30,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 8,32 x 1,32 x 1,128 x 1,256 x 1,256 x 1,16 x 1,256 x 1,64 x 7,128 x 2,256 x 1,256 x 1,16 x 1,256 x 1,128 x 1,16 x 1,32 x 3,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000698,0.000772,0.000371,0.000279,0.000200,0.001624,0.000020,0.000020,0.099946,0.005815,0.005815,0.002154,0.000000,0.110287,0.000751,0.067206,0.019941,0.006870,0.003533,0.002414,0.000000,0.003780,0.001013,0.000549,0.000477,0.110307,0.111067,0.111265,0.111265,24.239672,,17.143152,3.240242,0.598748,0.317536,0.284899,0.264090,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.422818,0.212620,0.089599,0.018778,0.013276,0.005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.304024,0.770270,,,2.304024,1.044872,1.044872,1.044872,1.044872,1.306672,1.306672,,,2.304024,2.304024,,
6,conesFullSizeCropped,HALF,30,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 5,32 x 1,32 x 1,128 x 1,128 x 2,256 x 1,32 x 1,256 x 1,128 x 1,256 x 2,128 x 1,32 x 1,16 x 1,256 x 1,256 x 1,16 x 1,128 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000708,0.000917,0.000581,0.000456,0.000335,0.002288,0.000023,0.000023,0.133939,0.005581,0.005581,0.001888,0.000000,0.144414,0.000756,0.085937,0.027468,0.012874,0.004407,0.003187,0.000000,0.003683,0.001015,0.000553,0.000319,0.144434,0.145189,0.145387,0.145387,24.239672,,17.143152,3.240242,0.598748,0.317536,0.284899,0.264090,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.422818,0.212620,0.089599,0.018778,0.013276,0.005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.803198,0.770444,,,,1.082184,1.082184,1.082184,1.082184,1.306672,1.306672,,1.803198,1.803198,,1.803198,
