Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000309,0.000309,0.000099,0.000043,0.000026,0.000473,0.000030,0.000030,0.025256,0.004115,0.004115,0.002153,0.000002,0.032965,0.000070,0.020463,0.003199,0.001040,0.000336,0.000191,0.000000,0.003360,0.000529,0.000153,0.000079,0.033026,0.033093,0.033119,0.033119,0.938996,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.472948,1.398227,,1.472948,1.472948,,0.952863,0.977607,,,,,,,,,,,1.472948,1.398227,0.952863,0.977607,,0.424663,
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000311,0.000301,0.000099,0.000041,0.000025,0.000465,0.000030,0.000029,0.025416,0.004059,0.004057,0.002062,0.000001,0.032210,0.000101,0.020492,0.003288,0.001077,0.000344,0.000188,0.000000,0.003302,0.000533,0.000152,0.000075,0.032258,0.032352,0.032377,0.032377,0.938996,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.550907,1.390027,,1.550907,,1.550907,1.000874,0.977607,,,,,,,,,,,1.550907,1.390027,1.000874,0.977607,,0.441240,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005086,0.007546,0.001857,0.000278,0.000060,0.009753,0.000069,0.000066,0.244043,0.037921,0.037919,0.018621,0.000002,0.330327,0.000320,0.185983,0.044464,0.009961,0.002701,0.000664,0.000000,0.028509,0.007190,0.001852,0.000368,0.330396,0.330716,0.330823,0.330823,7.519983,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.372722,1.307831,,1.372722,1.372722,,1.041795,1.033454,,,,,,,,,,,1.372722,1.307831,1.041795,1.033454,,0.497757,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005228,0.007873,0.001895,0.000438,0.000070,0.010390,0.000088,0.000086,0.266109,0.038294,0.038293,0.018449,0.000001,0.341332,0.000392,0.202613,0.048713,0.010905,0.003122,0.000843,0.000000,0.028586,0.007169,0.002173,0.000368,0.341388,0.341780,0.341890,0.341890,7.519983,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.339812,1.301839,,1.339812,,1.339812,1.053184,1.033454,,,,,,,,,,,1.339812,1.301839,1.053184,1.033454,,0.509782,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010538,0.015440,0.003644,0.000676,0.000132,0.019846,0.000152,0.000149,0.503549,0.078837,0.078835,0.038930,0.000002,0.654743,0.000318,0.379858,0.090681,0.022928,0.005906,0.001444,0.000000,0.058934,0.014618,0.004374,0.001030,0.654820,0.655163,0.655275,0.655275,14.548225,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.417799,1.272396,,1.417799,1.417799,,1.074980,1.059706,,,,,,,,,,,1.417799,1.272396,1.074980,1.059706,,0.500508,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.011635,0.015113,0.003896,0.000716,0.000129,0.019770,0.000143,0.000140,0.514672,0.077738,0.077735,0.038416,0.000002,0.693992,0.000298,0.388921,0.094719,0.023426,0.006633,0.001544,0.000000,0.057473,0.014517,0.004774,0.001052,0.694049,0.694278,0.694399,0.694399,14.548225,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.350794,1.283401,,1.350794,,1.350794,0.979317,1.059706,,,,,,,,,,,1.350794,1.283401,0.979317,1.059706,,0.483870,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000009,0.000012,0.000011,0.000012,0.000011,0.000046,0.000006,0.000006,0.000314,0.000076,0.000075,0.000020,0.000000,0.000468,0.000011,0.000121,0.000055,0.000058,0.000038,0.000038,0.000000,0.000030,0.000016,0.000016,0.000013,0.000487,0.000498,0.000501,0.000501,0.010546,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.422399,0.963742,1.422399,,1.422399,,1.387202,1.515885,,1.422399,0.963742,1.387202,1.515885,0.961580,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000009,0.000013,0.000011,0.000012,0.000013,0.000049,0.000006,0.000006,0.000560,0.000072,0.000071,0.000020,0.000000,0.000727,0.000010,0.000323,0.000111,0.000052,0.000037,0.000037,0.000000,0.000026,0.000016,0.000016,0.000013,0.000746,0.000756,0.000759,0.000759,0.010546,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.627303,0.978543,1.627303,,,1.627303,1.087463,1.515885,,1.627303,0.978543,1.087463,1.515885,1.075698,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000022,0.000021,0.000020,0.000092,0.000011,0.000011,0.000957,0.000188,0.000188,0.000044,0.000000,0.001346,0.000019,0.000536,0.000184,0.000093,0.000069,0.000067,0.000000,0.000086,0.000036,0.000040,0.000026,0.001369,0.001453,0.001467,0.001467,0.094916,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.414512,1.319726,1.414512,,1.414512,,0.985472,1.535799,,1.414512,1.319726,0.985472,1.535799,0.912937,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000031,0.000029,0.000021,0.000021,0.000020,0.000091,0.000011,0.000011,0.001833,0.000185,0.000185,0.000044,0.000000,0.002201,0.000019,0.001165,0.000374,0.000154,0.000080,0.000066,0.000000,0.000087,0.000036,0.000036,0.000026,0.002220,0.002238,0.002253,0.002253,0.094916,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.275201,1.306904,1.275201,,,1.275201,1.026264,1.535799,,1.275201,1.306904,1.026264,1.535799,1.165850,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000046,0.000034,0.000024,0.000021,0.000021,0.000099,0.000013,0.000013,0.002660,0.000240,0.000240,0.000063,0.000000,0.003120,0.000020,0.001799,0.000489,0.000210,0.000097,0.000070,0.000000,0.000109,0.000060,0.000038,0.000038,0.003140,0.003159,0.003181,0.003181,0.278399,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.109324,1.581043,1.109324,,1.109324,,1.000785,1.084902,,1.109324,1.581043,1.000785,1.084902,0.971357,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000043,0.000024,0.000021,0.000020,0.000108,0.000013,0.000013,0.002921,0.000247,0.000247,0.000061,0.000000,0.003389,0.000020,0.001986,0.000536,0.000228,0.000101,0.000073,0.000000,0.000109,0.000063,0.000036,0.000039,0.003408,0.003429,0.003451,0.003451,0.278399,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.180724,1.580961,1.180724,,,1.180724,0.995799,1.084902,,1.180724,1.580961,0.995799,1.084902,0.992906,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000067,0.000043,0.000025,0.000023,0.000022,0.000114,0.000015,0.000015,0.003928,0.000354,0.000353,0.000082,0.000000,0.004560,0.000030,0.002705,0.000730,0.000288,0.000124,0.000082,0.000000,0.000177,0.000072,0.000047,0.000058,0.004582,0.004612,0.004636,0.004636,0.417044,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.890294,1.544088,,,0.890294,,1.187244,1.059187,,0.890294,1.544088,1.187244,1.059187,1.006150,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000048,0.000026,0.000023,0.000022,0.000119,0.000015,0.000015,0.004227,0.000342,0.000342,0.000080,0.000000,0.004848,0.000021,0.002928,0.000783,0.000316,0.000123,0.000085,0.000000,0.000173,0.000070,0.000045,0.000055,0.004868,0.004889,0.004911,0.004911,0.417044,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.111675,1.546309,,,,1.111675,1.010225,1.059187,,1.111675,1.546309,1.010225,1.059187,1.000678,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000130,0.000090,0.000042,0.000029,0.000023,0.000184,0.000020,0.000020,0.008665,0.000888,0.000888,0.000216,0.000000,0.010107,0.000059,0.006183,0.001584,0.000564,0.000188,0.000118,0.000000,0.000444,0.000228,0.000107,0.000111,0.010151,0.010211,0.010236,0.010236,0.938996,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.935425,1.403743,,0.935425,0.935425,,0.996455,1.027649,,0.935425,1.403743,0.996455,1.027649,1.373999,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000136,0.000090,0.000041,0.000029,0.000023,0.000183,0.000019,0.000019,0.008907,0.000891,0.000891,0.000184,0.000000,0.010428,0.000025,0.006360,0.001654,0.000581,0.000188,0.000124,0.000000,0.000443,0.000226,0.000105,0.000121,0.010469,0.010494,0.010519,0.010519,0.938996,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.064759,1.410133,,1.064759,,1.064759,1.012001,1.027649,,1.064759,1.410133,1.012001,1.027649,1.358116,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001183,0.001669,0.000352,0.000099,0.000057,0.002167,0.000116,0.000116,0.083633,0.011603,0.011601,0.004474,0.000002,0.103101,0.000222,0.063703,0.015159,0.003403,0.001123,0.000347,0.000000,0.008675,0.001989,0.000782,0.000198,0.103156,0.103360,0.103475,0.103475,7.519983,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.110232,1.356439,,1.110232,1.110232,,1.039559,1.134985,,1.110232,1.356439,1.039559,1.134985,1.591399,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001187,0.001693,0.000356,0.000107,0.000051,0.002192,0.000123,0.000122,0.091344,0.012766,0.012765,0.004453,0.000002,0.116852,0.000301,0.070068,0.015940,0.003640,0.001200,0.000355,0.000000,0.009860,0.001974,0.000749,0.000195,0.116908,0.117328,0.117442,0.117442,7.519983,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.002501,1.359152,,1.002501,,1.002501,0.917694,1.134985,,1.002501,1.359152,0.917694,1.134985,1.484045,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002819,0.004872,0.000914,0.000285,0.000090,0.006125,0.000263,0.000261,0.179968,0.024557,0.024555,0.009984,0.000002,0.230463,0.000332,0.136675,0.033041,0.006812,0.002615,0.000659,0.000000,0.017839,0.004885,0.001451,0.000398,0.230522,0.230774,0.230890,0.230890,14.548225,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.110301,1.283394,,1.110301,1.110301,,0.987315,1.043563,,1.110301,1.283394,0.987315,1.043563,1.420462,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002770,0.004857,0.001139,0.000356,0.000097,0.006532,0.000260,0.000258,0.189377,0.024767,0.024766,0.009935,0.000002,0.240328,0.000198,0.144821,0.034093,0.007159,0.002699,0.000711,0.000000,0.017953,0.004981,0.001464,0.000382,0.240386,0.240838,0.240948,0.240948,14.548225,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.088040,1.283682,,1.088040,,1.088040,0.925198,1.043563,,1.088040,1.283682,0.925198,1.043563,1.394486,,
