Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,432,381,15,0.000000,0.000314,0.000219,0.000061,0.000028,0.000035,0.000344,0.000065,0.000065,0.008830,0.002270,0.002269,0.000790,0.000000,0.012607,0.000046,0.006542,0.001326,0.000517,0.000268,0.000158,0.000000,0.001512,0.000520,0.000142,0.000087,0.012648,0.012693,0.012768,0.012768,0.920816,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.958361,0.696148,,,0.958361,,1.284101,1.085199,1.655972,,,,,,,,,,0.958361,0.696148,1.284101,1.085199,,0.468451,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,432,381,15,0.000000,0.000284,0.000221,0.000060,0.000026,0.000035,0.000342,0.000065,0.000064,0.009881,0.002307,0.002306,0.000807,0.000000,0.013678,0.000047,0.007362,0.001545,0.000552,0.000259,0.000168,0.000000,0.001565,0.000528,0.000134,0.000088,0.013721,0.013768,0.013856,0.013856,0.920816,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.146712,0.700437,,,,1.146712,1.245032,1.085199,1.702903,,,,,,,,,,1.146712,0.700437,1.245032,1.085199,,0.397207,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,450,375,15,0.000000,0.000744,0.000431,0.000146,0.000063,0.000066,0.000712,0.000151,0.000151,0.035120,0.008405,0.008403,0.003992,0.000001,0.049123,0.000049,0.030469,0.003143,0.000914,0.000381,0.000206,0.000000,0.005876,0.001777,0.000562,0.000173,0.049165,0.049215,0.049279,0.049279,1.865635,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.989915,0.703744,,0.989915,0.989915,,1.067305,1.018304,1.185453,,,,,,,,,,0.989915,0.703744,1.067305,1.018304,,0.413374,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,450,375,15,0.000000,0.000735,0.000424,0.000140,0.000060,0.000064,0.000702,0.000148,0.000148,0.036308,0.008111,0.008110,0.004017,0.000001,0.050026,0.000049,0.030930,0.003641,0.001046,0.000421,0.000233,0.000000,0.005951,0.001489,0.000487,0.000180,0.050064,0.050112,0.050181,0.050181,1.865635,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.000652,0.699617,,1.000652,,1.000652,1.065156,1.018304,1.178534,,,,,,,,,,1.000652,0.699617,1.065156,1.018304,,0.419819,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.009494,0.015862,0.002974,0.000520,0.000311,0.019659,0.000278,0.000277,0.329932,0.074184,0.074181,0.028156,0.000001,0.461678,0.000109,0.253124,0.062470,0.011243,0.002147,0.000827,0.000000,0.055491,0.013784,0.003669,0.001287,0.461717,0.461826,0.462085,0.462085,15.152073,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.982780,0.649078,,0.982780,0.982780,,1.006498,0.991980,1.056920,,,,,,,,,,0.982780,0.649078,1.006498,0.991980,,0.495536,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.009528,0.015879,0.003007,0.000475,0.000247,0.019599,0.000264,0.000263,0.328769,0.071565,0.071562,0.028136,0.000001,0.457973,0.000107,0.253336,0.062683,0.009731,0.002155,0.000806,0.000000,0.053904,0.013735,0.002949,0.001024,0.458014,0.458122,0.458379,0.458379,15.152073,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.999323,0.646104,,0.999323,,0.999323,1.017232,0.991980,1.083299,,,,,,,,,,0.999323,0.646104,1.017232,0.991980,,0.507573,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.020453,0.030216,0.007212,0.001172,0.000309,0.038893,0.000297,0.000295,0.677639,0.153665,0.153662,0.055422,0.000001,0.946381,0.000107,0.514787,0.126788,0.030079,0.004581,0.001512,0.000000,0.108750,0.029792,0.010971,0.004084,0.946424,0.946530,0.946796,0.946796,25.380313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.981255,0.729349,,0.981255,0.981255,,1.008587,1.056590,1.135547,,,,,,,,,,0.981255,0.729349,1.008587,1.056590,,0.513511,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.022391,0.032885,0.007765,0.001234,0.000300,0.042248,0.000300,0.000299,0.709832,0.168155,0.168152,0.060665,0.000001,0.999961,0.000107,0.546795,0.127102,0.030212,0.004801,0.001567,0.000000,0.123746,0.029088,0.011011,0.003994,1.000007,1.000115,1.000375,1.000375,25.380313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.937638,0.735657,,0.937638,,0.937638,0.987474,1.056590,1.110186,,,,,,,,,,0.937638,0.735657,0.987474,1.056590,,0.483337,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000024,0.000019,0.000011,0.000010,0.000009,0.000049,0.000013,0.000013,0.000408,0.000135,0.000134,0.000027,0.000000,0.000660,0.000009,0.000210,0.000077,0.000041,0.000032,0.000034,0.000000,0.000039,0.000019,0.000036,0.000039,0.000676,0.000685,0.000697,0.000697,0.012760,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.021954,0.796578,1.021954,,1.021954,,2.486917,1.294986,1.987814,1.021954,0.796578,2.486917,1.294986,0.870661,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX256,192,144,15,0.000000,0.000017,0.000017,0.000018,0.000013,0.000012,0.000061,0.000019,0.000019,0.000550,0.000182,0.000181,0.000028,0.000000,0.000867,0.000012,0.000268,0.000105,0.000063,0.000049,0.000049,0.000000,0.000033,0.000046,0.000044,0.000058,0.000882,0.000894,0.000902,0.000902,0.012760,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.368609,0.808812,1.368609,,,1.368609,2.115492,1.294986,2.539042,1.368609,0.808812,2.115492,1.294986,1.123557,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,384,288,15,0.000000,0.000049,0.000043,0.000038,0.000036,0.000030,0.000148,0.000074,0.000074,0.001039,0.000530,0.000529,0.000075,0.000000,0.001922,0.000021,0.000523,0.000195,0.000147,0.000097,0.000074,0.000000,0.000123,0.000100,0.000122,0.000180,0.001938,0.001960,0.001991,0.001991,0.125665,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.042203,0.996801,1.042203,,1.042203,,1.515943,1.239108,2.986574,1.042203,0.996801,1.515943,1.239108,1.295252,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,384,288,15,0.000000,0.000053,0.000040,0.000039,0.000035,0.000030,0.000146,0.000079,0.000079,0.001508,0.000535,0.000534,0.000074,0.000000,0.002399,0.000021,0.000814,0.000298,0.000183,0.000115,0.000085,0.000000,0.000121,0.000106,0.000120,0.000184,0.002414,0.002435,0.002467,0.002467,0.125665,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.164527,0.987117,1.164527,,,1.164527,1.428057,1.239108,3.737070,1.164527,0.987117,1.428057,1.239108,1.420640,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000150,0.000087,0.000036,0.000025,0.000032,0.000181,0.000106,0.000105,0.002281,0.000601,0.000600,0.000135,0.000000,0.003471,0.000023,0.001399,0.000441,0.000221,0.000142,0.000088,0.000000,0.000261,0.000086,0.000066,0.000182,0.003487,0.003509,0.003557,0.003557,0.524520,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.992083,0.839170,0.992083,,0.992083,,1.267978,1.249100,3.456137,0.992083,0.839170,1.267978,1.249100,1.047176,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000153,0.000095,0.000043,0.000029,0.000038,0.000206,0.000105,0.000104,0.003020,0.000686,0.000686,0.000150,0.000000,0.004326,0.000027,0.001888,0.000597,0.000260,0.000169,0.000109,0.000000,0.000312,0.000119,0.000072,0.000191,0.004364,0.004391,0.004443,0.004443,0.524520,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.917131,0.839126,0.917131,,,0.917131,1.030490,1.249100,3.291663,0.917131,0.839126,1.030490,1.249100,1.117040,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,432,381,15,0.000000,0.000240,0.000140,0.000051,0.000028,0.000039,0.000267,0.000171,0.000170,0.003508,0.001087,0.001086,0.000184,0.000000,0.005454,0.000023,0.002261,0.000701,0.000286,0.000167,0.000095,0.000000,0.000594,0.000159,0.000088,0.000245,0.005469,0.005490,0.005543,0.005543,0.920816,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.744639,0.699329,,,0.744639,,1.055895,1.109867,3.270903,0.744639,0.699329,1.055895,1.109867,1.079082,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000178,0.000139,0.000080,0.000112,0.000067,0.000400,0.000151,0.000150,0.003616,0.001410,0.001408,0.000197,0.000000,0.006020,0.000045,0.001983,0.000714,0.000495,0.000263,0.000179,0.000000,0.000480,0.000201,0.000361,0.000394,0.006041,0.006086,0.006152,0.006152,0.920816,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.887345,0.700334,,,,0.887345,0.987792,1.109867,3.371730,0.887345,0.700334,0.987792,1.109867,0.894633,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,450,375,15,0.000000,0.000351,0.000214,0.000095,0.000089,0.000070,0.000468,0.000263,0.000262,0.005897,0.002346,0.002345,0.000273,0.000000,0.009607,0.000033,0.003911,0.001187,0.000413,0.000264,0.000133,0.000000,0.001133,0.000400,0.000305,0.000481,0.009632,0.009666,0.009723,0.009723,1.865635,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.984815,0.706521,,0.984815,0.984815,,1.333086,1.074946,3.707897,0.984815,0.706521,1.333086,1.074946,2.095179,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,450,375,15,0.000000,0.000364,0.000194,0.000092,0.000087,0.000074,0.000454,0.000263,0.000263,0.006769,0.002192,0.002191,0.000288,0.000000,0.010335,0.000034,0.004555,0.001346,0.000448,0.000279,0.000142,0.000000,0.001005,0.000399,0.000314,0.000489,0.010361,0.010395,0.010451,0.010451,1.865635,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.071656,0.709737,,1.071656,,1.071656,1.226185,1.074946,3.769394,1.071656,0.709737,1.226185,1.074946,2.015720,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000000,0.002189,0.002711,0.000723,0.000287,0.000316,0.004012,0.000709,0.000708,0.079378,0.022425,0.022424,0.007889,0.000001,0.116596,0.000122,0.064373,0.010641,0.002585,0.001224,0.000544,0.000000,0.015752,0.002934,0.001479,0.002314,0.116649,0.116771,0.117046,0.117046,15.152073,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.981501,0.673202,,0.981501,0.981501,,0.999213,1.017247,2.194478,0.981501,0.673202,0.999213,1.017247,1.956319,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.002199,0.002679,0.000702,0.000318,0.000288,0.003985,0.000737,0.000736,0.081693,0.022026,0.022025,0.007885,0.000001,0.118573,0.000123,0.065962,0.010983,0.002818,0.001375,0.000579,0.000000,0.015480,0.002855,0.001438,0.002247,0.118623,0.118756,0.119065,0.119065,15.152073,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.988839,0.674548,,0.988839,,0.988839,1.000037,1.017247,2.298392,0.988839,0.674548,1.000037,1.017247,1.954069,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.005065,0.009161,0.002016,0.000845,0.000546,0.012555,0.001265,0.001262,0.175400,0.051820,0.051818,0.014833,0.000001,0.260799,0.000122,0.133404,0.032594,0.005880,0.002608,0.000891,0.000000,0.034197,0.009099,0.003114,0.005318,0.260849,0.260971,0.261245,0.261245,25.380313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.981289,0.735653,,0.981289,0.981289,,0.993051,1.010390,2.073896,0.981289,0.735653,0.993051,1.010390,1.861050,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000000,0.005017,0.009012,0.001683,0.000976,0.000495,0.012162,0.001285,0.001284,0.177115,0.053059,0.053057,0.014810,0.000001,0.263520,0.000123,0.134831,0.032770,0.005857,0.002667,0.000916,0.000000,0.034362,0.009431,0.003902,0.005152,0.263565,0.263688,0.263960,0.263960,25.380313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.993186,0.735818,,0.993186,,0.993186,1.003950,1.010390,2.154449,0.993186,0.735818,1.003950,1.010390,1.831790,,
