Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,176,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,432,381,15,0.000000,0.000228,0.000142,0.000080,0.000064,0.000067,0.000353,0.000083,0.000082,0.003852,0.001089,0.001089,0.000170,0.000000,0.005787,0.000051,0.002085,0.000859,0.000407,0.000283,0.000206,0.000000,0.000682,0.000162,0.000112,0.000134,0.005801,0.005852,0.005884,0.005884,0.497137,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,2.079705,1.289431,,,2.079705,,0.979388,1.120389,1.000000,1.556336,,,,,,,,,,,2.079705,1.289431,0.979388,1.120389,,0.748619,
3,barn1,DOUBLE,176,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,432,381,15,0.000000,0.000225,0.000137,0.000082,0.000065,0.000065,0.000352,0.000086,0.000085,0.004572,0.001107,0.001106,0.000172,0.000000,0.006495,0.000050,0.002577,0.001014,0.000479,0.000290,0.000208,0.000000,0.000699,0.000161,0.000120,0.000139,0.006513,0.006563,0.006592,0.006592,0.497137,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,2.410276,1.297377,,,,2.410276,0.998465,1.120389,1.000000,1.561347,,,,,,,,,,,2.410276,1.297377,0.998465,1.120389,,0.676423,
4,conesQuarterSize,DOUBLE,176,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,450,375,15,0.000000,0.000477,0.000257,0.000130,0.000090,0.000104,0.000575,0.000173,0.000173,0.007113,0.002601,0.002600,0.000263,0.000000,0.011149,0.000051,0.004203,0.001557,0.000695,0.000387,0.000269,0.000000,0.001691,0.000443,0.000238,0.000239,0.011163,0.011215,0.011246,0.011246,1.046497,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,4.337892,1.254595,,4.337892,4.337892,,1.006879,1.124238,1.000000,1.753049,,,,,,,,,,,4.337892,1.254595,1.006879,1.106256,,0.626236,
4,conesQuarterSize,DOUBLE,176,64,16,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,450,375,15,0.000000,0.000504,0.000241,0.000124,0.000092,0.000103,0.000561,0.000172,0.000172,0.008309,0.002591,0.002590,0.000243,0.000000,0.012343,0.000048,0.004782,0.001762,0.000742,0.000463,0.000514,0.000000,0.001520,0.000551,0.000260,0.000264,0.012359,0.012408,0.012440,0.012440,1.046497,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,4.036322,1.247237,,4.036322,,4.036322,1.008550,1.079308,1.016255,1.703075,,,,,,,,,,,4.036322,1.247237,1.008550,1.106256,,0.633521,
5,conesHalfSize,DOUBLE,176,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,900,750,7,0.000000,0.002360,0.002879,0.000534,0.000138,0.000116,0.003683,0.000163,0.000162,0.081021,0.016729,0.016728,0.007721,0.000001,0.111627,0.000110,0.064871,0.010975,0.003330,0.001212,0.000657,0.000000,0.013091,0.002296,0.000947,0.000352,0.111661,0.111772,0.111960,0.111960,8.635828,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,4.056162,1.138845,,4.056162,4.056162,,0.897555,1.028284,1.000000,1.580562,,,,,,,,,,,4.056162,1.138845,0.897555,1.028284,,0.523534,
5,conesHalfSize,DOUBLE,176,16,8,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,900,750,7,0.000000,0.002334,0.002913,0.000529,0.000127,0.000116,0.003690,0.000167,0.000166,0.084376,0.016845,0.016843,0.007620,0.000001,0.114795,0.000111,0.066856,0.012082,0.003541,0.001259,0.000624,0.000000,0.013084,0.002430,0.000962,0.000395,0.114831,0.114941,0.115127,0.115127,8.635828,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.978823,1.133627,,3.978823,,3.978823,1.001899,1.028284,1.000000,1.587882,,,,,,,,,,,3.978823,1.133627,1.001899,1.028284,,0.495796,
6,conesFullSizeCropped,DOUBLE,176,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.006876,0.009381,0.001956,0.000424,0.000191,0.012052,0.000189,0.000189,0.218051,0.044993,0.044992,0.018535,0.000001,0.301091,0.000131,0.173654,0.033130,0.007548,0.002507,0.001279,0.000000,0.035212,0.006436,0.002597,0.000706,0.301123,0.301253,0.301453,0.301453,17.127144,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.081898,1.080805,,3.081898,3.081898,,0.897490,0.974980,1.009235,1.253426,,,,,,,,,,,3.081898,1.080805,0.897490,0.974980,,0.452259,
6,conesFullSizeCropped,DOUBLE,176,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.006799,0.009466,0.001993,0.000387,0.000196,0.012212,0.000272,0.000271,0.211405,0.043280,0.043278,0.018349,0.000001,0.293538,0.000130,0.167280,0.031741,0.007242,0.002364,0.001269,0.000000,0.034067,0.006221,0.002459,0.000679,0.293569,0.293700,0.293911,0.293911,17.127144,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.191409,1.090153,,3.191409,,3.191409,0.868190,0.974980,1.043321,1.337517,,,,,,,,,,,3.191409,1.090153,0.868190,0.974980,,0.466524,
0,tsukubaSetHalfSize,HALF,176,64,16,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,22,AVX512,192,144,15,0.000000,0.000025,0.000019,0.000016,0.000013,0.000011,0.000060,0.000015,0.000015,0.000322,0.000160,0.000160,0.000028,0.000000,0.000616,0.000012,0.000114,0.000062,0.000046,0.000054,0.000044,0.000000,0.000040,0.000040,0.000039,0.000041,0.000625,0.000637,0.000642,0.000642,0.010654,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.108863,0.954061,1.108863,,1.108863,,2.409050,1.239004,1.073709,2.032984,1.108863,0.954061,2.409050,1.239004,1.021649,,
0,tsukubaSetHalfSize,HALF,176,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,22,AVX512,192,144,15,0.000000,0.000018,0.000018,0.000016,0.000012,0.000011,0.000058,0.000014,0.000014,0.000490,0.000156,0.000156,0.000027,0.000000,0.000766,0.000012,0.000217,0.000091,0.000056,0.000070,0.000048,0.000000,0.000037,0.000037,0.000033,0.000041,0.000779,0.000791,0.000796,0.000796,0.010654,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.552095,0.968713,1.552095,,,1.552095,1.936602,1.239004,1.073820,2.364148,1.552095,0.968713,1.936602,1.239004,1.413936,,
1,tsukubaSet,HALF,176,64,16,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX512,384,288,15,0.000000,0.000066,0.000046,0.000045,0.000041,0.000036,0.000171,0.000055,0.000055,0.000952,0.000443,0.000442,0.000067,0.000000,0.001760,0.000026,0.000418,0.000187,0.000125,0.000096,0.000121,0.000000,0.000143,0.000106,0.000101,0.000090,0.001775,0.001800,0.001824,0.001824,0.087734,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.137809,1.427761,1.137809,,1.137809,,1.379388,1.317456,1.063433,2.024468,1.137809,1.427761,1.379388,1.317456,0.894158,,
1,tsukubaSet,HALF,176,64,16,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX512,384,288,15,0.000000,0.000067,0.000046,0.000048,0.000047,0.000036,0.000178,0.000056,0.000055,0.001524,0.000443,0.000442,0.000069,0.000000,0.002341,0.000028,0.000824,0.000285,0.000166,0.000113,0.000133,0.000000,0.000132,0.000103,0.000111,0.000093,0.002353,0.002380,0.002403,0.002403,0.087734,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.195748,1.413890,1.195748,,,1.195748,1.124593,1.317456,1.011779,1.991452,1.195748,1.413890,1.124593,1.317456,1.107443,,
2,venus,HALF,176,64,16,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX512,434,383,15,0.000000,0.000103,0.000074,0.000042,0.000048,0.000034,0.000201,0.000063,0.000062,0.001689,0.000533,0.000533,0.000096,0.000000,0.002691,0.000027,0.000853,0.000400,0.000183,0.000110,0.000141,0.000000,0.000186,0.000097,0.000116,0.000135,0.002703,0.002730,0.002758,0.002758,0.306251,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.279445,1.437258,1.279445,,1.279445,,1.129480,1.207347,1.136852,2.405271,1.279445,1.437258,1.129480,1.207347,1.123265,,
2,venus,HALF,176,64,16,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX512,434,383,15,0.000000,0.000104,0.000071,0.000043,0.000052,0.000036,0.000207,0.000059,0.000059,0.002238,0.000542,0.000541,0.000095,0.000000,0.003252,0.000028,0.001231,0.000510,0.000222,0.000121,0.000149,0.000000,0.000193,0.000106,0.000118,0.000124,0.003268,0.003296,0.003330,0.003330,0.306251,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.223687,1.437183,1.223687,,,1.223687,1.000087,1.207347,1.000120,2.341767,1.223687,1.437183,1.000087,1.207347,1.023948,,
3,barn1,HALF,176,64,16,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,432,381,15,0.000000,0.000107,0.000083,0.000080,0.000106,0.000055,0.000326,0.000115,0.000115,0.001898,0.000870,0.000868,0.000111,0.000000,0.003418,0.000047,0.000816,0.000434,0.000244,0.000196,0.000202,0.000000,0.000214,0.000144,0.000255,0.000251,0.003431,0.003484,0.003515,0.003515,0.497137,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.174424,1.295323,,,1.174424,,1.071204,1.081245,1.332497,2.801560,1.174424,1.295323,1.071204,1.081245,1.253307,,
3,barn1,HALF,176,64,16,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,432,381,15,0.000000,0.000098,0.000085,0.000077,0.000097,0.000054,0.000315,0.000133,0.000133,0.002247,0.000835,0.000834,0.000114,0.000000,0.003714,0.000046,0.001073,0.000475,0.000271,0.000209,0.000203,0.000000,0.000222,0.000144,0.000255,0.000199,0.003727,0.003772,0.003800,0.003800,0.497137,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.436541,1.297185,,,,1.436541,0.989687,1.081245,1.115923,2.911544,1.436541,1.297185,0.989687,1.081245,1.173438,,
4,conesQuarterSize,HALF,176,64,16,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,450,375,15,0.000000,0.000206,0.000142,0.000118,0.000151,0.000069,0.000482,0.000199,0.000199,0.003429,0.001830,0.001829,0.000144,0.000000,0.006227,0.000049,0.001744,0.000725,0.000346,0.000249,0.000348,0.000000,0.000539,0.000276,0.000442,0.000561,0.006241,0.006291,0.006322,0.006322,1.046497,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.514467,1.259545,,1.514467,1.514467,,0.949117,1.039547,1.149700,2.982393,1.514467,1.259545,0.949117,1.039547,1.113884,,
4,conesQuarterSize,HALF,176,64,16,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,450,375,15,0.000000,0.000205,0.000143,0.000114,0.000158,0.000067,0.000490,0.000175,0.000175,0.003700,0.001753,0.001752,0.000145,0.000000,0.006477,0.000049,0.001958,0.000742,0.000371,0.000255,0.000376,0.000000,0.000548,0.000230,0.000403,0.000571,0.006491,0.006542,0.006572,0.006572,1.046497,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.704130,1.265278,,1.704130,,1.704130,0.987230,1.039547,1.148805,3.133734,1.704130,1.265278,0.987230,1.039547,1.199154,,
5,conesHalfSize,HALF,176,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001400,0.000632,0.000220,0.000210,0.000280,0.001339,0.000598,0.000597,0.018870,0.007865,0.007864,0.000782,0.000000,0.030788,0.000116,0.012862,0.003840,0.001183,0.000674,0.000392,0.000000,0.005178,0.001292,0.000560,0.000841,0.030912,0.031013,0.031245,0.031245,8.635828,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.676776,1.181172,,3.676776,3.676776,,0.988450,1.007449,1.096550,4.536726,3.676776,1.181172,0.988450,1.007449,1.875975,,
5,conesHalfSize,HALF,176,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001429,0.000643,0.000234,0.000247,0.000279,0.001392,0.000596,0.000595,0.019215,0.007949,0.007948,0.000694,0.000001,0.031168,0.000101,0.012761,0.004084,0.001285,0.000670,0.000386,0.000000,0.005156,0.001313,0.000595,0.000946,0.031198,0.031300,0.031478,0.031478,8.635828,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.740288,1.183535,,3.740288,,3.740288,1.005750,1.007449,1.103089,4.724031,3.740288,1.183535,1.005750,1.007449,1.813324,,
6,conesFullSizeCropped,HALF,176,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.002026,0.002639,0.000611,0.000267,0.000359,0.003842,0.001021,0.001021,0.047199,0.017942,0.017940,0.003565,0.000001,0.075581,0.000119,0.036409,0.007146,0.002041,0.000947,0.000638,0.000000,0.011688,0.003099,0.001356,0.001762,0.075616,0.075735,0.075921,0.075921,17.127144,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.376623,1.090147,,3.376623,3.376623,,0.957792,1.021386,1.233439,3.919275,3.376623,1.090147,0.957792,1.021386,1.795745,,
6,conesFullSizeCropped,HALF,176,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.002039,0.002489,0.000602,0.000242,0.000390,0.003702,0.001074,0.001074,0.048986,0.017905,0.017904,0.003628,0.000001,0.077210,0.000118,0.037933,0.007406,0.002090,0.000957,0.000595,0.000000,0.011708,0.003115,0.001378,0.001759,0.077241,0.077359,0.077545,0.077545,17.127144,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.380771,1.090392,,3.380771,,3.380771,0.949993,1.021386,1.265617,3.922432,3.380771,1.090392,0.949993,1.021386,1.768224,,
