Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000001,0.000109,0.000111,0.000041,0.000032,0.000029,0.000213,0.000024,0.000024,0.005718,0.000786,0.000785,0.000376,0.000001,0.007218,0.000095,0.004025,0.001012,0.000323,0.000202,0.000135,0.000000,0.000496,0.000147,0.000082,0.000052,0.007262,0.007362,0.007389,0.007389,0.477598,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.656092,1.342182,,,1.656092,,1.016530,1.078489,1.485756,,,,,,,,,,1.656092,1.342182,1.016530,1.078489,,0.494453,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000110,0.000105,0.000041,0.000032,0.000030,0.000210,0.000023,0.000023,0.006369,0.000773,0.000772,0.000396,0.000000,0.007873,0.000033,0.004489,0.001135,0.000349,0.000251,0.000146,0.000000,0.000489,0.000146,0.000079,0.000051,0.007916,0.007946,0.007969,0.007969,0.477598,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.993899,1.350452,,,,1.993899,1.010616,1.078489,1.536528,,,,,,,,,,1.993899,1.350452,1.010616,1.078489,,0.504390,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000001,0.000258,0.000362,0.000087,0.000042,0.000033,0.000530,0.000035,0.000034,0.014849,0.002367,0.002366,0.001069,0.000001,0.019123,0.000061,0.011388,0.002233,0.000656,0.000345,0.000195,0.000000,0.001811,0.000359,0.000125,0.000072,0.019167,0.019234,0.019257,0.019257,1.120131,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.533171,1.172122,,2.533171,2.533171,,0.997129,1.026224,1.216686,,,,,,,,,,2.533171,1.172122,0.997129,1.026224,,0.467012,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000250,0.000358,0.000086,0.000042,0.000031,0.000523,0.000035,0.000035,0.015453,0.002369,0.002367,0.001066,0.000001,0.019666,0.000040,0.011828,0.002341,0.000689,0.000353,0.000209,0.000000,0.001802,0.000367,0.000128,0.000068,0.019707,0.019739,0.019762,0.019762,1.120131,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.540883,1.165248,,2.540883,,2.540883,1.006817,1.026224,1.271207,,,,,,,,,,2.540883,1.165248,1.006817,1.026224,,0.475466,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.003289,0.004479,0.000970,0.000183,0.000071,0.005661,0.000079,0.000077,0.138442,0.024501,0.024498,0.008719,0.000001,0.180857,0.000317,0.104899,0.025823,0.005509,0.001276,0.000725,0.000000,0.018310,0.004697,0.001250,0.000234,0.180904,0.181218,0.181316,0.181316,8.250029,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.504622,1.192101,,2.504622,2.504622,,0.988741,1.047230,1.104972,,,,,,,,,,2.504622,1.192101,0.988741,1.047230,,0.523525,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.003207,0.004468,0.000933,0.000159,0.000066,0.005649,0.000066,0.000065,0.147630,0.024391,0.024388,0.008657,0.000002,0.189425,0.000308,0.111717,0.027776,0.005847,0.001363,0.000834,0.000000,0.018258,0.004748,0.001099,0.000232,0.189470,0.189764,0.189880,0.189880,8.250029,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.412418,1.186639,,2.412418,,2.412418,1.003454,1.047230,1.085263,,,,,,,,,,2.412418,1.186639,1.003454,1.047230,,0.527427,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.006942,0.008812,0.002234,0.000458,0.000121,0.011706,0.000104,0.000102,0.300669,0.050137,0.050135,0.018166,0.000001,0.387844,0.000302,0.227877,0.054933,0.012778,0.002743,0.002203,0.000000,0.037853,0.009126,0.002512,0.000740,0.387888,0.388178,0.388272,0.388272,15.884877,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.392776,1.165328,,2.392776,2.392776,,1.000371,1.013711,1.204689,,,,,,,,,,2.392776,1.165328,1.000371,1.013711,,0.520506,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.006917,0.008934,0.002318,0.000497,0.000112,0.011867,0.000104,0.000103,0.305729,0.050746,0.050744,0.017865,0.000002,0.393148,0.000301,0.231719,0.055476,0.012911,0.002959,0.002325,0.000000,0.038080,0.009170,0.002741,0.000653,0.393195,0.393490,0.393596,0.393596,15.884877,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.383131,1.175407,,2.383131,,2.383131,0.993261,1.013711,1.198267,,,,,,,,,,2.383131,1.175407,0.993261,1.013711,,0.518752,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,NEON,192,144,15,0.000000,0.000013,0.000011,0.000008,0.000007,0.000007,0.000033,0.000004,0.000004,0.000354,0.000064,0.000063,0.000019,0.000000,0.000492,0.000007,0.000198,0.000067,0.000038,0.000027,0.000024,0.000000,0.000028,0.000015,0.000011,0.000009,0.000504,0.000511,0.000514,0.000514,0.014333,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.385434,0.709164,1.385434,,1.385434,,1.667003,1.414366,1.546526,1.385434,0.709164,1.667003,1.414366,0.782552,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000011,0.000015,0.000014,0.000013,0.000013,0.000056,0.000007,0.000007,0.000516,0.000082,0.000082,0.000026,0.000000,0.000699,0.000012,0.000248,0.000107,0.000060,0.000050,0.000046,0.000000,0.000027,0.000022,0.000017,0.000016,0.000712,0.000724,0.000727,0.000727,0.014333,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.698781,0.720055,1.698781,,,1.698781,1.304922,1.414366,1.629093,1.698781,0.720055,1.304922,1.414366,0.940213,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000031,0.000033,0.000027,0.000026,0.000024,0.000108,0.000015,0.000015,0.000971,0.000253,0.000252,0.000054,0.000000,0.001436,0.000024,0.000477,0.000207,0.000111,0.000087,0.000085,0.000000,0.000110,0.000059,0.000050,0.000032,0.001452,0.001479,0.001494,0.001494,0.130668,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.388565,0.958638,1.388565,,1.388565,,0.998501,1.375712,2.152310,1.388565,0.958638,0.998501,1.375712,0.860536,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000031,0.000035,0.000026,0.000025,0.000024,0.000111,0.000015,0.000015,0.001538,0.000250,0.000250,0.000056,0.000000,0.002001,0.000024,0.000861,0.000343,0.000144,0.000102,0.000087,0.000000,0.000111,0.000057,0.000048,0.000031,0.002017,0.002040,0.002056,0.002056,0.130668,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.397479,0.949325,1.397479,,,1.397479,1.001592,1.375712,2.142293,1.397479,0.949325,1.001592,1.375712,0.960590,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000055,0.000041,0.000028,0.000027,0.000025,0.000121,0.000018,0.000018,0.002104,0.000252,0.000251,0.000075,0.000000,0.002628,0.000026,0.001326,0.000395,0.000168,0.000112,0.000095,0.000000,0.000106,0.000050,0.000055,0.000040,0.002646,0.002672,0.002695,0.002695,0.338740,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.309366,1.299407,1.309366,,1.309366,,0.997545,1.099428,2.123181,1.309366,1.299407,0.997545,1.099428,0.938696,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000051,0.000041,0.000029,0.000026,0.000025,0.000121,0.000016,0.000016,0.002380,0.000263,0.000262,0.000074,0.000000,0.002897,0.000025,0.001525,0.000447,0.000179,0.000122,0.000099,0.000000,0.000107,0.000050,0.000054,0.000041,0.002915,0.002940,0.002963,0.002963,0.338740,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.375229,1.299339,1.375229,,,1.375229,0.999649,1.099428,2.370211,1.375229,1.299339,0.999649,1.099428,0.955323,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000079,0.000055,0.000032,0.000030,0.000026,0.000143,0.000020,0.000020,0.003065,0.000375,0.000375,0.000093,0.000000,0.003783,0.000032,0.002013,0.000575,0.000213,0.000137,0.000107,0.000000,0.000163,0.000065,0.000085,0.000058,0.003802,0.003830,0.003853,0.003853,0.477598,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.071397,1.348315,,,1.071397,,0.979923,1.072858,2.515917,1.071397,1.348315,0.979923,1.072858,0.948341,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000078,0.000058,0.000032,0.000031,0.000026,0.000147,0.000021,0.000021,0.003333,0.000374,0.000374,0.000101,0.000000,0.004055,0.000029,0.002205,0.000627,0.000230,0.000145,0.000112,0.000000,0.000160,0.000070,0.000083,0.000055,0.004075,0.004106,0.004133,0.004133,0.477598,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.320764,1.350254,,,,1.320764,1.009504,1.072858,2.616797,1.320764,1.350254,1.009504,1.072858,0.972476,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000136,0.000087,0.000052,0.000040,0.000031,0.000212,0.000029,0.000029,0.006394,0.000787,0.000787,0.000198,0.000000,0.007766,0.000028,0.004498,0.001147,0.000372,0.000211,0.000149,0.000000,0.000371,0.000190,0.000125,0.000096,0.007793,0.007820,0.007846,0.007846,1.120131,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.220436,1.176747,,1.220436,1.220436,,0.999695,1.043759,2.076086,1.220436,1.176747,0.999695,1.043759,1.146304,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000140,0.000087,0.000048,0.000037,0.000027,0.000198,0.000027,0.000027,0.006719,0.000797,0.000796,0.000207,0.000000,0.008105,0.000031,0.004729,0.001224,0.000384,0.000217,0.000151,0.000000,0.000383,0.000188,0.000124,0.000103,0.008131,0.008164,0.008189,0.008189,1.120131,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.367734,1.182103,,1.367734,,1.367734,1.000679,1.043759,2.104252,1.367734,1.182103,1.000679,1.043759,1.147447,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.000966,0.001124,0.000252,0.000101,0.000065,0.001596,0.000156,0.000155,0.057789,0.008386,0.008384,0.003011,0.000001,0.071900,0.000283,0.044160,0.010243,0.002386,0.000709,0.000367,0.000000,0.006264,0.001419,0.000484,0.000216,0.071943,0.072233,0.072323,0.072323,8.250029,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.588435,1.236408,,1.588435,1.588435,,1.006756,1.068042,1.822028,1.588435,1.236408,1.006756,1.068042,1.312487,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.000963,0.001112,0.000229,0.000092,0.000067,0.001500,0.000165,0.000164,0.062887,0.008303,0.008301,0.003052,0.000001,0.076823,0.000290,0.048212,0.010883,0.002530,0.000778,0.000391,0.000000,0.006166,0.001419,0.000517,0.000231,0.076867,0.077158,0.077244,0.077244,8.250029,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.524201,1.238880,,1.524201,,1.524201,1.010322,1.068042,1.805235,1.524201,1.238880,1.010322,1.068042,1.296503,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.002314,0.002898,0.000825,0.000174,0.000126,0.004097,0.000375,0.000374,0.125472,0.017482,0.017479,0.005659,0.000001,0.155229,0.000287,0.094993,0.022732,0.005337,0.001652,0.000741,0.000000,0.012569,0.003120,0.001052,0.000661,0.155273,0.155550,0.155655,0.155655,15.884877,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.646961,1.175401,,1.646961,1.646961,,0.998592,1.041953,1.711221,1.646961,1.175401,0.998592,1.041953,1.298374,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.002141,0.003141,0.000811,0.000213,0.000124,0.004199,0.000353,0.000352,0.131456,0.017542,0.017539,0.005845,0.000001,0.161745,0.000285,0.099896,0.023526,0.005477,0.001537,0.000845,0.000000,0.012488,0.003309,0.001078,0.000624,0.161790,0.162083,0.162185,0.162185,15.884877,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.616435,1.175665,,1.616435,,1.616435,0.999320,1.041953,1.689824,1.616435,1.175665,0.999320,1.041953,1.258926,,
