Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,48,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000001,0.000676,0.000716,0.000114,0.000028,0.000027,0.000889,0.000044,0.000044,0.021814,0.005736,0.005735,0.002140,0.000001,0.031286,0.000037,0.018423,0.002387,0.000474,0.000240,0.000260,0.000000,0.004440,0.000900,0.000279,0.000110,0.031342,0.031380,0.031492,0.031492,0.626499,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.388569,1.023185,,,0.388569,,0.996498,1.097924,1.091418,1.358939,,,,,,,,,,,0.388569,1.023185,0.996498,1.097924,,0.457090,
3,barn1,DOUBLE,48,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000001,0.000695,0.000711,0.000114,0.000028,0.000028,0.000884,0.000042,0.000042,0.024961,0.005620,0.005618,0.002144,0.000001,0.034377,0.000038,0.020375,0.003336,0.000666,0.000290,0.000285,0.000000,0.004345,0.000894,0.000274,0.000104,0.034433,0.034475,0.034576,0.034576,0.626499,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.459547,1.029489,,,,0.459547,0.999605,1.097924,1.052812,1.434733,,,,,,,,,,,0.459547,1.029489,0.999605,1.097924,,0.466142,
4,conesQuarterSize,DOUBLE,48,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,450,375,15,0.000001,0.001605,0.002207,0.000618,0.000117,0.000040,0.002985,0.000083,0.000082,0.052233,0.014397,0.014395,0.004626,0.000001,0.075889,0.000039,0.040185,0.009960,0.001237,0.000391,0.000434,0.000000,0.010300,0.003206,0.000647,0.000235,0.075943,0.075982,0.076083,0.076083,1.271455,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.641166,1.032620,,0.641166,0.641166,,0.985127,1.041906,1.056615,1.270996,,,,,,,,,,,0.641166,1.032620,0.985127,1.041906,,0.473539,
4,conesQuarterSize,DOUBLE,48,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,450,375,15,0.000001,0.001595,0.002178,0.000545,0.000097,0.000044,0.002875,0.000084,0.000083,0.055126,0.014783,0.014781,0.004634,0.000001,0.079075,0.000038,0.042277,0.010501,0.001435,0.000418,0.000464,0.000000,0.010229,0.003600,0.000730,0.000248,0.079134,0.079177,0.079272,0.079272,1.271455,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.633439,1.026564,,0.633439,,0.633439,0.988896,1.041906,1.064947,1.287237,,,,,,,,,,,0.633439,1.026564,0.988896,1.041906,,0.476575,
5,conesHalfSize,DOUBLE,48,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.015520,0.018330,0.004367,0.001037,0.000163,0.023887,0.000213,0.000212,0.531642,0.118254,0.118252,0.035929,0.000001,0.725420,0.000110,0.414971,0.087577,0.025019,0.003330,0.000724,0.000000,0.086471,0.021933,0.008609,0.001394,0.725480,0.725595,0.725961,0.725961,11.111740,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.625554,0.885088,,0.625554,0.625554,,1.002953,1.032533,1.005799,1.466479,,,,,,,,,,,0.625554,0.885088,1.002953,1.032533,,0.452972,
5,conesHalfSize,DOUBLE,48,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.015333,0.018279,0.004347,0.001028,0.000168,0.023832,0.000213,0.000212,0.554712,0.119011,0.119008,0.035931,0.000001,0.749038,0.000112,0.434893,0.090002,0.025445,0.003590,0.000787,0.000000,0.086634,0.022318,0.008780,0.001375,0.749099,0.749209,0.749579,0.749579,11.111740,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.611102,0.881033,,0.611102,,0.611102,0.997517,1.032533,1.024877,1.472134,,,,,,,,,,,0.611102,0.881033,0.997517,1.032533,,0.446064,
6,conesFullSizeCropped,DOUBLE,48,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.030827,0.046886,0.008982,0.003288,0.000474,0.060174,0.000502,0.000500,1.139835,0.263289,0.263286,0.073098,0.000001,1.566897,0.000113,0.862939,0.206316,0.055447,0.013589,0.001460,0.000000,0.192773,0.044920,0.020946,0.004523,1.566952,1.567064,1.567414,1.567414,22.084195,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.592727,0.838206,,0.592727,0.592727,,1.000255,1.041597,1.032916,1.750808,,,,,,,,,,,0.592727,0.838206,1.000255,1.041597,,0.475601,
6,conesFullSizeCropped,DOUBLE,48,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.030821,0.046534,0.009026,0.003271,0.000462,0.059224,0.000532,0.000531,1.205134,0.263456,0.263453,0.073377,0.000002,1.632098,0.000111,0.918299,0.214335,0.056440,0.013785,0.001497,0.000000,0.193632,0.045608,0.019832,0.004533,1.632153,1.632261,1.632613,1.632613,22.084195,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.574533,0.845455,,0.574533,,0.574533,0.996555,1.041597,1.027790,1.740109,,,,,,,,,,,0.574533,0.845455,0.996555,1.041597,,0.470877,
0,tsukubaSetHalfSize,HALF,48,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX512,192,144,15,0.000000,0.000026,0.000022,0.000014,0.000012,0.000010,0.000059,0.000009,0.000009,0.000289,0.000138,0.000138,0.000020,0.000000,0.000544,0.000010,0.000111,0.000051,0.000038,0.000051,0.000036,0.000000,0.000029,0.000030,0.000041,0.000030,0.000568,0.000577,0.000591,0.000591,0.014990,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.205589,0.678053,1.205589,,1.205589,,1.555228,1.376551,1.095103,2.617834,1.205589,0.678053,1.555228,1.376551,0.974086,,
0,tsukubaSetHalfSize,HALF,48,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX512,192,144,15,0.000000,0.000024,0.000022,0.000013,0.000012,0.000010,0.000057,0.000009,0.000008,0.000522,0.000133,0.000132,0.000020,0.000000,0.000768,0.000009,0.000260,0.000086,0.000059,0.000072,0.000039,0.000000,0.000030,0.000033,0.000041,0.000028,0.000791,0.000800,0.000813,0.000813,0.014990,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.518867,0.688467,1.518867,,,1.518867,1.349052,1.376551,1.033142,3.440632,1.518867,0.688467,1.349052,1.376551,1.236779,,
1,tsukubaSet,HALF,48,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX512,384,288,15,0.000000,0.000155,0.000102,0.000031,0.000016,0.000017,0.000167,0.000024,0.000024,0.001185,0.000428,0.000427,0.000050,0.000000,0.002020,0.000012,0.000742,0.000209,0.000076,0.000054,0.000101,0.000000,0.000248,0.000053,0.000063,0.000058,0.002045,0.002057,0.002111,0.002111,0.154656,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.982785,0.809947,0.982785,,0.982785,,1.057626,1.387770,1.128358,4.193320,0.982785,0.809947,1.057626,1.387770,1.259727,,
1,tsukubaSet,HALF,48,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000138,0.000097,0.000037,0.000035,0.000025,0.000194,0.000032,0.000031,0.001757,0.000640,0.000639,0.000060,0.000000,0.002822,0.000018,0.001051,0.000303,0.000134,0.000116,0.000146,0.000000,0.000333,0.000092,0.000103,0.000110,0.002854,0.002874,0.002930,0.002930,0.154656,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.980499,0.802078,0.980499,,,0.980499,0.998809,1.387770,1.110096,5.203162,0.980499,0.802078,0.998809,1.387770,1.366100,,
2,venus,HALF,48,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,434,383,15,0.000000,0.000266,0.000181,0.000064,0.000021,0.000024,0.000296,0.000040,0.000040,0.002332,0.000840,0.000840,0.000119,0.000000,0.003900,0.000029,0.001498,0.000373,0.000151,0.000120,0.000179,0.000000,0.000477,0.000162,0.000077,0.000119,0.003951,0.003979,0.004082,0.004082,0.382884,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.864403,1.149594,0.864403,,0.864403,,1.004827,1.348419,1.082602,4.806663,0.864403,1.149594,1.004827,1.335853,1.911267,,
2,venus,HALF,48,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000236,0.000157,0.000051,0.000026,0.000029,0.000264,0.000047,0.000046,0.003864,0.000730,0.000729,0.000131,0.000000,0.005285,0.000030,0.002673,0.000715,0.000230,0.000143,0.000088,0.000000,0.000377,0.000147,0.000072,0.000124,0.005331,0.005361,0.005453,0.005453,0.382884,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.747203,1.149534,0.747203,,,0.747203,0.996338,1.233928,1.000000,4.981681,0.747203,1.149534,0.996338,1.335853,1.646192,,
3,barn1,HALF,48,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000001,0.000426,0.000256,0.000061,0.000031,0.000029,0.000378,0.000048,0.000047,0.004016,0.001586,0.001586,0.000248,0.000001,0.006717,0.000040,0.002810,0.000588,0.000228,0.000143,0.000221,0.000000,0.000941,0.000320,0.000161,0.000153,0.006780,0.006819,0.006920,0.006920,0.626499,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.596446,1.027860,,,0.596446,,0.996652,1.207027,1.146278,4.409443,0.596446,1.027860,0.996652,1.207027,2.080074,,
3,barn1,HALF,48,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000001,0.000378,0.000239,0.000061,0.000031,0.000030,0.000374,0.000047,0.000046,0.005540,0.001561,0.001560,0.000248,0.000001,0.008154,0.000039,0.003912,0.000880,0.000309,0.000170,0.000247,0.000000,0.000929,0.000324,0.000152,0.000154,0.008213,0.008253,0.008353,0.008353,0.626499,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.653539,1.029338,,,,0.653539,1.003717,1.207027,1.068797,4.553696,0.653539,1.029338,1.003717,1.207027,1.929527,,
4,conesQuarterSize,HALF,48,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,450,375,15,0.000001,0.000679,0.000462,0.000128,0.000055,0.000036,0.000686,0.000069,0.000068,0.012755,0.004591,0.004590,0.001206,0.000001,0.019986,0.000037,0.010524,0.001256,0.000404,0.000211,0.000352,0.000000,0.002923,0.001071,0.000332,0.000240,0.020045,0.020082,0.020184,0.020184,1.271455,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.474392,1.036695,,0.474392,0.474392,,0.997663,1.076865,1.075955,3.162202,0.474392,1.036695,0.997663,1.076865,1.785020,,
4,conesQuarterSize,HALF,48,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,450,375,15,0.000001,0.000673,0.000465,0.000130,0.000056,0.000035,0.000687,0.000065,0.000065,0.014419,0.004480,0.004479,0.001200,0.000001,0.021537,0.000037,0.011624,0.001660,0.000515,0.000232,0.000374,0.000000,0.002906,0.000996,0.000342,0.000229,0.021595,0.021632,0.021735,0.021735,1.271455,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.515304,1.041414,,0.515304,,0.515304,1.004513,1.076865,1.084803,3.326712,0.515304,1.041414,1.004513,1.076865,1.738147,,
5,conesHalfSize,HALF,48,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.005380,0.006278,0.001638,0.000454,0.000104,0.008472,0.000155,0.000154,0.135279,0.038717,0.038714,0.010208,0.000001,0.198221,0.000123,0.104054,0.025837,0.004274,0.000806,0.000326,0.000000,0.027291,0.008122,0.002704,0.000691,0.198281,0.198400,0.198799,0.198799,11.111740,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.577875,0.917984,,0.577875,0.577875,,0.977625,1.033341,1.077759,2.935788,0.577875,0.917984,0.977625,1.033341,1.654132,,
5,conesHalfSize,HALF,48,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.005317,0.006115,0.001409,0.000343,0.000087,0.007939,0.000120,0.000119,0.141801,0.039603,0.039600,0.010196,0.000001,0.204877,0.000118,0.108012,0.026857,0.005653,0.000881,0.000344,0.000000,0.027094,0.008225,0.003518,0.000778,0.204939,0.205054,0.205427,0.205427,11.111740,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.573128,0.919820,,0.573128,,0.573128,0.981394,1.033341,1.074631,2.914577,0.573128,0.919820,0.981394,1.033341,1.627634,,
6,conesFullSizeCropped,HALF,48,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.010534,0.013181,0.003571,0.001027,0.000177,0.017971,0.000267,0.000266,0.290842,0.091369,0.091367,0.019903,0.000001,0.431007,0.000125,0.217057,0.055685,0.015795,0.001776,0.000566,0.000000,0.061871,0.019660,0.007984,0.001823,0.431066,0.431191,0.431568,0.431568,22.084195,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.594013,0.845451,,0.594013,0.594013,,0.982660,1.049020,1.053039,2.802115,0.594013,0.845451,0.982660,1.049020,1.727337,,
6,conesFullSizeCropped,HALF,48,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,900,750,7,0.000001,0.011062,0.014584,0.003705,0.001619,0.000273,0.020174,0.000414,0.000413,0.301665,0.098789,0.098787,0.019934,0.000001,0.452155,0.000122,0.222742,0.057740,0.017186,0.003598,0.000523,0.000000,0.065213,0.020452,0.010287,0.002785,0.452215,0.452345,0.452724,0.452724,22.084195,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.579075,0.845641,,0.579075,,0.579075,0.943822,1.049020,1.025941,2.673802,0.579075,0.845641,0.943822,1.049020,1.698078,,
