Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000310,0.000325,0.000105,0.000061,0.000026,0.000516,0.000031,0.000030,0.025366,0.004093,0.004092,0.002090,0.000001,0.033235,0.000054,0.020520,0.003248,0.001061,0.000338,0.000184,0.000000,0.003326,0.000551,0.000153,0.000076,0.033285,0.033339,0.033364,0.033364,0.928530,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.462131,1.413988,,1.462131,1.462131,,0.962778,0.999211,,,,,,,,,,,1.462131,1.413988,0.962778,0.999211,,0.412513,
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000316,0.000324,0.000099,0.000044,0.000026,0.000492,0.000031,0.000030,0.025804,0.004042,0.004041,0.001908,0.000001,0.033199,0.000053,0.020939,0.003335,0.001093,0.000343,0.000200,0.000000,0.003297,0.000530,0.000156,0.000072,0.033259,0.033312,0.033337,0.033337,0.928530,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.506232,1.405695,,1.506232,,1.506232,0.986020,0.999211,,,,,,,,,,,1.506232,1.405695,0.986020,0.999211,,0.438383,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005097,0.007517,0.001804,0.000286,0.000060,0.009644,0.000071,0.000068,0.258200,0.038523,0.038520,0.018741,0.000002,0.345139,0.000303,0.200414,0.044503,0.009884,0.002811,0.000660,0.000000,0.029259,0.007080,0.001809,0.000372,0.345195,0.345518,0.345629,0.345629,7.517663,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.313918,1.308235,,1.313918,1.313918,,0.941593,1.048482,,,,,,,,,,,1.313918,1.308235,0.941593,1.048482,,0.460208,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005303,0.007576,0.001594,0.000274,0.000061,0.009508,0.000078,0.000075,0.281232,0.038902,0.038899,0.018702,0.000002,0.361965,0.000300,0.213128,0.048892,0.012116,0.003145,0.000798,0.000000,0.028747,0.007604,0.002191,0.000362,0.362021,0.362271,0.362386,0.362386,7.517663,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.264037,1.302241,,1.264037,,1.264037,0.996417,1.048482,,,,,,,,,,,1.264037,1.302241,0.996417,1.048482,,0.473357,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010549,0.015334,0.003521,0.000639,0.000124,0.019592,0.000140,0.000137,0.497942,0.078997,0.078994,0.038849,0.000002,0.675821,0.000290,0.377537,0.091076,0.022712,0.005150,0.001414,0.000000,0.059161,0.014662,0.004291,0.000916,0.675876,0.676108,0.676215,0.676215,14.408759,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.373895,1.284712,,1.373895,1.373895,,0.966375,0.997622,,,,,,,,,,,1.373895,1.284712,0.966375,0.997622,,0.502252,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010678,0.015474,0.003873,0.000797,0.000144,0.020665,0.000150,0.000147,0.522818,0.080247,0.080244,0.038524,0.000002,0.674115,0.000317,0.388267,0.103089,0.023236,0.005662,0.001539,0.000000,0.060081,0.014564,0.004480,0.001020,0.674170,0.674487,0.674606,0.674606,14.408759,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.390426,1.295823,,1.390426,,1.390426,1.023987,0.997622,,,,,,,,,,,1.390426,1.295823,1.023987,0.997622,,0.490747,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000009,0.000012,0.000011,0.000012,0.000012,0.000047,0.000006,0.000006,0.000300,0.000071,0.000071,0.000020,0.000000,0.000473,0.000020,0.000122,0.000056,0.000041,0.000039,0.000041,0.000000,0.000026,0.000016,0.000016,0.000012,0.000498,0.000515,0.000517,0.000517,0.010666,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.376808,0.952915,1.376808,,1.376808,,1.325722,1.511972,,1.376808,0.952915,1.325722,1.511972,0.998206,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000010,0.000012,0.000011,0.000011,0.000011,0.000046,0.000006,0.000006,0.000566,0.000071,0.000071,0.000020,0.000000,0.000733,0.000010,0.000316,0.000112,0.000052,0.000041,0.000037,0.000000,0.000026,0.000016,0.000016,0.000012,0.000758,0.000779,0.000782,0.000782,0.010666,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.579220,0.967549,1.579220,,,1.579220,1.042971,1.511972,,1.579220,0.967549,1.042971,1.511972,1.030243,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000021,0.000020,0.000020,0.000090,0.000012,0.000012,0.000943,0.000190,0.000189,0.000044,0.000000,0.001310,0.000018,0.000515,0.000184,0.000091,0.000067,0.000077,0.000000,0.000087,0.000039,0.000037,0.000026,0.001332,0.001350,0.001365,0.001365,0.093543,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.520167,1.339090,1.520167,,1.520167,,0.995850,1.658413,,1.520167,1.339090,0.995850,1.658413,1.029188,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000021,0.000020,0.000020,0.000090,0.000012,0.000012,0.001830,0.000193,0.000193,0.000044,0.000000,0.002200,0.000018,0.001149,0.000373,0.000151,0.000080,0.000066,0.000000,0.000088,0.000040,0.000037,0.000026,0.002224,0.002249,0.002264,0.002264,0.093543,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.269126,1.326080,1.269126,,,1.269126,1.015296,1.658413,,1.269126,1.326080,1.015296,1.658413,1.018505,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000034,0.000023,0.000020,0.000020,0.000097,0.000013,0.000013,0.002639,0.000250,0.000250,0.000062,0.000000,0.003106,0.000024,0.001774,0.000488,0.000213,0.000095,0.000069,0.000000,0.000115,0.000064,0.000039,0.000038,0.003127,0.003151,0.003175,0.003175,0.279635,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.111225,1.574054,1.111225,,1.111225,,0.997108,1.086549,,1.111225,1.574054,0.997108,1.086549,0.997531,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000037,0.000030,0.000021,0.000020,0.000108,0.000013,0.000013,0.002927,0.000248,0.000248,0.000062,0.000000,0.003389,0.000020,0.001989,0.000537,0.000219,0.000102,0.000072,0.000000,0.000110,0.000068,0.000030,0.000040,0.003409,0.003429,0.003450,0.003450,0.279635,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.180955,1.573972,1.180955,,,1.180955,0.996188,1.086549,,1.180955,1.573972,0.996188,1.086549,0.994518,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000049,0.000025,0.000022,0.000021,0.000115,0.000015,0.000015,0.003916,0.000356,0.000356,0.000081,0.000000,0.004545,0.000020,0.002717,0.000713,0.000291,0.000116,0.000081,0.000000,0.000184,0.000067,0.000046,0.000060,0.004567,0.004588,0.004610,0.004610,0.409334,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.895387,1.573172,,,0.895387,,1.009080,1.069112,,0.895387,1.573172,1.009080,1.069112,0.999195,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000071,0.000047,0.000030,0.000022,0.000021,0.000120,0.000014,0.000014,0.004246,0.000343,0.000343,0.000079,0.000000,0.004868,0.000020,0.002958,0.000774,0.000306,0.000122,0.000084,0.000000,0.000171,0.000067,0.000051,0.000057,0.004885,0.004905,0.004928,0.004928,0.409334,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.107655,1.575434,,,,1.107655,1.006246,1.069112,,1.107655,1.575434,1.006246,1.069112,1.211483,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000133,0.000083,0.000048,0.000028,0.000022,0.000178,0.000019,0.000019,0.008637,0.000880,0.000880,0.000191,0.000000,0.010056,0.000029,0.006159,0.001588,0.000565,0.000182,0.000117,0.000000,0.000445,0.000228,0.000103,0.000105,0.010094,0.010124,0.010149,0.010149,0.928530,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.943480,1.419567,,0.943480,0.943480,,1.007741,1.040509,,0.943480,1.419567,1.007741,1.040509,1.356140,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000125,0.000091,0.000041,0.000028,0.000022,0.000182,0.000020,0.000019,0.009046,0.000909,0.000909,0.000197,0.000000,0.010464,0.000023,0.006463,0.001686,0.000587,0.000188,0.000123,0.000000,0.000457,0.000226,0.000100,0.000141,0.010505,0.010528,0.010560,0.010560,0.928530,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.060655,1.426029,,1.060655,,1.060655,1.020231,1.040509,,1.060655,1.426029,1.020231,1.040509,1.383988,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001169,0.001728,0.000347,0.000107,0.000050,0.002213,0.000116,0.000115,0.091465,0.011317,0.011316,0.004703,0.000002,0.110927,0.000266,0.071228,0.014942,0.003362,0.001137,0.000334,0.000000,0.008499,0.001952,0.000718,0.000206,0.110982,0.111246,0.111362,0.111362,7.517663,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.031599,1.356858,,1.031599,1.031599,,0.922656,1.064064,,1.031599,1.356858,0.922656,1.064064,1.428326,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001216,0.001724,0.000399,0.000100,0.000052,0.002262,0.000130,0.000129,0.095528,0.013573,0.013571,0.004886,0.000001,0.118008,0.000322,0.074223,0.016125,0.003633,0.001234,0.000353,0.000000,0.009647,0.002759,0.000729,0.000192,0.118064,0.118386,0.118496,0.118496,7.517663,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.993583,1.359571,,0.993583,,0.993583,0.980587,1.064064,,0.993583,1.359571,0.980587,1.064064,1.447620,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002890,0.004980,0.000931,0.000214,0.000092,0.006220,0.000251,0.000249,0.173811,0.025226,0.025224,0.010270,0.000002,0.224163,0.000297,0.129883,0.033704,0.006847,0.002589,0.000661,0.000000,0.018538,0.005245,0.001477,0.000396,0.224220,0.224590,0.224702,0.224702,14.408759,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.140874,1.295816,,1.140874,1.140874,,1.033831,1.026627,,1.140874,1.295816,1.033831,1.026627,1.511466,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002801,0.005093,0.000936,0.000211,0.000094,0.006326,0.000253,0.000251,0.179246,0.024703,0.024702,0.009951,0.000002,0.230093,0.000424,0.134826,0.034267,0.007146,0.002692,0.000708,0.000000,0.017747,0.005149,0.001588,0.000377,0.230151,0.230574,0.230685,0.230685,14.408759,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.136444,1.296108,,1.136444,,1.136444,1.036371,1.026627,,1.136444,1.296108,1.036371,1.026627,1.435121,,
