Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000117,0.000105,0.000038,0.000038,0.000033,0.000215,0.000055,0.000055,0.004818,0.001162,0.001161,0.000333,0.000000,0.006707,0.000026,0.003555,0.000587,0.000287,0.000209,0.000167,0.000000,0.000714,0.000227,0.000122,0.000097,0.006732,0.006760,0.006811,0.006811,0.393368,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.796748,1.629578,,,1.796748,,1.005008,1.190693,1.058607,1.720445,,,,,,,,,,,1.796748,1.629578,1.005008,1.190693,,0.507667,
3,barn1,DOUBLE,96,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000123,0.000106,0.000040,0.000039,0.000034,0.000223,0.000068,0.000068,0.006095,0.001157,0.001157,0.000334,0.000000,0.008005,0.000026,0.004533,0.000804,0.000335,0.000235,0.000185,0.000000,0.000707,0.000226,0.000122,0.000096,0.008031,0.008057,0.008109,0.008109,0.393368,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.959392,1.639619,,,,1.959392,0.998206,1.190693,1.026437,1.747698,,,,,,,,,,,1.959392,1.639619,0.998206,1.190693,,0.526551,
4,conesQuarterSize,DOUBLE,96,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000001,0.000348,0.000307,0.000122,0.000068,0.000047,0.000555,0.000102,0.000101,0.011770,0.003905,0.003903,0.000753,0.000001,0.017453,0.000031,0.008626,0.001987,0.000514,0.000328,0.000320,0.000000,0.002328,0.001062,0.000336,0.000184,0.017503,0.017536,0.017609,0.017609,0.851714,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,2.770231,1.541516,,2.770231,2.770231,,0.980521,1.057351,1.007825,1.639329,,,,,,,,,,,2.770231,1.541516,0.980521,1.057351,,0.466905,
4,conesQuarterSize,DOUBLE,96,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000357,0.000321,0.000122,0.000070,0.000053,0.000575,0.000105,0.000103,0.012747,0.003929,0.003927,0.000771,0.000001,0.018467,0.000030,0.009350,0.002132,0.000571,0.000341,0.000329,0.000000,0.002350,0.001114,0.000305,0.000177,0.018519,0.018547,0.018619,0.018619,0.851714,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,2.696866,1.532475,,2.696866,,2.696866,1.001183,1.057351,1.073010,1.708706,,,,,,,,,,,2.696866,1.532475,1.001183,1.057351,,0.471378,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.005322,0.007156,0.002268,0.000312,0.000103,0.009850,0.000274,0.000273,0.159931,0.041558,0.041556,0.012972,0.000001,0.229911,0.000052,0.125797,0.027407,0.004577,0.001486,0.000639,0.000000,0.031318,0.007586,0.001914,0.000742,0.229966,0.230016,0.230331,0.230331,7.829166,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.971629,1.256184,,1.971629,1.971629,,0.983160,1.007518,1.000000,1.422067,,,,,,,,,,,1.971629,1.256184,0.983160,1.007518,,0.476973,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.005358,0.006901,0.001697,0.000280,0.000116,0.008993,0.000300,0.000298,0.162831,0.040957,0.040954,0.012970,0.000001,0.231665,0.000052,0.128814,0.026704,0.004888,0.001607,0.000793,0.000000,0.031177,0.007264,0.001729,0.000793,0.231718,0.231767,0.232063,0.232063,7.829166,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.973900,1.250428,,1.973900,,1.973900,0.997552,1.007518,1.000000,1.472183,,,,,,,,,,,1.973900,1.250428,0.997552,1.007518,,0.475052,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.012240,0.014102,0.003919,0.000538,0.000179,0.018730,0.000538,0.000535,0.346726,0.100053,0.100050,0.026399,0.000001,0.505014,0.000051,0.271556,0.060617,0.010120,0.003187,0.001327,0.000000,0.078647,0.015859,0.004070,0.001359,0.505074,0.505125,0.505459,0.505459,16.595621,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.838028,1.115421,,1.838028,1.838028,,0.996389,1.001791,1.000000,1.745676,,,,,,,,,,,1.838028,1.115421,0.996389,1.001791,,0.475120,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.012235,0.014192,0.003902,0.000560,0.000186,0.018833,0.000522,0.000521,0.350128,0.097471,0.097468,0.026692,0.000001,0.505968,0.000052,0.273785,0.061331,0.010497,0.003193,0.001195,0.000000,0.075936,0.015988,0.004053,0.001594,0.506023,0.506073,0.506364,0.506364,16.595621,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.852402,1.125068,,1.852402,,1.852402,1.005459,1.001791,1.000000,1.837391,,,,,,,,,,,1.852402,1.125068,1.005459,1.001791,,0.479763,
0,tsukubaSetHalfSize,HALF,96,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,192,144,15,0.000000,0.000019,0.000014,0.000008,0.000007,0.000006,0.000036,0.000007,0.000007,0.000222,0.000078,0.000078,0.000013,0.000000,0.000373,0.000006,0.000097,0.000040,0.000027,0.000033,0.000025,0.000000,0.000025,0.000013,0.000022,0.000016,0.000383,0.000389,0.000397,0.000397,0.009285,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.791708,1.094701,1.791708,,1.791708,,2.400235,1.530328,1.056424,2.579086,1.791708,1.094701,2.400235,1.530328,1.031865,,
0,tsukubaSetHalfSize,HALF,96,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX512,192,144,15,0.000000,0.000013,0.000014,0.000013,0.000010,0.000010,0.000047,0.000008,0.000008,0.000378,0.000112,0.000112,0.000016,0.000000,0.000580,0.000009,0.000152,0.000069,0.000048,0.000063,0.000044,0.000000,0.000022,0.000034,0.000027,0.000029,0.000591,0.000600,0.000608,0.000608,0.009285,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,2.030466,1.111513,2.030466,,,2.030466,1.691833,1.530328,1.018717,2.469298,2.030466,1.111513,1.691833,1.530328,1.148989,,
1,tsukubaSet,HALF,96,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000046,0.000037,0.000023,0.000023,0.000020,0.000103,0.000022,0.000022,0.000667,0.000255,0.000254,0.000039,0.000000,0.001132,0.000018,0.000323,0.000123,0.000076,0.000063,0.000080,0.000000,0.000069,0.000043,0.000056,0.000083,0.001146,0.001165,0.001210,0.001210,0.080996,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.714956,1.546527,1.714956,,1.714956,,1.182498,1.559587,1.022142,3.017348,1.714956,1.546527,1.182498,1.559587,1.069954,,
1,tsukubaSet,HALF,96,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000080,0.000047,0.000022,0.000022,0.000018,0.000111,0.000019,0.000018,0.001175,0.000382,0.000382,0.000036,0.000000,0.001799,0.000017,0.000638,0.000211,0.000116,0.000083,0.000129,0.000000,0.000191,0.000054,0.000056,0.000072,0.001817,0.001833,0.001887,0.001887,0.080996,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.522474,1.531502,1.522474,,,1.522474,0.920306,1.559587,1.122423,2.944019,1.522474,1.531502,0.920306,1.559587,1.052555,,
2,venus,HALF,96,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000085,0.000063,0.000035,0.000049,0.000032,0.000184,0.000028,0.000028,0.001195,0.000397,0.000397,0.000058,0.000000,0.001946,0.000026,0.000562,0.000236,0.000142,0.000109,0.000138,0.000000,0.000148,0.000057,0.000050,0.000137,0.001965,0.001991,0.002038,0.002038,0.208111,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.731721,2.115033,1.731721,,1.731721,,1.000054,1.231085,1.077509,3.627711,1.731721,2.115033,1.000054,1.231085,1.078631,,
2,venus,HALF,96,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000085,0.000062,0.000035,0.000048,0.000031,0.000178,0.000028,0.000027,0.001656,0.000399,0.000399,0.000056,0.000000,0.002413,0.000027,0.000873,0.000321,0.000182,0.000128,0.000154,0.000000,0.000146,0.000059,0.000055,0.000134,0.002432,0.002458,0.002508,0.002508,0.208111,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.624317,2.114923,1.624317,,,1.624317,1.008846,1.231085,1.024275,3.727641,1.624317,2.114923,1.008846,1.231085,1.135321,,
3,barn1,HALF,96,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000117,0.000083,0.000042,0.000068,0.000033,0.000225,0.000033,0.000033,0.001641,0.000676,0.000676,0.000065,0.000000,0.002767,0.000026,0.000839,0.000315,0.000184,0.000123,0.000172,0.000000,0.000257,0.000111,0.000123,0.000180,0.002789,0.002814,0.002863,0.002863,0.393368,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.441469,1.637024,,,1.441469,,0.994029,1.187955,1.155901,4.065895,1.441469,1.637024,0.994029,1.187955,1.207453,,
3,barn1,HALF,96,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000119,0.000084,0.000042,0.000078,0.000036,0.000242,0.000038,0.000037,0.002144,0.000674,0.000672,0.000066,0.000000,0.003299,0.000028,0.001195,0.000388,0.000211,0.000135,0.000214,0.000000,0.000257,0.000117,0.000126,0.000173,0.003323,0.003352,0.003402,0.003402,0.393368,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.604806,1.639378,,,,1.604806,0.991622,1.187955,1.076011,4.069620,1.604806,1.639378,0.991622,1.187955,1.255257,,
4,conesQuarterSize,HALF,96,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000223,0.000177,0.000095,0.000101,0.000047,0.000429,0.000059,0.000058,0.003520,0.001983,0.001982,0.000142,0.000000,0.006353,0.000031,0.002113,0.000546,0.000258,0.000159,0.000442,0.000000,0.000928,0.000456,0.000254,0.000358,0.006379,0.006411,0.006469,0.006469,0.851714,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.480047,1.547597,,1.480047,1.480047,,0.993350,1.126033,1.089419,4.402993,1.480047,1.547597,0.993350,1.126033,1.270893,,
4,conesQuarterSize,HALF,96,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000226,0.000180,0.000103,0.000107,0.000050,0.000442,0.000061,0.000061,0.004221,0.002048,0.002047,0.000149,0.000001,0.007160,0.000032,0.002591,0.000652,0.000318,0.000195,0.000468,0.000000,0.000931,0.000472,0.000264,0.000351,0.007185,0.007216,0.007285,0.007285,0.851714,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.537487,1.554642,,1.537487,,1.537487,0.983688,1.126033,1.060536,4.262927,1.537487,1.554642,0.983688,1.126033,1.204808,,
5,conesHalfSize,HALF,96,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001816,0.001737,0.000458,0.000194,0.000191,0.002585,0.000503,0.000502,0.034835,0.016252,0.016250,0.003498,0.000001,0.059679,0.000051,0.027608,0.005207,0.001227,0.000508,0.000318,0.000000,0.011629,0.002712,0.001209,0.000699,0.059737,0.059788,0.060104,0.060104,7.829166,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.911385,1.302872,,1.911385,1.911385,,0.991959,1.044870,1.107865,3.621116,1.911385,1.302872,0.991959,1.044870,1.827877,,
5,conesHalfSize,HALF,96,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001809,0.001705,0.000465,0.000198,0.000170,0.002530,0.000416,0.000414,0.037187,0.016474,0.016472,0.003515,0.000001,0.062386,0.000051,0.029294,0.005644,0.001386,0.000535,0.000307,0.000000,0.011978,0.002724,0.001183,0.000651,0.062444,0.062494,0.062800,0.062800,7.829166,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.874765,1.305478,,1.874765,,1.874765,0.995094,1.044870,1.120805,3.677599,1.874765,1.305478,0.995094,1.044870,1.755435,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.004871,0.004488,0.001288,0.000694,0.000230,0.006698,0.000724,0.000722,0.082136,0.035837,0.035834,0.007474,0.000001,0.137748,0.000051,0.065011,0.012540,0.003262,0.000800,0.000502,0.000000,0.025401,0.006196,0.002937,0.001346,0.137802,0.137852,0.138164,0.138164,16.595621,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.855452,1.125062,,1.855452,1.855452,,0.983553,1.022311,1.082322,3.262053,1.855452,1.125062,0.983553,1.022311,1.738175,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.004892,0.004483,0.001200,0.000789,0.000262,0.006752,0.000665,0.000663,0.084010,0.037113,0.037110,0.007470,0.000001,0.140830,0.000052,0.066313,0.012962,0.003434,0.000833,0.000481,0.000000,0.025509,0.006917,0.003300,0.001352,0.140887,0.140939,0.141247,0.141247,16.595621,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.856050,1.125315,,1.856050,,1.856050,0.975663,1.022311,1.086057,3.389982,1.856050,1.125315,0.975663,1.022311,1.719934,,
