Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT_1,Speedup using double-precision relative to float (actually slowdown)_1,Speedup using double-precision relative to float (actually slowdown)_2,Speedup using double-precision relative to float (actually slowdown)_3,Speedup using half-precision relative to float_1,Speedup using half-precision relative to float_2,Speedup using half-precision relative to float_3,Speedup w/ templated loop iteration count (known at compile-time) - All Runs_1,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - All Runs on largest 3 stereo sets,Speedup using half-precision relative to float,Speedup using half-precision relative to float on smallest 3 stereo sets,Speedup using half-precision relative to float on largest 3 stereo sets,Speedup using half-precision relative to float on smallest 3 stereo sets (disparity count templated only),Speedup using half-precision relative to float on largest 3 stereo sets (disparity count templated only),Speedup using half-precision relative to float on smallest 3 stereo sets (disparity count not templated only),Speedup using half-precision relative to float on largest 3 stereo sets (disparity count not templated only),Speedup using half-precision relative to float on runs w/ disparity count templated,Speedup using half-precision relative to float on runs w/ disparity count not templated,Speedup using double-precision relative to float (actually slowdown),Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets,Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets,Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets (disparity count templated only),Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets (disparity count templated only),Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets (disparity count not templated only),Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets (disparity count not templated only),Speedup using double-precision relative to float (actually slowdown) on runs w/ disparity count templated,Speedup using double-precision relative to float (actually slowdown) on runs w/ disparity count not templated,
2,venus,HALF,26,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,434,383,15,0.000000,0.000015,0.000032,0.000032,0.000031,0.000031,0.000127,0.000010,0.000010,0.000580,0.000185,0.000185,0.000042,0.000000,0.000960,0.000148,0.000208,0.000103,0.000091,0.000091,0.000089,0.000000,0.000055,0.000046,0.000045,0.000039,0.000974,0.001119,0.001202,0.001202,0.489205,,0.445659,0.422932,0.883914,0.025105,0.013855,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.004235,0.004235,0.002906,0.000307,0.000150,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.935734,0.899748,2.935734,,2.935734,,,,2.935734,,,,,2.935734,0.899748,,,,,,,,,,,,,,,,,,,,,,
2,venus,HALF,26,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,434,383,15,0.000000,0.000015,0.000041,0.000044,0.000043,0.000043,0.000172,0.000010,0.000010,0.001638,0.000184,0.000184,0.000033,0.000000,0.002054,0.000145,0.000460,0.000332,0.000287,0.000284,0.000273,0.000000,0.000055,0.000045,0.000045,0.000039,0.002069,0.002213,0.002292,0.002292,0.489205,,0.445659,0.422932,0.883914,0.025105,0.013855,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.004235,0.004235,0.002906,0.000307,0.000150,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.777491,0.899701,1.777491,,,,1.777491,,,1.777491,,,,1.777491,0.899701,,,,,,,,,,,,,,,,,,,,,,
3,barn1,HALF,26,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,432,381,15,0.000000,0.000018,0.000041,0.000041,0.000040,0.000040,0.000163,0.000011,0.000011,0.000898,0.000272,0.000271,0.000064,0.000000,0.001434,0.000157,0.000408,0.000143,0.000117,0.000116,0.000112,0.000000,0.000098,0.000057,0.000062,0.000054,0.001454,0.001609,0.001688,0.001688,0.883260,,0.499664,0.486044,0.850187,0.039048,0.025761,0.003658,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.002728,0.002728,0.001525,0.000194,0.000146,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.445854,0.729064,,,,,,,2.445854,,,,,2.445854,0.729064,,,,,,,,,,,,,,,,,,,,,,
3,barn1,HALF,26,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,432,381,15,0.000000,0.000018,0.000055,0.000057,0.000057,0.000056,0.000225,0.000010,0.000010,0.002593,0.000254,0.000254,0.000060,0.000000,0.003163,0.000148,0.000881,0.000490,0.000430,0.000424,0.000368,0.000000,0.000090,0.000054,0.000059,0.000050,0.003175,0.003325,0.003388,0.003388,0.883260,,0.499664,0.486044,0.850187,0.039048,0.025761,0.003658,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.002728,0.002728,0.001525,0.000194,0.000146,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.611341,0.730112,,,,,,,,1.611341,,,,1.611341,0.730112,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,HALF,26,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,450,375,15,0.000000,0.000027,0.000081,0.000080,0.000061,0.000060,0.000282,0.000013,0.000013,0.001911,0.000532,0.000532,0.000115,0.000000,0.002881,0.000146,0.001099,0.000284,0.000175,0.000176,0.000183,0.000000,0.000250,0.000097,0.000099,0.000085,0.002893,0.003041,0.003125,0.003125,1.843266,,2.286036,1.463057,0.790975,0.156486,0.108279,0.071650,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.109381,0.081419,0.026993,0.009464,0.003585,0.003360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.064345,0.715095,,3.064345,,3.064345,,,3.064345,,,,,3.064345,0.715095,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,HALF,26,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,450,375,15,0.000000,0.000027,0.000120,0.000128,0.000096,0.000097,0.000441,0.000012,0.000012,0.006298,0.000523,0.000522,0.000112,0.000000,0.007412,0.000151,0.002982,0.000985,0.000857,0.000805,0.000668,0.000000,0.000248,0.000093,0.000098,0.000081,0.007430,0.007577,0.007648,0.007648,1.843266,,2.286036,1.463057,0.790975,0.156486,0.108279,0.071650,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.109381,0.081419,0.026993,0.009464,0.003585,0.003360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464554,0.718350,,1.464554,,,,1.464554,,1.464554,,,,1.464554,0.718350,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,HALF,26,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000266,0.000324,0.000175,0.000129,0.000104,0.000731,0.000018,0.000018,0.024628,0.002792,0.002791,0.000746,0.000000,0.029203,0.000606,0.017786,0.004798,0.001091,0.000466,0.000448,0.000000,0.001901,0.000486,0.000244,0.000159,0.029228,0.029827,0.030025,0.030025,9.029251,,4.276501,1.885103,0.693422,0.196132,0.147479,0.106764,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.117606,0.077070,0.050081,0.003956,0.002216,0.001919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.826217,1.129706,,3.826217,,3.826217,,,3.826217,,,,,3.826217,1.129706,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,HALF,26,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000265,0.000391,0.000273,0.000203,0.000173,0.001041,0.000017,0.000017,0.047288,0.002755,0.002755,0.000805,0.000000,0.052147,0.000547,0.032644,0.008334,0.003026,0.001617,0.001655,0.000000,0.001901,0.000479,0.000220,0.000153,0.052172,0.052736,0.053051,0.053051,9.029251,,4.276501,1.885103,0.693422,0.196132,0.147479,0.106764,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.117606,0.077070,0.050081,0.003956,0.002216,0.001919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.219316,1.131965,,2.219316,,,,2.219316,,2.219316,,,,2.219316,1.131965,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,HALF,26,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000734,0.000620,0.000330,0.000213,0.000189,0.001351,0.000027,0.000027,0.078876,0.005557,0.005557,0.001367,0.000000,0.087916,0.000657,0.055551,0.015261,0.004176,0.002081,0.001792,0.000000,0.003806,0.000969,0.000473,0.000313,0.087936,0.088631,0.088901,0.088901,18.889731,,17.143152,3.240242,0.598748,0.317536,0.284899,0.264090,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.422818,0.212620,0.089599,0.018778,0.013276,0.005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883626,0.988426,,2.883626,,2.883626,,,2.883626,,,,,2.883626,0.988426,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,HALF,26,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000732,0.000757,0.000529,0.000359,0.000333,0.001978,0.000026,0.000026,0.109095,0.005531,0.005530,0.001618,0.000000,0.119038,0.000742,0.070802,0.020847,0.009717,0.004176,0.003556,0.000000,0.003844,0.000950,0.000453,0.000276,0.119114,0.119789,0.120140,0.120140,18.889731,,17.143152,3.240242,0.598748,0.317536,0.284899,0.264090,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.422818,0.212620,0.089599,0.018778,0.013276,0.005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.182127,0.988648,,2.182127,,,,2.182127,,2.182127,,,,2.182127,0.988648,,,,,,,,,,,,,,,,,,,,,,
